row,baseMean,log2FoldChange,lfcSE,stat.x,pvalue,padj,aa,gene,stat.y,bin,max_annot_lvl,Preferred_name,COG_category,PFAMs,Description
Cluster 73332,71.70514423839731,-23.777187026725738,3.4748401604814365,-6.842670721127911,7.773018368124834e-12,7.06976651978344e-10,62,Utg270866_1907,*,NA,NA,NA,NA,NA,NA
Cluster 73333,71.70514423839731,-23.777187026725738,3.4748401604814365,-6.842670721127911,7.773018368124834e-12,7.06976651978344e-10,62,Utg270866_2193,*,maxbin_sample10.txt.007.emapper.annotations,183939|Methanococci,-,L,AGOG,"protects from oxidative damage by removing the major product of DNA oxidation, 8-oxoguanine (GO), from single- and double-stranded DNA substrates"
Cluster 73354,71.70514423839731,-23.777187026725738,3.4748401604814365,-6.842670721127911,7.773018368124834e-12,7.06976651978344e-10,62,Utg271766_373,*,NA,NA,NA,NA,NA,NA
Cluster 75621,71.70514423839731,-23.777187026725738,3.4748401604814365,-6.842670721127911,7.773018368124834e-12,7.06976651978344e-10,52,Utg270866_1556,*,NA,NA,NA,NA,NA,NA
Cluster 76062,71.70514423839731,-23.777187026725738,3.4748401604814365,-6.842670721127911,7.773018368124834e-12,7.06976651978344e-10,50,Utg270866_3021,*,NA,NA,NA,NA,NA,NA
Cluster 76662,71.70514423839731,-23.777187026725738,3.4748401604814365,-6.842670721127911,7.773018368124834e-12,7.06976651978344e-10,47,Utg270866_2129,*,maxbin_sample10.txt.007.emapper.annotations,2|Bacteria,folA,H,DHFR_1,dihydrofolate reductase activity
Cluster 79401,71.70514423839731,-23.777187026725738,3.4748401604814365,-6.842670721127911,7.773018368124834e-12,7.06976651978344e-10,31,Utg270866_2279,*,NA,NA,NA,NA,NA,NA
Cluster 79410,71.70514423839731,-23.777187026725738,3.4748401604814365,-6.842670721127911,7.773018368124834e-12,7.06976651978344e-10,31,Utg270866_3543,*,NA,NA,NA,NA,NA,NA
Cluster 49019,71.54180677999548,-23.76776428560991,3.476562154571495,-6.836571080530391,8.111112228371523e-12,7.262653228889609e-10,167,Utg270866_837,*,NA,NA,NA,NA,NA,NA
Cluster 49213,71.54180677999548,-23.76776428560991,3.476562154571495,-6.836571080530391,8.111112228371523e-12,7.262653228889609e-10,166,Utg270866_1279,*,NA,NA,NA,NA,NA,NA
Cluster 71417,71.54180677999548,-23.76776428560991,3.476562154571495,-6.836571080530391,8.111112228371523e-12,7.262653228889609e-10,69,Utg270866_2670,*,NA,NA,NA,NA,NA,NA
Cluster 72235,71.54180677999548,-23.76776428560991,3.476562154571495,-6.836571080530391,8.111112228371523e-12,7.262653228889609e-10,66,Utg270866_3175,*,NA,NA,NA,NA,NA,NA
Cluster 72794,71.54180677999548,-23.76776428560991,3.476562154571495,-6.836571080530391,8.111112228371523e-12,7.262653228889609e-10,64,Utg270866_2194,*,maxbin_sample10.txt.007.emapper.annotations,183968|Thermococci,-,L,AGOG,"protects from oxidative damage by removing the major product of DNA oxidation, 8-oxoguanine (GO), from single- and double-stranded DNA substrates"
Cluster 75846,71.54180677999548,-23.76776428560991,3.476562154571495,-6.836571080530391,8.111112228371523e-12,7.262653228889609e-10,51,Utg270866_2192,*,NA,NA,NA,NA,NA,NA
Cluster 76032,71.54180677999548,-23.76776428560991,3.476562154571495,-6.836571080530391,8.111112228371523e-12,7.262653228889609e-10,50,Utg270866_1108,*,NA,NA,NA,NA,NA,NA
Cluster 76875,71.54180677999548,-23.76776428560991,3.476562154571495,-6.836571080530391,8.111112228371523e-12,7.262653228889609e-10,46,Utg271766_1000,*,NA,NA,NA,NA,NA,NA
Cluster 78683,71.54180677999548,-23.76776428560991,3.476562154571495,-6.836571080530391,8.111112228371523e-12,7.262653228889609e-10,36,Utg270866_1908,*,NA,NA,NA,NA,NA,NA
Cluster 78843,71.54180677999548,-23.76776428560991,3.476562154571495,-6.836571080530391,8.111112228371523e-12,7.262653228889609e-10,35,Utg270866_1960,*,NA,NA,NA,NA,NA,NA
Cluster 79391,71.54180677999548,-23.76776428560991,3.476562154571495,-6.836571080530391,8.111112228371523e-12,7.262653228889609e-10,31,Utg270866_1289,*,NA,NA,NA,NA,NA,NA
Cluster 58823,71.37846932159367,-23.76584249817091,3.4782911448368927,-6.832620246136803,8.337746447389657e-12,7.330972236973924e-10,122,Utg270866_1157,*,NA,NA,NA,NA,NA,NA
Cluster 59928,71.37846932159367,-23.76584249817091,3.4782911448368927,-6.832620246136803,8.337746447389657e-12,7.330972236973924e-10,117,Utg270866_2056,*,NA,NA,NA,NA,NA,NA
Cluster 66603,71.37846932159367,-23.76584249817091,3.4782911448368927,-6.832620246136803,8.337746447389657e-12,7.330972236973924e-10,88,Utg270866_2179,*,maxbin_sample10.txt.007.emapper.annotations,201174|Actinobacteria,-,K,APH,Aminoglycoside phosphotransferase
Cluster 69607,71.37846932159367,-23.76584249817091,3.4782911448368927,-6.832620246136803,8.337746447389657e-12,7.330972236973924e-10,76,Utg270866_1620,*,maxbin_sample10.txt.007.emapper.annotations,91061|Bacilli,folD,F,"THF_DHG_CYH,THF_DHG_CYH_C","Catalyzes the oxidation of 5,10- methylenetetrahydrofolate to 5,10-methenyltetrahydrofolate and then the hydrolysis of 5,10-methenyltetrahydrofolate to 10- formyltetrahydrofolate"
Cluster 69612,71.37846932159367,-23.76584249817091,3.4782911448368927,-6.832620246136803,8.337746447389657e-12,7.330972236973924e-10,76,Utg270866_2517,*,maxbin_sample10.txt.007.emapper.annotations,72273|Thiotrichales,-,V,ACR_tran,Belongs to the resistance-nodulation-cell division (RND) (TC 2.A.6) family
Cluster 71409,71.37846932159367,-23.76584249817091,3.4782911448368927,-6.832620246136803,8.337746447389657e-12,7.330972236973924e-10,69,Utg270866_2173,*,maxbin_sample10.txt.007.emapper.annotations,1117|Cyanobacteria,-,E,"7TM_transglut,Transglut_i_TM",7 transmembrane helices usually fused to an inactive transglutaminase
Cluster 72796,71.37846932159367,-23.76584249817091,3.4782911448368927,-6.832620246136803,8.337746447389657e-12,7.330972236973924e-10,64,Utg270866_2243,*,maxbin_sample10.txt.007.emapper.annotations,186801|Clostridia,ftsA,D,"FtsA,SHS2_FTSA",Cell division protein that is involved in the assembly of the Z ring. May serve as a membrane anchor for the Z ring
Cluster 73071,71.37846932159367,-23.76584249817091,3.4782911448368927,-6.832620246136803,8.337746447389657e-12,7.330972236973924e-10,63,Utg270866_2641,*,NA,NA,NA,NA,NA,NA
Cluster 74096,71.37846932159367,-23.76584249817091,3.4782911448368927,-6.832620246136803,8.337746447389657e-12,7.330972236973924e-10,59,Utg270866_3105,*,NA,NA,NA,NA,NA,NA
Cluster 76831,71.37846932159367,-23.76584249817091,3.4782911448368927,-6.832620246136803,8.337746447389657e-12,7.330972236973924e-10,46,Utg270866_1456,*,NA,NA,NA,NA,NA,NA
Cluster 78973,71.37846932159367,-23.76584249817091,3.4782911448368927,-6.832620246136803,8.337746447389657e-12,7.330972236973924e-10,34,Utg270866_692,*,NA,NA,NA,NA,NA,NA
Cluster 79009,71.37846932159367,-23.76584249817091,3.4782911448368927,-6.832620246136803,8.337746447389657e-12,7.330972236973924e-10,34,Utg270866_2787,*,NA,NA,NA,NA,NA,NA
Cluster 79024,71.37846932159367,-23.76584249817091,3.4782911448368927,-6.832620246136803,8.337746447389657e-12,7.330972236973924e-10,34,Utg270866_3770,*,NA,NA,NA,NA,NA,NA
Cluster 49823,71.21513186319186,-23.76298154534892,3.4800271701210193,-6.8283896601078995,8.587307947394434e-12,7.356537838069227e-10,163,Utg270866_2715,*,NA,NA,NA,NA,NA,NA
Cluster 60636,71.21513186319186,-23.76298154534892,3.4800271701210193,-6.8283896601078995,8.587307947394434e-12,7.356537838069227e-10,114,Utg270866_821,*,NA,NA,NA,NA,NA,NA
Cluster 63071,71.21513186319186,-23.76298154534892,3.4800271701210193,-6.8283896601078995,8.587307947394434e-12,7.356537838069227e-10,103,Utg271766_1162,*,NA,NA,NA,NA,NA,NA
Cluster 64388,71.21513186319186,-23.76298154534892,3.4800271701210193,-6.8283896601078995,8.587307947394434e-12,7.356537838069227e-10,97,Utg270866_298,*,NA,NA,NA,NA,NA,NA
Cluster 68110,71.21513186319186,-23.76298154534892,3.4800271701210193,-6.8283896601078995,8.587307947394434e-12,7.356537838069227e-10,82,Utg270866_3052,*,NA,NA,NA,NA,NA,NA
Cluster 69352,71.21513186319186,-23.76298154534892,3.4800271701210193,-6.8283896601078995,8.587307947394434e-12,7.356537838069227e-10,77,Utg271766_559,*,maxbin_sample10.txt.007.emapper.annotations,201174|Actinobacteria,-,V,HSDR_N_2,amidase activity
Cluster 71437,71.21513186319186,-23.76298154534892,3.4800271701210193,-6.8283896601078995,8.587307947394434e-12,7.356537838069227e-10,69,Utg271766_571,*,NA,NA,NA,NA,NA,NA
Cluster 71947,71.21513186319186,-23.76298154534892,3.4800271701210193,-6.8283896601078995,8.587307947394434e-12,7.356537838069227e-10,67,Utg270866_3003,*,NA,NA,NA,NA,NA,NA
Cluster 73592,71.21513186319186,-23.76298154534892,3.4800271701210193,-6.8283896601078995,8.587307947394434e-12,7.356537838069227e-10,61,Utg270866_1123,*,NA,NA,NA,NA,NA,NA
Cluster 74979,71.21513186319186,-23.76298154534892,3.4800271701210193,-6.8283896601078995,8.587307947394434e-12,7.356537838069227e-10,55,Utg270866_2702,*,NA,NA,NA,NA,NA,NA
Cluster 75615,71.21513186319186,-23.76298154534892,3.4800271701210193,-6.8283896601078995,8.587307947394434e-12,7.356537838069227e-10,52,Utg270866_1286,*,NA,NA,NA,NA,NA,NA
Cluster 75641,71.21513186319186,-23.76298154534892,3.4800271701210193,-6.8283896601078995,8.587307947394434e-12,7.356537838069227e-10,52,Utg270866_3469,*,NA,NA,NA,NA,NA,NA
Cluster 77216,71.21513186319186,-23.76298154534892,3.4800271701210193,-6.8283896601078995,8.587307947394434e-12,7.356537838069227e-10,44,Utg270866_1409,*,NA,NA,NA,NA,NA,NA
Cluster 77808,71.21513186319186,-23.76298154534892,3.4800271701210193,-6.8283896601078995,8.587307947394434e-12,7.356537838069227e-10,41,Utg270866_2524,*,maxbin_sample10.txt.007.emapper.annotations,1117|Cyanobacteria,-,V,ACR_tran,Belongs to the resistance-nodulation-cell division (RND) (TC 2.A.6) family
Cluster 78661,71.21513186319186,-23.76298154534892,3.4800271701210193,-6.8283896601078995,8.587307947394434e-12,7.356537838069227e-10,36,Utg270866_462,*,maxbin_sample10.txt.007.emapper.annotations,1224|Proteobacteria,-,M,Laminin_G_3,Concanavalin A-like lectin/glucanases superfamily
Cluster 79001,71.21513186319186,-23.76298154534892,3.4800271701210193,-6.8283896601078995,8.587307947394434e-12,7.356537838069227e-10,34,Utg270866_2278,*,NA,NA,NA,NA,NA,NA
Cluster 53630,71.05179440479004,-23.75945632502976,3.481770273549513,-6.823958635504126,8.856539328193062e-12,7.466109762918496e-10,145,Utg270866_1323,*,NA,NA,NA,NA,NA,NA
Cluster 54059,71.05179440479004,-23.75945632502976,3.481770273549513,-6.823958635504126,8.856539328193062e-12,7.466109762918496e-10,143,Utg271766_45,*,NA,NA,NA,NA,NA,NA
Cluster 56974,71.05179440479004,-23.75945632502976,3.481770273549513,-6.823958635504126,8.856539328193062e-12,7.466109762918496e-10,130,Utg270866_2336,*,NA,NA,NA,NA,NA,NA
Cluster 63730,71.05179440479004,-23.75945632502976,3.481770273549513,-6.823958635504126,8.856539328193062e-12,7.466109762918496e-10,100,Utg270866_3600,*,NA,NA,NA,NA,NA,NA
Cluster 71185,71.05179440479004,-23.75945632502976,3.481770273549513,-6.823958635504126,8.856539328193062e-12,7.466109762918496e-10,70,Utg271766_1221,*,NA,NA,NA,NA,NA,NA
Cluster 71662,71.05179440479004,-23.75945632502976,3.481770273549513,-6.823958635504126,8.856539328193062e-12,7.466109762918496e-10,68,Utg270866_1624,*,NA,NA,NA,NA,NA,NA
Cluster 71665,71.05179440479004,-23.75945632502976,3.481770273549513,-6.823958635504126,8.856539328193062e-12,7.466109762918496e-10,68,Utg270866_1920,*,NA,NA,NA,NA,NA,NA
Cluster 74985,71.05179440479004,-23.75945632502976,3.481770273549513,-6.823958635504126,8.856539328193062e-12,7.466109762918496e-10,55,Utg270866_3171,*,NA,NA,NA,NA,NA,NA
Cluster 75166,71.05179440479004,-23.75945632502976,3.481770273549513,-6.823958635504126,8.856539328193062e-12,7.466109762918496e-10,54,Utg270866_690,*,NA,NA,NA,NA,NA,NA
Cluster 76251,71.05179440479004,-23.75945632502976,3.481770273549513,-6.823958635504126,8.856539328193062e-12,7.466109762918496e-10,49,Utg270866_198,*,NA,NA,NA,NA,NA,NA
Cluster 78152,71.05179440479004,-23.75945632502976,3.481770273549513,-6.823958635504126,8.856539328193062e-12,7.466109762918496e-10,39,Utg270866_473,*,NA,NA,NA,NA,NA,NA
Cluster 78859,71.05179440479004,-23.75945632502976,3.481770273549513,-6.823958635504126,8.856539328193062e-12,7.466109762918496e-10,35,Utg270866_3172,*,NA,NA,NA,NA,NA,NA
Cluster 45860,70.88845694638823,-23.755555506741278,3.483520498649646,-6.819410282198683,9.141498194759316e-12,7.655431130232127e-10,184,Utg270866_2741,*,NA,NA,NA,NA,NA,NA
Cluster 71188,70.88845694638823,-23.755555506741278,3.483520498649646,-6.819410282198683,9.141498194759316e-12,7.655431130232127e-10,70,Utg271766_1458,*,maxbin_sample10.txt.007.emapper.annotations,1236|Gammaproteobacteria,azoR,I,Flavodoxin_2,"Catalyzes the reductive cleavage of azo bond in aromatic azo compounds to the corresponding amines. Requires NADH, but not NADPH, as an electron donor for its activity"
Cluster 73628,70.88845694638823,-23.755555506741278,3.483520498649646,-6.819410282198683,9.141498194759316e-12,7.655431130232127e-10,61,Utg271766_347,*,NA,NA,NA,NA,NA,NA
Cluster 73826,70.88845694638823,-23.755555506741278,3.483520498649646,-6.819410282198683,9.141498194759316e-12,7.655431130232127e-10,60,Utg270866_199,*,NA,NA,NA,NA,NA,NA
Cluster 78976,70.88845694638823,-23.755555506741278,3.483520498649646,-6.819410282198683,9.141498194759316e-12,7.655431130232127e-10,34,Utg270866_815,*,NA,NA,NA,NA,NA,NA
Cluster 59919,70.7251194879864,-23.75166875587316,3.4852778892062104,-6.814856522468778,9.435788980789023e-12,7.850031583308915e-10,117,Utg270866_140,*,NA,NA,NA,NA,NA,NA
Cluster 64386,70.7251194879864,-23.75166875587316,3.4852778892062104,-6.814856522468778,9.435788980789023e-12,7.850031583308915e-10,97,Utg270866_191,*,NA,NA,NA,NA,NA,NA
Cluster 70391,70.7251194879864,-23.75166875587316,3.4852778892062104,-6.814856522468778,9.435788980789023e-12,7.850031583308915e-10,73,Utg270866_780,*,maxbin_sample10.txt.007.emapper.annotations,186801|Clostridia,ylmE,S,Ala_racemase_N,"Pyridoxal 5'-phosphate (PLP)-binding protein, which is involved in PLP homeostasis"
Cluster 73321,70.7251194879864,-23.75166875587316,3.4852778892062104,-6.814856522468778,9.435788980789023e-12,7.850031583308915e-10,62,Utg270866_1457,*,NA,NA,NA,NA,NA,NA
Cluster 75412,70.7251194879864,-23.75166875587316,3.4852778892062104,-6.814856522468778,9.435788980789023e-12,7.850031583308915e-10,53,Utg270866_2532,*,NA,NA,NA,NA,NA,NA
Cluster 28733,70.56178202958459,-23.748204576871817,3.4870424893466163,-6.810414455638489,9.731796754410727e-12,7.970769036810253e-10,288,Utg270866_326,*,NA,NA,NA,NA,NA,NA
Cluster 39587,70.56178202958459,-23.748204576871817,3.4870424893466163,-6.810414455638489,9.731796754410727e-12,7.970769036810253e-10,219,Utg271766_137,*,NA,NA,NA,NA,NA,NA
Cluster 54281,70.56178202958459,-23.748204576871817,3.4870424893466163,-6.810414455638489,9.731796754410727e-12,7.970769036810253e-10,142,Utg271766_1441,*,NA,NA,NA,NA,NA,NA
Cluster 67091,70.56178202958459,-23.748204576871817,3.4870424893466163,-6.810414455638489,9.731796754410727e-12,7.970769036810253e-10,86,Utg270866_3484,*,NA,NA,NA,NA,NA,NA
Cluster 68329,70.56178202958459,-23.748204576871817,3.4870424893466163,-6.810414455638489,9.731796754410727e-12,7.970769036810253e-10,81,Utg270866_2295,*,NA,NA,NA,NA,NA,NA
Cluster 68588,70.56178202958459,-23.748204576871817,3.4870424893466163,-6.810414455638489,9.731796754410727e-12,7.970769036810253e-10,80,Utg270866_526,*,NA,NA,NA,NA,NA,NA
Cluster 74541,70.56178202958459,-23.748204576871817,3.4870424893466163,-6.810414455638489,9.731796754410727e-12,7.970769036810253e-10,57,Utg271766_117,*,NA,NA,NA,NA,NA,NA
Cluster 74966,70.56178202958459,-23.748204576871817,3.4870424893466163,-6.810414455638489,9.731796754410727e-12,7.970769036810253e-10,55,Utg270866_2135,*,NA,NA,NA,NA,NA,NA
Cluster 76041,70.56178202958459,-23.748204576871817,3.4870424893466163,-6.810414455638489,9.731796754410727e-12,7.970769036810253e-10,50,Utg270866_1633,*,NA,NA,NA,NA,NA,NA
Cluster 76648,70.56178202958459,-23.748204576871817,3.4870424893466163,-6.810414455638489,9.731796754410727e-12,7.970769036810253e-10,47,Utg270866_1109,*,NA,NA,NA,NA,NA,NA
Cluster 79276,70.56178202958459,-23.748204576871817,3.4870424893466163,-6.810414455638489,9.731796754410727e-12,7.970769036810253e-10,32,Utg270866_2891,*,NA,NA,NA,NA,NA,NA
Cluster 79381,70.56178202958459,-23.748204576871817,3.4870424893466163,-6.810414455638489,9.731796754410727e-12,7.970769036810253e-10,31,Utg270866_691,*,NA,NA,NA,NA,NA,NA
Cluster 36139,70.39844457118278,-23.745381505610574,3.488814343715648,-6.806146491682137,1.0024763635583565e-11,8.064846014139398e-10,239,Utg270866_3479,*,maxbin_sample10.txt.007.emapper.annotations,200918|Thermotogae,ackA,F,Acetate_kinase,Catalyzes the formation of acetyl phosphate from acetate and ATP. Can also catalyze the reverse reaction
Cluster 65818,70.39844457118278,-23.745381505610574,3.488814343715648,-6.806146491682137,1.0024763635583565e-11,8.064846014139398e-10,91,Utg271766_46,*,NA,NA,NA,NA,NA,NA
Cluster 71668,70.39844457118278,-23.745381505610574,3.488814343715648,-6.806146491682137,1.0024763635583565e-11,8.064846014139398e-10,68,Utg270866_2388,*,maxbin_sample10.txt.007.emapper.annotations,976|Bacteroidetes,rumA,J,"TRAM,tRNA_U5-meth_tr",Belongs to the class I-like SAM-binding methyltransferase superfamily. RNA M5U methyltransferase family
Cluster 71686,70.39844457118278,-23.745381505610574,3.488814343715648,-6.806146491682137,1.0024763635583565e-11,8.064846014139398e-10,68,Utg271766_691,*,NA,NA,NA,NA,NA,NA
Cluster 73848,70.39844457118278,-23.745381505610574,3.488814343715648,-6.806146491682137,1.0024763635583565e-11,8.064846014139398e-10,60,Utg270866_1665,*,NA,NA,NA,NA,NA,NA
Cluster 74744,70.39844457118278,-23.745381505610574,3.488814343715648,-6.806146491682137,1.0024763635583565e-11,8.064846014139398e-10,56,Utg270866_1619,*,maxbin_sample10.txt.007.emapper.annotations,186801|Clostridia,folD,F,"THF_DHG_CYH,THF_DHG_CYH_C","Catalyzes the oxidation of 5,10- methylenetetrahydrofolate to 5,10-methenyltetrahydrofolate and then the hydrolysis of 5,10-methenyltetrahydrofolate to 10- formyltetrahydrofolate"
Cluster 74754,70.39844457118278,-23.745381505610574,3.488814343715648,-6.806146491682137,1.0024763635583565e-11,8.064846014139398e-10,56,Utg270866_2368,*,NA,NA,NA,NA,NA,NA
Cluster 74792,70.39844457118278,-23.745381505610574,3.488814343715648,-6.806146491682137,1.0024763635583565e-11,8.064846014139398e-10,56,Utg271766_1409,*,maxbin_sample10.txt.007.emapper.annotations,1117|Cyanobacteria,-,S,TMEM43,Transmembrane protein 43
Cluster 76437,70.39844457118278,-23.745381505610574,3.488814343715648,-6.806146491682137,1.0024763635583565e-11,8.064846014139398e-10,48,Utg270866_1149,*,NA,NA,NA,NA,NA,NA
Cluster 76448,70.39844457118278,-23.745381505610574,3.488814343715648,-6.806146491682137,1.0024763635583565e-11,8.064846014139398e-10,48,Utg270866_1718,*,NA,NA,NA,NA,NA,NA
Cluster 77432,70.39844457118278,-23.745381505610574,3.488814343715648,-6.806146491682137,1.0024763635583565e-11,8.064846014139398e-10,43,Utg270866_3179,*,NA,NA,NA,NA,NA,NA
Cluster 77433,70.39844457118278,-23.745381505610574,3.488814343715648,-6.806146491682137,1.0024763635583565e-11,8.064846014139398e-10,43,Utg270866_3181,*,NA,NA,NA,NA,NA,NA
Cluster 77790,70.39844457118278,-23.745381505610574,3.488814343715648,-6.806146491682137,1.0024763635583565e-11,8.064846014139398e-10,41,Utg270866_1138,*,NA,NA,NA,NA,NA,NA
Cluster 79420,70.39844457118278,-23.745381505610574,3.488814343715648,-6.806146491682137,1.0024763635583565e-11,8.064846014139398e-10,31,Utg271766_930,*,NA,NA,NA,NA,NA,NA
Cluster 43981,70.23510711278095,-23.743120513923145,3.490593497540072,-6.802029663624724,1.0315535050707562e-11,8.093354319363307e-10,194,Utg271766_1031,*,maxbin_sample10.txt.007.emapper.annotations,200783|Aquificae,pheT,J,"B3_4,B5,FDX-ACB,tRNA_bind","Phenylalanyl-tRNA synthetase, beta subunit"
Cluster 49824,70.23510711278095,-23.743120513923145,3.490593497540072,-6.802029663624724,1.0315535050707562e-11,8.093354319363307e-10,163,Utg270866_2892,*,maxbin_sample10.txt.007.emapper.annotations,204432|Acidobacteriia,-,S,UPF0052,Required for morphogenesis under gluconeogenic growth conditions
