HOG	OG	Gene Tree Parent Clade	Acidithiobacillus ferrooxidans YNTRS-40	Desulfocapsa sulfexigens DSM 10523	Desulfocapsa_06_corrosive	Desulfocapsa_13_biocide	Desulforhopalus vacuolatus DSM 9700	Desulfosediminicola flagellatus IMCC35005	Desulfosediminicola ganghwensis IMCC35004	Desulfotalea psychrophila LSv54	Desulfovibrio ferrophilus IS5	Desulfovibrio vulgaris DP4	Geobacter sulfurreducens PCA	Shewanella oneidensis MR-1
N10.HOG0001213	OG0000664	n0			Utg323990_147	Utg860006_55								
N10.HOG0001214	OG0000665	n0			Utg323140_6	Utg859750_18								
N10.HOG0001215	OG0000666	n6			Utg323180_423									
N10.HOG0001216	OG0000667	n0			Utg323300_165	Utg857300_3								
N10.HOG0001217	OG0000668	n1			Utg323392_257	Utg861448_16								
N10.HOG0001218	OG0000669	n0			Utg323160_12, Utg324810_104	Utg861744_69								
N10.HOG0001219	OG0000670	n0			Utg323632_92	Utg858432_31								
N10.HOG0001220	OG0000671	n0			Utg323990_137	Utg860006_65								
N10.HOG0001221	OG0000672	n0			Utg323300_313	Utg857152_41								
N10.HOG0001222	OG0000673	n0			Utg323152_509	Utg859982_38								
N10.HOG0001223	OG0000674	n0			Utg324548_24	Utg859236_45								
N10.HOG0001224	OG0000675	n0			Utg323632_238	Utg858432_131								
N10.HOG0001225	OG0000676	n0			Utg323152_254	Utg859098_162								
N10.HOG0001226	OG0000677	n0			Utg323448_85	Utg858494_106								
N10.HOG0001227	OG0000678	n0			Utg323448_84	Utg858494_107								
N10.HOG0001228	OG0000679	n0			Utg323632_301	Utg866558_16								
N10.HOG0001229	OG0000680	n0			Utg323448_39	Utg857490_9								
N10.HOG0001230	OG0000681	n0			Utg323448_54	Utg858494_138								
N10.HOG0001231	OG0000682	n0			Utg323448_53	Utg858494_139								
N10.HOG0001232	OG0000683	n0			Utg323990_179	Utg860006_24								
N10.HOG0001233	OG0000684	n0			Utg323300_386	Utg857152_110								
N10.HOG0001234	OG0000685	n0			Utg323448_77	Utg858494_115								
N10.HOG0001235	OG0000686	n0			Utg323448_114	Utg858494_58								
N10.HOG0001236	OG0000687	n0			Utg323448_73	Utg858494_119								
N10.HOG0001237	OG0000688	n0			Utg323448_71	Utg858494_121								
N10.HOG0001238	OG0000689	n0			Utg323448_70	Utg858494_122								
N10.HOG0001239	OG0000690	n0			Utg323300_99	Utg857300_51								
N10.HOG0001240	OG0000691	n0			Utg323448_57	Utg858494_135								
N10.HOG0001241	OG0000692	n0			Utg323300_284	Utg857152_13								
N10.HOG0001242	OG0000693	n0			Utg325220_116	Utg857682_77								
N10.HOG0001243	OG0000694	n0			Utg323316_326	Utg857046_223								
N10.HOG0001244	OG0000695	n0			Utg324810_39	Utg861744_138								
N10.HOG0001245	OG0000696	n0			Utg325220_114	Utg857682_78								
N10.HOG0001246	OG0000697	n0			Utg323300_348	Utg857152_72								
N10.HOG0001247	OG0000698	n0			Utg323632_294	Utg866558_23								
N10.HOG0001248	OG0000699	n0			Utg323632_360	Utg857992_14								
N10.HOG0001249	OG0000700	n0			Utg323074_31	Utg857994_23								
N10.HOG0001250	OG0000701	n0			Utg323152_442	Utg859982_145								
N10.HOG0001251	OG0000702	n0			Utg323180_262	Utg863716_85								
N10.HOG0001252	OG0000703	n1			Utg323300_223									
N10.HOG0001253	OG0000703	n9			Utg323180_285									
N10.HOG0001254	OG0000704	n0			Utg323632_111	Utg858432_50								
N10.HOG0001255	OG0000705	n0			Utg323632_110	Utg858432_49								
N10.HOG0001256	OG0000706	n0			Utg323632_109	Utg858432_48								
N10.HOG0001257	OG0000707	n0			Utg323632_105	Utg858432_45								
N10.HOG0001258	OG0000708	n0			Utg323632_98	Utg858432_38								
N10.HOG0001259	OG0000709	n0			Utg323152_170	Utg859098_244								
N10.HOG0001260	OG0000710	n0			Utg323632_246	Utg858432_137								
N10.HOG0001261	OG0000711	n0			Utg323300_74	Utg857300_58								
N10.HOG0001262	OG0000712	n0			Utg323152_217	Utg859098_194								
N10.HOG0001263	OG0000713	n0			Utg323392_146	Utg859388_72								
N10.HOG0001264	OG0000714	n0			Utg323392_144	Utg859388_74								
N10.HOG0001265	OG0000715	n0			Utg323448_38	Utg857490_10								
N10.HOG0001266	OG0000716	n0			Utg323448_40	Utg857490_8								
N10.HOG0001267	OG0000717	n0			Utg323448_50	Utg858494_142								
N10.HOG0001268	OG0000718	n0			Utg323448_51	Utg858494_141								
N10.HOG0001269	OG0000719	n0			Utg323448_52	Utg858494_140								
N10.HOG0001270	OG0000720	n0			Utg323448_55	Utg858494_137								
N10.HOG0001271	OG0000721	n0			Utg323448_58	Utg858494_134								
N10.HOG0001272	OG0000722	n0			Utg323448_61	Utg858494_130								
N10.HOG0001273	OG0000723	n0			Utg323448_64	Utg858494_128								
N10.HOG0001274	OG0000724	n0			Utg323448_69	Utg858494_123								
N10.HOG0001275	OG0000725	n0			Utg323448_72	Utg858494_120								
N10.HOG0001276	OG0000726	n0			Utg323448_74	Utg858494_118								
N10.HOG0001277	OG0000727	n0			Utg323448_78	Utg858494_114								
N10.HOG0001278	OG0000728	n0			Utg323448_79	Utg858494_113								
N10.HOG0001279	OG0000729	n0			Utg323448_80	Utg858494_112								
N10.HOG0001280	OG0000730	n0			Utg323448_81	Utg858494_111								
N10.HOG0001281	OG0000731	n0			Utg323448_86	Utg858494_105								
N10.HOG0001282	OG0000732	n0			Utg323448_87	Utg858494_104								
N10.HOG0001283	OG0000733	n0			Utg323448_88	Utg858494_103								
N10.HOG0001284	OG0000734	n0			Utg323180_700	Utg860814_296								
N10.HOG0001285	OG0000735	n0			Utg323074_151	Utg857994_165								
N10.HOG0001286	OG0000736	n4			Utg323180_687	Utg860814_280								
N10.HOG0001287	OG0000737	n0			Utg323180_694	Utg860814_290								
N10.HOG0001288	OG0000738	n0			Utg323140_176	Utg859432_37								
N10.HOG0001289	OG0000739	n0			Utg323152_227	Utg859098_184								
N10.HOG0001290	OG0000740	n0			Utg323316_299	Utg857046_195								
N10.HOG0001291	OG0000741	n0			Utg323300_319	Utg857152_47								
N10.HOG0001292	OG0000742	n0			Utg323316_284	Utg857046_188								
N10.HOG0001293	OG0000743	n0			Utg323448_33	Utg857490_15								
N10.HOG0001294	OG0000744	n0			Utg323990_150	Utg860006_53								
N10.HOG0001295	OG0000745	n0			Utg323392_96	Utg859388_139								
N10.HOG0001296	OG0000746	n0			Utg323152_179	Utg859098_235								
N10.HOG0001297	OG0000747	n0			Utg323074_132	Utg857994_151								
N10.HOG0001298	OG0000748	n0			Utg323074_131	Utg857994_150								
N10.HOG0001299	OG0000749	n0			Utg323180_110	Utg857152_184								
N10.HOG0001300	OG0000750	n0			Utg324810_48	Utg861744_131								
N10.HOG0001301	OG0000751	n0			Utg324810_51	Utg861744_128								
N10.HOG0001302	OG0000752	n0			Utg323180_291	Utg863716_108								
N10.HOG0001303	OG0000753	n0			Utg323152_450	Utg859982_134								
N10.HOG0001304	OG0000754	n0			Utg323266_37	Utg865370_30								
N10.HOG0001305	OG0000755	n0			Utg323266_36	Utg865370_29								
N10.HOG0001306	OG0000756	n0			Utg323152_9	Utg859098_377								
N10.HOG0001307	OG0000757	n0			Utg323316_304	Utg857046_201								
N10.HOG0001308	OG0000758	n0			Utg323160_65	Utg861744_34								
N10.HOG0001309	OG0000759	n0			Utg323180_268	Utg863716_91								
N10.HOG0001310	OG0000760	n0			Utg323140_99	Utg864866_56								
N10.HOG0001311	OG0000761	n0			Utg323266_44	Utg865370_36								
N10.HOG0001312	OG0000762	n0			Utg323180_108	Utg857152_182								
N10.HOG0001313	OG0000763	n0			Utg323180_107	Utg857152_181								
N10.HOG0001314	OG0000764	n0			Utg323300_379	Utg857152_103								
N10.HOG0001315	OG0000765	n0			Utg323152_356	Utg857994_216								
N10.HOG0001316	OG0000766	n0			Utg323160_38	Utg861744_46								
N10.HOG0001317	OG0000767	n0			Utg323180_507	Utg860814_97								
N10.HOG0001318	OG0000768	n0			Utg323632_232	Utg858432_125								
N10.HOG0001319	OG0000769	n0			Utg323448_91	Utg858494_100								
N10.HOG0001320	OG0000770	n0			Utg323448_93	Utg858494_98								
N10.HOG0001321	OG0000771	n0			Utg323448_94	Utg858494_97								
N10.HOG0001322	OG0000772	n0			Utg323448_95	Utg858494_95								
N10.HOG0001323	OG0000773	n0			Utg323448_96	Utg858494_94								
N10.HOG0001324	OG0000774	n0			Utg323448_97	Utg858494_93								
N10.HOG0001325	OG0000775	n0			Utg323300_280	Utg857152_8								
N10.HOG0001326	OG0000776	n0			Utg323632_74	Utg858432_16								
N10.HOG0001327	OG0000777	n0			Utg323632_75	Utg858432_17								
N10.HOG0001328	OG0000778	n4			Utg323180_310	Utg859076_36								
N10.HOG0001329	OG0000779	n0			Utg324548_29	Utg859236_39								
N10.HOG0001330	OG0000780	n0			Utg323074_40	Utg857994_34								
N10.HOG0001331	OG0000781	n0			Utg323392_152	Utg859388_66								
N10.HOG0001332	OG0000782	n0			Utg323300_390	Utg857152_113								
N10.HOG0001333	OG0000783	n0			Utg323152_80	Utg859098_319								
N10.HOG0001334	OG0000784	n0			Utg323140_102	Utg864866_53								
N10.HOG0001335	OG0000785	n0			Utg323140_103	Utg864866_52								
N10.HOG0001336	OG0000786	n6				Utg857682_63								
N10.HOG0001337	OG0000786	n10				Utg861744_80								
N10.HOG0001338	OG0000787	n0			Utg323632_68	Utg858432_7								
N10.HOG0001339	OG0000788	n0			Utg323316_75, Utg323316_74									
N10.HOG0001340	OG0000789	n0			Utg323632_245	Utg858432_136								
N10.HOG0001341	OG0000790	n0			Utg323300_297	Utg857152_24								
N10.HOG0001342	OG0000791	n0			Utg323180_99	Utg857152_172								
N10.HOG0001343	OG0000792	n0			Utg323632_247	Utg858432_138								
N10.HOG0001344	OG0000793	n0			Utg323180_665	Utg860814_257								
N10.HOG0001345	OG0000794	n0			Utg323152_166	Utg859098_248								
N10.HOG0001346	OG0000795	n0			Utg324548_10	Utg859236_57								
N10.HOG0001347	OG0000796	n0			Utg323392_226	Utg859388_11								
N10.HOG0001348	OG0000797	n0			Utg323152_78	Utg859098_321								
N10.HOG0001349	OG0000798	n0			Utg323140_157	Utg864866_5								
N10.HOG0001350	OG0000799	n0			Utg323262_161	Utg859236_84								
N10.HOG0001351	OG0000800	n0			Utg323300_103	Utg857300_48								
N10.HOG0001352	OG0000801	n0			Utg323632_142	Utg858432_94								
N10.HOG0001353	OG0000802	n0			Utg323152_508	Utg859982_39								
N10.HOG0001354	OG0000803	n0			Utg323632_49	Utg862138_37								
N10.HOG0001355	OG0000804	n0			Utg323300_114	Utg857046_156, Utg857300_38								
N10.HOG0001356	OG0000805	n9			Utg323074_179	Utg857994_194								
N10.HOG0001357	OG0000806	n0			Utg323160_64	Utg861744_35								
N10.HOG0001358	OG0000807	n0			Utg323074_136	Utg857994_156								
N10.HOG0001359	OG0000808	n0			Utg323448_113	Utg858494_59								
N10.HOG0001360	OG0000809	n0			Utg323180_317	Utg859076_29								
N10.HOG0001361	OG0000810	n0			Utg323392_199	Utg859388_28								
N10.HOG0001362	OG0000811	n0			Utg323180_318	Utg859076_28								
N10.HOG0001363	OG0000812	n0			Utg323152_454	Utg859982_130								
N10.HOG0001364	OG0000813	n0			Utg323990_217	Utg859236_28								
N10.HOG0001365	OG0000814	n2			Utg323180_447	Utg860814_27, Utg860814_28								
N10.HOG0001366	OG0000815	n0			Utg323152_145	Utg859098_270								
N10.HOG0001367	OG0000816	n0			Utg323160_60	Utg861744_39								
N10.HOG0001368	OG0000817	n0			Utg323160_28	Utg861744_55								
N10.HOG0001369	OG0000818	n0			Utg323152_392	Utg859982_206								
N10.HOG0001370	OG0000819	n0			Utg323152_177	Utg859098_237								
N10.HOG0001371	OG0000820	n3			Utg323160_92	Utg861744_11								
N10.HOG0001372	OG0000820	n10			Utg323262_88	Utg857076_46								
N10.HOG0001373	OG0000821	n2			Utg323262_73	Utg857076_59								
N10.HOG0001374	OG0000822	n0			Utg323448_19	Utg857490_29								
N10.HOG0001375	OG0000823	n0			Utg323448_22	Utg857490_26								
N10.HOG0001376	OG0000824	n0			Utg323140_266, Utg325220_3									
N10.HOG0001377	OG0000825	n0			Utg323990_142	Utg860006_60								
N10.HOG0001378	OG0000826	n0			Utg323180_412	Utg859098_398								
N10.HOG0001379	OG0000827	n0			Utg323632_335	Utg857992_34								
N10.HOG0001380	OG0000828	n0			Utg323632_336	Utg857992_33								
N10.HOG0001381	OG0000829	n0			Utg323632_337	Utg857992_32								
N10.HOG0001382	OG0000830	n0			Utg323632_338	Utg857992_31								
N10.HOG0001383	OG0000831	n0			Utg323632_339	Utg857992_30								
N10.HOG0001384	OG0000832	n0			Utg323632_340	Utg857992_29								
N10.HOG0001385	OG0000833	n0			Utg323632_14	Utg862138_6								
N10.HOG0001386	OG0000834	n0			Utg323180_620	Utg860814_211								
N10.HOG0001387	OG0000835	n6			Utg324810_42	Utg861744_136								
N10.HOG0001388	OG0000836	n0			Utg323152_510	Utg859982_37								
N10.HOG0001389	OG0000837	n0			Utg323074_130	Utg857994_149								
N10.HOG0001390	OG0000838	n0			Utg323180_39	Utg859750_78								
N10.HOG0001391	OG0000839	n0			Utg323074_139	Utg857994_159								
N10.HOG0001392	OG0000840	n2			Utg323140_168	Utg860006_92								
N10.HOG0001393	OG0000841	n0			Utg324810_75	Utg861744_104								
N10.HOG0001394	OG0000842	n0			Utg323152_444	Utg859982_143								
N10.HOG0001395	OG0000843	n0			Utg323152_225	Utg859098_186								
N10.HOG0001396	OG0000844	n0			Utg323632_298	Utg866558_19								
N10.HOG0001397	OG0000845	n0			Utg323632_299	Utg866558_18								
N10.HOG0001398	OG0000846	n0			Utg323632_302	Utg866558_15								
N10.HOG0001399	OG0000847	n8			Utg323316_302	Utg857046_199								
N10.HOG0001400	OG0000847	n9			Utg323316_303	Utg857046_200								
N10.HOG0001401	OG0000848	n0			Utg323152_213	Utg859098_198								
N10.HOG0001402	OG0000849	n0			Utg323180_649	Utg860814_241								
N10.HOG0001403	OG0000850	n0			Utg323266_11, Utg323160_130	Utg865370_6								
N10.HOG0001404	OG0000851	n0			Utg323140_191	Utg859432_52								
N10.HOG0001405	OG0000852	n0			Utg323632_42	Utg862138_31								
N10.HOG0001406	OG0000853	n0			Utg323632_35	Utg862138_25								
N10.HOG0001407	OG0000854	n0			Utg323152_260	Utg859098_156								
N10.HOG0001408	OG0000855	n0			Utg323632_31	Utg862138_22								
N10.HOG0001409	OG0000856	n0			Utg323152_257	Utg859098_158								
N10.HOG0001410	OG0000857	n9			Utg323632_269	Utg866558_50								
N10.HOG0001411	OG0000857	n10			Utg323990_138	Utg860006_64								
N10.HOG0001412	OG0000858	n0			Utg323300_288	Utg857152_16								
N10.HOG0001413	OG0000859	n0			Utg323632_3, Utg323316_96									
N10.HOG0001414	OG0000860	n0			Utg323300_384	Utg857152_108								
N10.HOG0001415	OG0000861	n0			Utg323632_43	Utg862138_32								
N10.HOG0001416	OG0000862	n0			Utg323316_335	Utg857046_249								
N10.HOG0001417	OG0000863	n0			Utg323392_26	Utg858498_11								
N10.HOG0001418	OG0000864	n0			Utg323300_312	Utg857152_40								
N10.HOG0001419	OG0000865	n0			Utg323140_184	Utg859432_45								
N10.HOG0001420	OG0000866	n0			Utg324810_56	Utg861744_123								
N10.HOG0001421	OG0000867	n0			Utg323300_342	Utg857152_66								
N10.HOG0001422	OG0000868	n0			Utg323632_250	Utg858432_141								
N10.HOG0001423	OG0000869	n0			Utg323448_56	Utg858494_136								
N10.HOG0001424	OG0000870	n0			Utg323300_279	Utg857152_7								
N10.HOG0001425	OG0000871	n0			Utg323180_699	Utg860814_295								
N10.HOG0001426	OG0000872	n0			Utg323180_314	Utg859076_32								
N10.HOG0001427	OG0000873	n0			Utg323632_242	Utg858432_134								
N10.HOG0001428	OG0000874	n0			Utg323152_504	Utg859982_42								
N10.HOG0001429	OG0000875	n0			Utg323632_38	Utg862138_27								
N10.HOG0001430	OG0000876	n0			Utg323392_25	Utg858498_10								
N10.HOG0001431	OG0000877	n0			Utg323180_31	Utg859750_69								
N10.HOG0001432	OG0000878	n0			Utg323160_74	Utg861744_25								
N10.HOG0001433	OG0000879	n0			Utg323152_205	Utg859098_208								
N10.HOG0001434	OG0000880	n1			Utg323140_268, Utg325220_62	Utg857682_177								
N10.HOG0001435	OG0000881	n0			Utg323316_231	Utg857046_136								
N10.HOG0001436	OG0000882	n0			Utg323262_102	Utg857076_30								
N10.HOG0001437	OG0000883	n3			Utg323262_110	Utg857076_22								
N10.HOG0001438	OG0000884	n0			Utg323140_158	Utg864866_4								
N10.HOG0001439	OG0000885	n0			Utg323140_247									
N10.HOG0001440	OG0000886	n0			Utg323180_127	Utg857152_198								
N10.HOG0001441	OG0000887	n0			Utg323300_41	Utg857682_127								
N10.HOG0001442	OG0000888	n0			Utg323180_439	Utg860814_18								
N10.HOG0001443	OG0000889	n0			Utg323316_321	Utg857046_218								
N10.HOG0001444	OG0000890	n0			Utg323392_107	Utg859388_129								
N10.HOG0001445	OG0000891	n0			Utg323316_330	Utg857046_227								
N10.HOG0001446	OG0000892	n0			Utg323632_93	Utg858432_33, Utg858432_32								
N10.HOG0001447	OG0000893	n0			Utg323632_104	Utg858432_44								
N10.HOG0001448	OG0000894	n0			Utg323152_386	Utg857300_13								
N10.HOG0001449	OG0000895	n0			Utg323140_181	Utg859432_42								
N10.HOG0001450	OG0000896	n0			Utg323632_54	Utg862138_41								
N10.HOG0001451	OG0000897	n2			Utg323262_72	Utg857076_60								
N10.HOG0001452	OG0000898	n0			Utg325220_118	Utg857682_75								
N10.HOG0001453	OG0000899	n0			Utg323632_342	Utg857992_27								
N10.HOG0001454	OG0000900	n0			Utg323262_111	Utg857076_21								
N10.HOG0001455	OG0000901	n7			Utg323262_62	Utg857076_69								
N10.HOG0001456	OG0000901	n8			Utg323180_518	Utg860814_111								
N10.HOG0001457	OG0000902	n4			Utg323180_515	Utg860814_108								
N10.HOG0001458	OG0000903	n4			Utg323180_514	Utg860814_106								
N10.HOG0001459	OG0000904	n0			Utg323180_505	Utg860814_95								
N10.HOG0001460	OG0000905	n3			Utg323392_88	Utg859388_147								
N10.HOG0001461	OG0000906	n0			Utg323180_37	Utg859750_75, Utg859750_76								
N10.HOG0001462	OG0000907	n0			Utg323180_3, Utg323140_1	Utg859750_22								
N10.HOG0001463	OG0000908	n3			Utg324548_11									
N10.HOG0001464	OG0000908	n5			Utg323300_215, Utg323152_191									
N10.HOG0001465	OG0000909	n2			Utg325220_65, Utg323140_271	Utg857682_174								
N10.HOG0001466	OG0000909	n10				Utg859982_46								
N10.HOG0001467	OG0000910	n5			Utg323266_42	Utg865370_34								
N10.HOG0001468	OG0000911	n3			Utg323152_135									
N10.HOG0001469	OG0000911	n7			Utg323074_104									
N10.HOG0001470	OG0000912	n0			Utg323300_43, Utg323300_398	Utg857152_122, Utg857152_121								
N10.HOG0001471	OG0000913	n0			Utg323262_68	Utg857076_64								
N10.HOG0001472	OG0000914	n0			Utg323300_115	Utg857300_37								
N10.HOG0001473	OG0000915	n1			Utg323300_124	Utg857300_28								
N10.HOG0001474	OG0000916	n2				Utg857682_138								
N10.HOG0001475	OG0000916	n8			Utg323316_195	Utg857046_100								
N10.HOG0001476	OG0000917	n0			Utg323300_377	Utg857152_100								
N10.HOG0001477	OG0000918	n2			Utg323392_56	Utg859388_177								
N10.HOG0001478	OG0000918	n7			Utg323180_566, Utg323180_574	Utg860814_150								
N10.HOG0001479	OG0000918	n9			Utg323180_396									
N10.HOG0001480	OG0000919	n0			Utg323316_318	Utg857046_215								
N10.HOG0001481	OG0000920	n1				Utg859236_11								
N10.HOG0001482	OG0000920	n5			Utg323990_16									
N10.HOG0001483	OG0000921	n0			Utg323316_298									
N10.HOG0001484	OG0000922	n0			Utg323316_229	Utg857046_134								
N10.HOG0001485	OG0000923	n6			Utg323316_133	Utg857046_22								
N10.HOG0001486	OG0000924	n4			Utg323074_191	Utg857994_207								
N10.HOG0001487	OG0000924	n5			Utg323074_212									
N10.HOG0001488	OG0000924	n8				Utg857994_213								
N10.HOG0001489	OG0000925	n6			Utg323990_109	Utg860006_89								
N10.HOG0001490	OG0000925	n8			Utg323152_422	Utg859982_172								
N10.HOG0001491	OG0000925	n10			Utg323990_81									
N10.HOG0001492	OG0000926	n2			Utg323180_715									
N10.HOG0001493	OG0000926	n4			Utg323074_164	Utg857046_96								
N10.HOG0001494	OG0000929	n6			Utg323074_30	Utg857994_22								
N10.HOG0001495	OG0000929	n8			Utg323074_29	Utg857994_21								
N10.HOG0001496	OG0000930	n0			Utg323152_167	Utg859098_247								
N10.HOG0001497	OG0000931	n0			Utg323152_71	Utg859098_329								
N10.HOG0001498	OG0000932	n5				Utg857046_234								
N10.HOG0001499	OG0000932	n6			Utg323152_290	Utg859098_126								
N10.HOG0001500	OG0000932	n9				Utg857046_154								
N10.HOG0001501	OG0000933	n0			Utg323152_342	Utg859098_74, Utg859098_75, Utg859076_46								
N10.HOG0001502	OG0000934	n0			Utg323152_374	Utg859076_51, Utg859098_66, Utg859098_67								
N10.HOG0001503	OG0000935	n0			Utg323392_48	Utg859388_184, Utg858498_24								
N10.HOG0001504	OG0000936	n0			Utg323152_479	Utg859982_80								
N10.HOG0001505	OG0000937	n0			Utg323074_117	Utg857994_136								
N10.HOG0001506	OG0000938	n2			Utg323140_18									
N10.HOG0001507	OG0000938	n5			Utg323392_59	Utg859388_174								
N10.HOG0001508	OG0000939	n5			Utg323632_214									
N10.HOG0001509	OG0000940	n5			Utg323140_88									
N10.HOG0001510	OG0000941	n0			Utg323990_116, Utg323448_32	Utg857490_16								
N10.HOG0001511	OG0000942	n2			Utg323152_425	Utg859982_168								
N10.HOG0001512	OG0000942	n8				Utg859982_167								
N10.HOG0001513	OG0000943	n0			Utg323152_72	Utg859098_328								
N10.HOG0001514	OG0000944	n2			Utg323632_235	Utg858432_128								
N10.HOG0001515	OG0000944	n10				Utg861448_35								
N10.HOG0001516	OG0000945	n0			Utg323074_92	Utg858494_22, Utg857152_253, Utg859388_163, Utg857152_260, Utg857152_252, Utg857152_258, Utg863716_3, Utg863716_2, Utg857152_255, Utg857152_261								
N10.HOG0001517	OG0000946	n1			Utg323140_63	Utg864866_90								
N10.HOG0001518	OG0000946	n5			Utg323300_26	Utg858494_6								
