HOG	OG	Gene Tree Parent Clade	Acidithiobacillus ferrooxidans YNTRS-40	Desulfocapsa sulfexigens DSM 10523	Desulfocapsa_06_corrosive	Desulfocapsa_13_biocide	Desulforhopalus vacuolatus DSM 9700	Desulfosediminicola flagellatus IMCC35005	Desulfosediminicola ganghwensis IMCC35004	Desulfotalea psychrophila LSv54	Desulfovibrio ferrophilus IS5	Desulfovibrio vulgaris DP4	Geobacter sulfurreducens PCA	Shewanella oneidensis MR-1
N6.HOG0001418	OG0000526	n0		WP_015402518.1	Utg323180_264	Utg863716_87		WP_136805680.1, WP_136806642.1	WP_136796771.1	WP_011190256.1				
N6.HOG0001419	OG0000527	n3		WP_228130012.1	Utg323990_77	Utg860006_135		WP_136806275.1	WP_136795858.1	WP_011189472.1				
N6.HOG0001420	OG0000528	n2		WP_052326983.1	Utg323316_180	Utg857046_75		WP_167506016.1	WP_136795602.1					
N6.HOG0001421	OG0000528	n7		WP_167320734.1										
N6.HOG0001422	OG0000529	n0		WP_015403920.1	Utg323300_351	Utg857152_77, Utg857152_76		WP_136808007.1	WP_136795167.1					
N6.HOG0001423	OG0000530	n0		WP_015405633.1	Utg323632_211, Utg323632_212	Utg858432_105		WP_136805239.1	WP_136797947.1	WP_049785116.1				
N6.HOG0001424	OG0000531	n0		WP_015404567.1	Utg323990_111	Utg860006_87		WP_267313729.1	WP_136795868.1	WP_228130141.1				
N6.HOG0001425	OG0000532	n0		WP_015404539.1	Utg323990_149	Utg860006_54		WP_176371600.1	WP_136796622.1	WP_011188723.1				
N6.HOG0001426	OG0000533	n0		WP_015403868.1	Utg323300_299	Utg857152_27, Utg857152_26		WP_136808050.1	WP_136795206.1	WP_011188031.1				
N6.HOG0001427	OG0000534	n0		WP_015402863.1, WP_015405596.1				WP_136808749.1, WP_228723331.1	WP_136799314.1, WP_228721373.1	WP_011187873.1				
N6.HOG0001428	OG0000535	n0		WP_015402664.1	Utg323180_111	Utg857152_185		WP_136806143.1	WP_228721330.1	WP_011190194.1				
N6.HOG0001429	OG0000536	n2		WP_015403275.1				WP_136808876.1	WP_136797215.1	WP_011187628.1				
N6.HOG0001430	OG0000536	n9						WP_136808239.1						
N6.HOG0001431	OG0000537	n0		WP_015405017.1	Utg323152_226	Utg859098_185		WP_136810001.1, WP_136806328.1	WP_136797067.1, WP_136796009.1	WP_011189840.1				
N6.HOG0001432	OG0000538	n0		WP_015403076.1	Utg323140_264, Utg325220_1			WP_136805968.1	WP_136798568.1	WP_011187361.1				
N6.HOG0001433	OG0000539	n0		WP_015402679.1	Utg323180_65	Utg857152_159		WP_167505844.1	WP_167495824.1	WP_011188585.1				
N6.HOG0001434	OG0000540	n0		WP_015404471.1	Utg323990_215, Utg323990_214	Utg859236_26		WP_136806113.1	WP_136795948.1	WP_011189704.1				
N6.HOG0001435	OG0000541	n1						WP_136808207.1	WP_136795713.1					
N6.HOG0001436	OG0000542	n0		WP_015403888.1	Utg323300_321	Utg857152_50		WP_136808029.1	WP_136795187.1	WP_041277608.1				
N6.HOG0001437	OG0000543	n0		WP_015405132.1	Utg323152_153	Utg859098_262		WP_136807556.1	WP_136799220.1, WP_136795238.1	WP_041278539.1				
N6.HOG0001438	OG0000544	n0		WP_015403427.1	Utg324810_54	Utg861744_125		WP_136808631.1	WP_136795447.1	WP_011187828.1				
N6.HOG0001439	OG0000545	n0		WP_015404963.1, WP_015402736.1	Utg323140_9	Utg859750_15		WP_136805818.1	WP_136799884.1	WP_011188974.1				
N6.HOG0001440	OG0000546	n0		WP_015402951.1	Utg323140_178	Utg859432_39		WP_136810645.1	WP_136796045.1	WP_011187675.1				
N6.HOG0001441	OG0000547	n2		WP_228130060.1	Utg323180_527	Utg860814_120				WP_041277944.1				
N6.HOG0001442	OG0000547	n6						WP_136809251.1						
N6.HOG0001443	OG0000548	n0		WP_015403059.1	Utg323140_246			WP_136805953.1, WP_136809968.1	WP_136798584.1, WP_136799398.1	WP_011187345.1				
N6.HOG0001444	OG0000549	n0		WP_015405349.1	Utg323392_28	Utg858498_13		WP_136806315.1	WP_228721339.1	WP_011189640.1				
N6.HOG0001445	OG0000550	n0		WP_015405518.1	Utg323632_387, Utg323392_263	Utg861448_9		WP_167505870.1	WP_136799186.1	WP_011188945.1				
N6.HOG0001446	OG0000551	n2		WP_015402319.1	Utg323180_674	Utg860814_267		WP_136805510.1	WP_136797876.1	WP_011189864.1				
N6.HOG0001447	OG0000551	n9			Utg323180_673			WP_136809626.1						
N6.HOG0001448	OG0000552	n0		WP_015403698.1, WP_167320703.1, WP_015405740.1, WP_015402321.1, WP_167320725.1	Utg324810_41, Utg323074_43, Utg323632_58, Utg323074_42	Utg862138_51, Utg857994_36								
N6.HOG0001449	OG0000553	n0		WP_015403748.1, WP_015402607.1, WP_015403152.1	Utg323300_184, Utg325220_97	Utg857682_87		WP_136808834.1, WP_136808169.1	WP_136799145.1	WP_011187439.1				
N6.HOG0001450	OG0000554	n0		WP_015402643.1	Utg323300_276	Utg857152_4								
N6.HOG0001451	OG0000555	n0		WP_015402671.1	Utg323180_103	Utg857152_177, Utg857152_176		WP_136810397.1, WP_136806134.1	WP_136795929.1	WP_011188911.1				
N6.HOG0001452	OG0000556	n1		WP_015405411.1, WP_015404875.1	Utg323152_446	Utg859982_140		WP_136797680.1	WP_136797680.1	WP_041278827.1				
N6.HOG0001453	OG0000556	n9		WP_015402888.1	Utg323140_140	Utg864866_18								
N6.HOG0001454	OG0000557	n0		WP_015404678.1, WP_015402968.1, WP_015403490.1	Utg323180_181	Utg859432_2, Utg859982_101		WP_136808972.1, WP_136809772.1	WP_136799297.1, WP_176360061.1, WP_176359988.1, WP_176360051.1					
N6.HOG0001455	OG0000558	n0		WP_015402992.1	Utg323152_97	Utg859236_71		WP_136810656.1, WP_136805995.1	WP_136798715.1, WP_136798780.1	WP_011188479.1				
N6.HOG0001456	OG0000559	n0		WP_015403185.1, WP_015403179.1	Utg323300_249, Utg323632_385, Utg323074_34	Utg861448_61		WP_136806562.1, WP_228723366.1, WP_228723232.1, WP_136806660.1	WP_136795425.1, WP_136796497.1	WP_041277917.1				
N6.HOG0001457	OG0000560	n2						WP_136809970.1	WP_136799162.1					
N6.HOG0001458	OG0000560	n4			Utg323074_183	Utg857994_198		WP_136805728.1	WP_136798204.1					
N6.HOG0001459	OG0000560	n8		WP_015403201.1	Utg323266_40			WP_136808848.1						
N6.HOG0001460	OG0000561	n2						WP_136810809.1	WP_136799244.1					
N6.HOG0001461	OG0000561	n4		WP_015403206.1	Utg323266_17	Utg865370_11		WP_136809395.1	WP_136795477.1	WP_011188001.1				
N6.HOG0001462	OG0000562	n0		WP_015405527.1, WP_015403366.1, WP_041916336.1, WP_052326966.1	Utg323160_42	Utg861744_43		WP_267313713.1	WP_136797843.1	WP_011187743.1				
N6.HOG0001463	OG0000563	n7			Utg323262_167, Utg323266_71	Utg857682_124		WP_136809205.1		WP_011187488.1				
N6.HOG0001464	OG0000563	n11						WP_136807213.1		WP_041278028.1				
N6.HOG0001465	OG0000564	n3		WP_015403905.1	Utg323392_207					WP_041278003.1				
N6.HOG0001466	OG0000564	n8						WP_136810818.1, WP_136806065.1		WP_041277731.1				
N6.HOG0001467	OG0000565	n1		WP_015403906.1	Utg323392_208			WP_136806064.1	WP_136798828.1	WP_041278002.1				
N6.HOG0001468	OG0000565	n8				Utg859750_49		WP_136808094.1						
N6.HOG0001469	OG0000566	n0		WP_015403945.1	Utg323300_374	Utg857152_97		WP_136807802.1	WP_136799976.1	WP_011189759.1, WP_011188209.1				
N6.HOG0001470	OG0000567	n1		WP_015405005.1	Utg323152_243	Utg859098_173			WP_136799661.1					
N6.HOG0001471	OG0000567	n6				Utg859076_62		WP_136805186.1, WP_136806991.1	WP_275942938.1					
N6.HOG0001472	OG0000568	n0		WP_041916977.1, WP_015405137.1	Utg323392_178, Utg323152_148	Utg859388_45, Utg859098_267		WP_136807547.1	WP_136799215.1	WP_011188858.1				
N6.HOG0001473	OG0000569	n8						WP_136808852.1		WP_265588590.1				
N6.HOG0001474	OG0000569	n9								WP_011187919.1				
N6.HOG0001475	OG0000569	n10		WP_015405528.1	Utg323632_362	Utg857992_12								
N6.HOG0001476	OG0000570	n0		WP_015405597.1	Utg323316_297	Utg857046_194		WP_136805794.1	WP_136799900.1	WP_011188250.1, WP_011190423.1, WP_011187271.1				
N6.HOG0001477	OG0000571	n0		WP_083907217.1	Utg323300_101	Utg857300_49		WP_267313669.1, WP_136809735.1	WP_136796999.1, WP_136799243.1	WP_083818934.1				
N6.HOG0001478	OG0000572	n2						WP_136805751.1						
N6.HOG0001479	OG0000572	n3						WP_167505942.1						
N6.HOG0001480	OG0000572	n6			Utg323152_431	Utg859982_161			WP_136795412.1, WP_136798183.1	WP_011188021.1				
N6.HOG0001481	OG0000573	n0						WP_136805503.1	WP_136796833.1					
N6.HOG0001482	OG0000575	n0		WP_015404467.1, WP_015402962.1	Utg323140_189	Utg859432_50		WP_136810635.1	WP_136796055.1	WP_011187685.1				
N6.HOG0001483	OG0000576	n0		WP_015403169.1	Utg323266_35	Utg865370_28		WP_228723278.1	WP_228721434.1	WP_156792204.1				
N6.HOG0001484	OG0000577	n0		WP_041916988.1	Utg323074_28	Utg857994_20		WP_136808317.1	WP_136796694.1	WP_041277922.1				
N6.HOG0001485	OG0000578	n0		WP_015403356.1	Utg323160_67	Utg861744_32		WP_136809143.1	WP_136796106.1	WP_265588588.1				
N6.HOG0001486	OG0000579	n0		WP_015403343.1	Utg323160_81	Utg861744_19		WP_136809153.1	WP_136796116.1	WP_041277577.1				
N6.HOG0001487	OG0000580	n0		WP_015402309.1	Utg323180_689	Utg860814_282		WP_136805517.1	WP_136797869.1	WP_011189859.1				
N6.HOG0001488	OG0000581	n0		WP_015404269.1	Utg323448_49	Utg858494_143		WP_136810562.1	WP_136798094.1	WP_011188354.1				
N6.HOG0001489	OG0000582	n0		WP_015402739.1	Utg323140_12	Utg859750_11		WP_136805821.1	WP_136799881.1	WP_011188971.1				
N6.HOG0001490	OG0000583	n0		WP_015404258.1	Utg323448_37	Utg857490_11		WP_136810551.1	WP_136798106.1	WP_041277672.1				
N6.HOG0001491	OG0000584	n0		WP_015403998.1	Utg323316_328	Utg857046_225		WP_136807969.1	WP_136795130.1	WP_011188100.1				
N6.HOG0001492	OG0000585	n0		WP_015403997.1	Utg323316_329	Utg857046_226		WP_136808212.1	WP_267314034.1	WP_083818932.1				
N6.HOG0001493	OG0000586	n0		WP_083907252.1	Utg323316_331	Utg857046_228		WP_136807971.1	WP_136795133.1	WP_041277613.1				
N6.HOG0001494	OG0000587	n0		WP_015405003.1	Utg323152_245	Utg859098_170		WP_136808336.1	WP_136796681.1	WP_011189426.1				
N6.HOG0001495	OG0000588	n0		WP_015403991.1	Utg323316_336	Utg857046_250		WP_136807974.1	WP_136795136.1	WP_011188096.1				
N6.HOG0001496	OG0000589	n0		WP_015405457.1	Utg323152_565	Utg859982_4		WP_136806376.1	WP_136799267.1	WP_011189180.1				
N6.HOG0001497	OG0000590	n0		WP_015404022.1	Utg323316_300	Utg857046_196		WP_136807933.1	WP_136795740.1	WP_011188172.1				
N6.HOG0001498	OG0000591	n0		WP_015402953.1	Utg323140_180	Utg859432_41		WP_136810643.1	WP_136796047.1	WP_041277520.1				
N6.HOG0001499	OG0000592	n0		WP_015405213.1	Utg323152_248	Utg859098_167		WP_136808339.1	WP_136796678.1	WP_011189429.1				
N6.HOG0001500	OG0000593	n0		WP_015405693.1	Utg323632_96	Utg858432_36		WP_136805089.1	WP_136798724.1	WP_041278079.1				
N6.HOG0001501	OG0000594	n0		WP_015403879.1	Utg323300_311	Utg857152_39		WP_136808038.1	WP_136795196.1	WP_162096625.1				
N6.HOG0001502	OG0000595	n0		WP_015404537.1	Utg323990_151	Utg860006_52		WP_136808395.1	WP_136796620.1	WP_011188721.1				
N6.HOG0001503	OG0000596	n0		WP_015405048.1	Utg323152_192	Utg859098_222		WP_136806355.1	WP_136799290.1	WP_011189197.1				
N6.HOG0001504	OG0000597	n0		WP_015405100.1	Utg323152_175	Utg859098_240		WP_136806412.1	WP_228721343.1	WP_011189171.1				
N6.HOG0001505	OG0000598	n0		WP_015405690.1	Utg323632_99	Utg858432_39		WP_136805093.1	WP_136798726.1	WP_011190145.1				
N6.HOG0001506	OG0000599	n0		WP_015405020.1	Utg323152_223	Utg859098_188		WP_136806331.1	WP_136795803.1	WP_011189837.1				
N6.HOG0001507	OG0000600	n0		WP_015402515.1	Utg323180_267	Utg863716_90		WP_136806643.1	WP_136796770.1	WP_041278909.1				
N6.HOG0001508	OG0000601	n0		WP_015402958.1	Utg323140_185	Utg859432_46		WP_136810639.1	WP_136796051.1	WP_011187681.1				
N6.HOG0001509	OG0000602	n0		WP_015405103.1	Utg323152_172	Utg859098_243			WP_136798689.1					
N6.HOG0001510	OG0000603	n0		WP_015404575.1	Utg323990_83	Utg860006_130		WP_136806272.1	WP_136795861.1	WP_011189475.1				
N6.HOG0001511	OG0000604	n0		WP_015402715.1	Utg323180_32	Utg859750_70		WP_167505820.1	WP_136796790.1	WP_041278118.1				
N6.HOG0001512	OG0000605	n0		WP_083907155.1	Utg323180_276	Utg863716_99		WP_136806649.1	WP_167495727.1	WP_156792331.1				
N6.HOG0001513	OG0000606	n0		WP_228130038.1	Utg323266_43	Utg865370_35		WP_136809177.1	WP_136796139.1	WP_011188166.1, WP_011188270.1				
N6.HOG0001514	OG0000607	n0		WP_167320733.1	Utg323300_283	Utg857152_11		WP_136808084.1	WP_167495615.1	WP_011187525.1				
N6.HOG0001515	OG0000608	n0		WP_228130026.1	Utg323180_609	Utg860814_195		WP_228723338.1	WP_136796551.1	WP_011188883.1				
N6.HOG0001516	OG0000609	n0		WP_228130078.1	Utg323074_153, Utg323074_152	Utg857994_166			WP_136798299.1	WP_049785044.1				
N6.HOG0001517	OG0000610	n0		WP_015404319.1	Utg323448_99	Utg858494_91		WP_136810610.1	WP_136798049.1	WP_011188404.1				
N6.HOG0001518	OG0000611	n0		WP_015405215.1	Utg323152_250	Utg859098_165		WP_136808341.1	WP_136796676.1	WP_011189430.1				
N6.HOG0001519	OG0000612	n0		WP_015405558.1	Utg323632_295	Utg866558_22		WP_228723329.1	WP_136797973.1	WP_011190047.1				
N6.HOG0001520	OG0000613	n0		WP_015405557.1	Utg323632_296	Utg866558_21		WP_136805270.1	WP_136797974.1	WP_011190046.1				
N6.HOG0001521	OG0000614	n0		WP_015403833.1	Utg323300_233			WP_136810662.1, WP_136808485.1, WP_136806994.1	WP_136798290.1, WP_136798500.1	WP_011187529.1				
N6.HOG0001522	OG0000615	n0		WP_015404310.1	Utg323448_90	Utg858494_101		WP_136810601.1	WP_136798056.1	WP_011188395.1				
N6.HOG0001523	OG0000616	n0		WP_015404312.1	Utg323448_92	Utg858494_99		WP_136810603.1	WP_136798054.1	WP_228130172.1				
N6.HOG0001524	OG0000617	n0		WP_015404282.1	Utg323448_63	Utg858494_129		WP_136810575.1	WP_136798082.1	WP_011188368.1				
N6.HOG0001525	OG0000618	n0		WP_015404284.1	Utg323448_65	Utg858494_127		WP_136810577.1	WP_136798080.1	WP_011188370.1				
N6.HOG0001526	OG0000619	n0		WP_015404285.1	Utg323448_66	Utg858494_126		WP_136810578.1	WP_136798079.1	WP_011188371.1				
N6.HOG0001527	OG0000620	n0		WP_015404286.1	Utg323448_67	Utg858494_125		WP_136810579.1	WP_136798078.1	WP_011188372.1				
N6.HOG0001528	OG0000621	n0		WP_015404287.1	Utg323448_68	Utg858494_124		WP_136810580.1	WP_136798077.1	WP_011188373.1				
N6.HOG0001529	OG0000622	n0		WP_015404375.1	Utg323262_150	Utg859236_96		WP_136806776.1, WP_136810033.1	WP_136796952.1	WP_041278063.1				
N6.HOG0001530	OG0000623	n0		WP_015404728.1	Utg323074_128	Utg857994_147		WP_136805431.1	WP_136797745.1	WP_011189965.1				
N6.HOG0001531	OG0000624	n0		WP_015405025.1	Utg323152_218	Utg859098_193		WP_136806335.1	WP_136795798.1	WP_011189832.1				
N6.HOG0001532	OG0000625	n0		WP_015405024.1	Utg323152_219	Utg859098_192		WP_136806334.1	WP_136795799.1	WP_011189833.1				
N6.HOG0001533	OG0000626	n0		WP_015403434.1	Utg324810_60	Utg861744_118		WP_167505948.1	WP_136795453.1	WP_011187844.1				
N6.HOG0001534	OG0000627	n0		WP_015404320.1	Utg323448_100	Utg858494_90		WP_136810611.1	WP_136798048.1	WP_011188405.1				
N6.HOG0001535	OG0000628	n0		WP_015402471.1	Utg323180_312	Utg859076_34		WP_136805766.1	WP_136798169.1	WP_011189052.1				
N6.HOG0001536	OG0000629	n0		WP_015404142.1	Utg323632_1, Utg323316_98			WP_136807086.1	WP_136799712.1	WP_011188979.1				
N6.HOG0001537	OG0000630	n0		WP_015403871.1	Utg323300_302	Utg857152_31		WP_136808047.1	WP_136795203.1	WP_011188034.1				
N6.HOG0001538	OG0000631	n0		WP_015403869.1	Utg323300_300	Utg857152_28		WP_136808049.1	WP_136795205.1	WP_011188032.1				
N6.HOG0001539	OG0000632	n0		WP_015404802.1	Utg323392_138	Utg859388_81		WP_136805306.1	WP_136798012.1	WP_011190021.1				
N6.HOG0001540	OG0000633	n0		WP_015404414.1	Utg323180_584	Utg861448_58, Utg861448_57, Utg860814_165		WP_136810017.1	WP_228721385.1					
N6.HOG0001541	OG0000634	n0		WP_015405484.1	Utg323074_110	Utg857994_128		WP_136808300.1	WP_136796709.1	WP_011189407.1				
N6.HOG0001542	OG0000635	n0		WP_015404478.1	Utg323990_206	Utg859236_17		WP_136808445.1	WP_136798248.1	WP_011188882.1				
N6.HOG0001543	OG0000636	n1				Utg859982_221		WP_136810196.1	WP_136797008.1					
N6.HOG0001544	OG0000636	n8								WP_011189449.1				
N6.HOG0001545	OG0000636	n9						WP_167505865.1		WP_011187929.1				
N6.HOG0001546	OG0000637	n0		WP_015404786.1	Utg323392_155	Utg859388_63		WP_136805291.1	WP_136797997.1	WP_011190035.1				
N6.HOG0001547	OG0000638	n0		WP_015404362.1	Utg323262_113	Utg857076_19		WP_136810040.1	WP_136796958.1	WP_011190101.1				
N6.HOG0001548	OG0000639	n0		WP_015405456.1	Utg323152_564	Utg859982_5		WP_136806377.1	WP_136799266.1	WP_011189179.1				
N6.HOG0001549	OG0000640	n0		WP_015404578.1	Utg323990_80	Utg860006_133		WP_136806273.1	WP_136795860.1	WP_011189473.1				
N6.HOG0001550	OG0000641	n0		WP_015405619.1	Utg323632_228	Utg858432_119		WP_136805337.1, WP_136805251.1	WP_136797958.1	WP_011189464.1				
N6.HOG0001551	OG0000642	n0		WP_015404104.1	Utg323316_136	Utg857046_24		WP_136809702.1	WP_136795582.1	WP_011189005.1				
N6.HOG0001552	OG0000643	n0		WP_015404719.1	Utg323074_137	Utg857994_157		WP_136805422.1	WP_136797731.1	WP_011189974.1				
N6.HOG0001553	OG0000644	n0		WP_015403865.1	Utg323300_295	Utg857152_22		WP_136808054.1	WP_136795210.1	WP_011188027.1				
N6.HOG0001554	OG0000645	n0		WP_153304871.1	Utg323316_141	Utg857046_27		WP_136809718.1	WP_136795595.1	WP_011187303.1				
N6.HOG0001555	OG0000646	n0		WP_015405682.1	Utg323632_108	Utg858432_47		WP_136809804.1	WP_136795671.1	WP_011190137.1				
N6.HOG0001556	OG0000647	n0		WP_015405683.1	Utg323632_107	Utg858432_46		WP_275942847.1	WP_136798733.1	WP_011190138.1				
N6.HOG0001557	OG0000648	n0		WP_015405686.1	Utg323632_103	Utg858432_43		WP_136805100.1	WP_136798730.1	WP_011190141.1				
N6.HOG0001558	OG0000649	n0		WP_015404718.1	Utg323074_138	Utg857994_158		WP_136805421.1	WP_136797729.1	WP_011189975.1				
N6.HOG0001559	OG0000650	n0		WP_015405533.1	Utg323632_350	Utg857992_20		WP_136806843.1	WP_136795609.1	WP_011188871.1				
N6.HOG0001560	OG0000651	n0		WP_015405131.1	Utg323152_154	Utg859098_261		WP_136807558.1	WP_136799221.1	WP_011188863.1				
N6.HOG0001561	OG0000652	n0		WP_015404738.1	Utg323392_225	Utg859388_12		WP_136805443.1	WP_136797778.1	WP_011189939.1				
N6.HOG0001562	OG0000653	n0		WP_041917055.1	Utg323152_255	Utg859098_160		WP_136808345.1	WP_136796672.1	WP_011189434.1				
N6.HOG0001563	OG0000654	n0		WP_015402738.1	Utg323140_11	Utg859750_12, Utg859750_13		WP_136805820.1	WP_136799882.1	WP_011188972.1				
N6.HOG0001564	OG0000655	n0		WP_015404177.1	Utg323448_27	Utg857490_21		WP_136810538.1	WP_136798117.1	WP_011188330.1				
N6.HOG0001565	OG0000656	n0		WP_015402306.1	Utg323180_692	Utg860814_287		WP_136805519.1	WP_136797867.1	WP_011189856.1				
N6.HOG0001566	OG0000657	n0		WP_015402305.1	Utg323180_693	Utg860814_288		WP_136805520.1	WP_136797866.1	WP_011189855.1				
N6.HOG0001567	OG0000658	n0		WP_015402301.1	Utg323180_697	Utg860814_293		WP_167505745.1	WP_228721325.1	WP_011189851.1				
N6.HOG0001568	OG0000659	n0		WP_015402300.1	Utg323180_698	Utg860814_294		WP_136805526.1	WP_136797861.1	WP_011189850.1				
N6.HOG0001569	OG0000660	n0		WP_015405750.1	Utg323632_33	Utg862138_23		WP_136806905.1	WP_136798536.1	WP_011188567.1				
N6.HOG0001570	OG0000661	n0		WP_015405749.1	Utg323632_34	Utg862138_24		WP_136806906.1	WP_136798535.1	WP_011188568.1				
N6.HOG0001571	OG0000662	n0		WP_015404379.1	Utg323262_165, Utg323262_164	Utg859236_80		WP_136810029.1	WP_136796949.1	WP_011190083.1				
N6.HOG0001572	OG0000663	n0		WP_015403013.1	Utg323140_228			WP_136805973.1	WP_136798564.1	WP_198408692.1				
N6.HOG0001573	OG0000664	n0		WP_015404540.1	Utg323990_147	Utg860006_55		WP_136808392.1	WP_136796623.1	WP_011188724.1				
N6.HOG0001574	OG0000665	n0		WP_015402733.1	Utg323140_6	Utg859750_18		WP_136805817.1	WP_136799885.1	WP_011188975.1				
N6.HOG0001575	OG0000666	n1							WP_136799100.1					
N6.HOG0001576	OG0000666	n6		WP_015402799.1	Utg323180_423									
N6.HOG0001577	OG0000666	n8		WP_015403904.1										
N6.HOG0001578	OG0000667	n0		WP_015403629.1	Utg323300_165	Utg857300_3		WP_136805984.1	WP_136798768.1	WP_011187436.1				
N6.HOG0001579	OG0000668	n1		WP_015403715.1	Utg323392_257	Utg861448_16								
N6.HOG0001580	OG0000668	n6						WP_136807160.1, WP_136807167.1						
N6.HOG0001581	OG0000668	n9						WP_167505951.1						
N6.HOG0001582	OG0000669	n0		WP_015402625.1	Utg323160_12, Utg324810_104	Utg861744_69		WP_136809382.1	WP_136795465.1					
N6.HOG0001583	OG0000670	n0		WP_015405697.1	Utg323632_92	Utg858432_31		WP_136805082.1	WP_136798720.1	WP_011190149.1				
N6.HOG0001584	OG0000671	n0		WP_015404549.1	Utg323990_137	Utg860006_65		WP_136808383.1	WP_136796632.1	WP_041277812.1				
N6.HOG0001585	OG0000672	n0		WP_015403881.1	Utg323300_313	Utg857152_41		WP_136808036.1	WP_136795194.1	WP_041277607.1				
N6.HOG0001586	OG0000673	n0		WP_015404811.1	Utg323152_509	Utg859982_38		WP_167505733.1	WP_136798019.1	WP_049785113.1				
N6.HOG0001587	OG0000674	n0		WP_015404432.1	Utg324548_24	Utg859236_45		WP_136808463.1	WP_136798269.1	WP_041278088.1				
N6.HOG0001588	OG0000675	n0		WP_015405612.1	Utg323632_238	Utg858432_131		WP_136808368.1	WP_136796648.1	WP_011189795.1				
N6.HOG0001589	OG0000676	n0		WP_015405218.1	Utg323152_254	Utg859098_162		WP_136808344.1	WP_136796673.1	WP_011189433.1				
N6.HOG0001590	OG0000677	n0		WP_015404305.1	Utg323448_85	Utg858494_106		WP_136810596.1	WP_136798061.1	WP_011188391.1				
N6.HOG0001591	OG0000678	n0		WP_015404304.1	Utg323448_84	Utg858494_107		WP_136810595.1	WP_136798062.1	WP_011188390.1				
N6.HOG0001592	OG0000679	n0		WP_015405552.1	Utg323632_301	Utg866558_16		WP_136805275.1	WP_136797979.1	WP_011190041.1				
N6.HOG0001593	OG0000680	n0		WP_015404260.1	Utg323448_39	Utg857490_9		WP_136810553.1	WP_136798104.1	WP_011188344.1				
N6.HOG0001594	OG0000681	n0		WP_208598517.1	Utg323448_54	Utg858494_138		WP_217909548.1	WP_275942944.1	WP_011188359.1				
N6.HOG0001595	OG0000682	n0		WP_015404273.1	Utg323448_53	Utg858494_139		WP_136810566.1	WP_136798090.1	WP_011188358.1				
N6.HOG0001596	OG0000683	n0		WP_015404510.1	Utg323990_179	Utg860006_24		WP_136808407.1	WP_136796610.1	WP_011188711.1				
N6.HOG0001597	OG0000684	n0		WP_015403957.1	Utg323300_386	Utg857152_110		WP_136807988.1	WP_136795149.1	WP_011188080.1				
N6.HOG0001598	OG0000685	n0		WP_015404296.1	Utg323448_77	Utg858494_115		WP_136810589.1	WP_136798068.1	WP_011188382.1				
N6.HOG0001599	OG0000686	n0		WP_015404330.1	Utg323448_114	Utg858494_58		WP_136810840.1	WP_136798042.1	WP_011188410.1				
N6.HOG0001600	OG0000687	n0		WP_015404292.1	Utg323448_73	Utg858494_119		WP_136810584.1	WP_136798073.1	WP_011188378.1				
N6.HOG0001601	OG0000688	n0		WP_015404290.1	Utg323448_71	Utg858494_121		WP_136810582.1	WP_136798075.1	WP_011188376.1				
N6.HOG0001602	OG0000689	n0		WP_015404289.1	Utg323448_70	Utg858494_122		WP_136810581.1	WP_136798076.1	WP_041277678.1				
N6.HOG0001603	OG0000690	n0		WP_015403507.1	Utg323300_99	Utg857300_51		WP_136809290.1	WP_136799408.1	WP_041278170.1				
N6.HOG0001604	OG0000691	n0		WP_015404277.1	Utg323448_57	Utg858494_135		WP_136810570.1	WP_136798087.1	WP_011188362.1				
