HOG	OG	Gene Tree Parent Clade	Acidithiobacillus ferrooxidans YNTRS-40	Desulfocapsa sulfexigens DSM 10523	Desulfocapsa_06_corrosive	Desulfocapsa_13_biocide	Desulforhopalus vacuolatus DSM 9700	Desulfosediminicola flagellatus IMCC35005	Desulfosediminicola ganghwensis IMCC35004	Desulfotalea psychrophila LSv54	Desulfovibrio ferrophilus IS5	Desulfovibrio vulgaris DP4	Geobacter sulfurreducens PCA	Shewanella oneidensis MR-1
N8.HOG0001320	OG0000518	n11							WP_217907595.1					
N8.HOG0001321	OG0000519	n2						WP_136810726.1						
N8.HOG0001322	OG0000520	n0						WP_136807395.1	WP_136795974.1					
N8.HOG0001323	OG0000521	n0						WP_136807544.1	WP_136799214.1					
N8.HOG0001324	OG0000522	n0						WP_136806343.1	WP_136795791.1					
N8.HOG0001325	OG0000523	n0						WP_267313705.1	WP_136797774.1					
N8.HOG0001326	OG0000524	n0						WP_136809142.1	WP_136796105.1					
N8.HOG0001327	OG0000525	n5						WP_136809559.1, WP_136807185.1	WP_136798559.1					
N8.HOG0001328	OG0000526	n0						WP_136805680.1, WP_136806642.1	WP_136796771.1					
N8.HOG0001329	OG0000527	n3						WP_136806275.1	WP_136795858.1					
N8.HOG0001330	OG0000528	n2						WP_167506016.1	WP_136795602.1					
N8.HOG0001331	OG0000529	n0						WP_136808007.1	WP_136795167.1					
N8.HOG0001332	OG0000530	n0						WP_136805239.1	WP_136797947.1					
N8.HOG0001333	OG0000531	n0						WP_267313729.1	WP_136795868.1					
N8.HOG0001334	OG0000532	n0						WP_176371600.1	WP_136796622.1					
N8.HOG0001335	OG0000533	n0						WP_136808050.1	WP_136795206.1					
N8.HOG0001336	OG0000534	n6						WP_136808749.1	WP_136799314.1					
N8.HOG0001337	OG0000534	n10						WP_228723331.1	WP_228721373.1					
N8.HOG0001338	OG0000535	n0						WP_136806143.1	WP_228721330.1					
N8.HOG0001339	OG0000536	n2						WP_136808876.1	WP_136797215.1					
N8.HOG0001340	OG0000536	n9						WP_136808239.1						
N8.HOG0001341	OG0000537	n5						WP_136810001.1	WP_136797067.1					
N8.HOG0001342	OG0000537	n6						WP_136806328.1	WP_136796009.1					
N8.HOG0001343	OG0000538	n0						WP_136805968.1	WP_136798568.1					
N8.HOG0001344	OG0000539	n0						WP_167505844.1	WP_167495824.1					
N8.HOG0001345	OG0000540	n0						WP_136806113.1	WP_136795948.1					
N8.HOG0001346	OG0000541	n1						WP_136808207.1	WP_136795713.1					
N8.HOG0001347	OG0000542	n0						WP_136808029.1	WP_136795187.1					
N8.HOG0001348	OG0000543	n0						WP_136807556.1	WP_136799220.1, WP_136795238.1					
N8.HOG0001349	OG0000544	n0						WP_136808631.1	WP_136795447.1					
N8.HOG0001350	OG0000545	n0						WP_136805818.1	WP_136799884.1					
N8.HOG0001351	OG0000546	n0						WP_136810645.1	WP_136796045.1					
N8.HOG0001352	OG0000547	n6						WP_136809251.1						
N8.HOG0001353	OG0000548	n6						WP_136805953.1	WP_136798584.1					
N8.HOG0001354	OG0000548	n11						WP_136809968.1	WP_136799398.1					
N8.HOG0001355	OG0000549	n0						WP_136806315.1	WP_228721339.1					
N8.HOG0001356	OG0000550	n0						WP_167505870.1	WP_136799186.1					
N8.HOG0001357	OG0000551	n2						WP_136805510.1	WP_136797876.1					
N8.HOG0001358	OG0000551	n9						WP_136809626.1						
N8.HOG0001359	OG0000553	n0						WP_136808834.1, WP_136808169.1	WP_136799145.1					
N8.HOG0001360	OG0000555	n0						WP_136810397.1, WP_136806134.1	WP_136795929.1					
N8.HOG0001361	OG0000556	n1						WP_136797680.1	WP_136797680.1					
N8.HOG0001362	OG0000557	n0						WP_136808972.1, WP_136809772.1	WP_136799297.1, WP_176360061.1, WP_176359988.1, WP_176360051.1					
N8.HOG0001363	OG0000558	n5						WP_136810656.1	WP_136798715.1					
N8.HOG0001364	OG0000558	n10						WP_136805995.1	WP_136798780.1					
N8.HOG0001365	OG0000559	n3						WP_136806562.1	WP_136795425.1					
N8.HOG0001366	OG0000559	n4						WP_228723366.1, WP_228723232.1, WP_136806660.1	WP_136796497.1					
N8.HOG0001367	OG0000560	n2						WP_136809970.1	WP_136799162.1					
N8.HOG0001368	OG0000560	n4						WP_136805728.1	WP_136798204.1					
N8.HOG0001369	OG0000560	n8						WP_136808848.1						
N8.HOG0001370	OG0000561	n2						WP_136810809.1	WP_136799244.1					
N8.HOG0001371	OG0000561	n4						WP_136809395.1	WP_136795477.1					
N8.HOG0001372	OG0000562	n0						WP_267313713.1	WP_136797843.1					
N8.HOG0001373	OG0000563	n7						WP_136809205.1						
N8.HOG0001374	OG0000563	n11						WP_136807213.1						
N8.HOG0001375	OG0000564	n8						WP_136810818.1, WP_136806065.1						
N8.HOG0001376	OG0000565	n1						WP_136806064.1	WP_136798828.1					
N8.HOG0001377	OG0000565	n8						WP_136808094.1						
N8.HOG0001378	OG0000566	n0						WP_136807802.1	WP_136799976.1					
N8.HOG0001379	OG0000567	n1							WP_136799661.1					
N8.HOG0001380	OG0000567	n6						WP_136805186.1, WP_136806991.1	WP_275942938.1					
N8.HOG0001381	OG0000568	n0						WP_136807547.1	WP_136799215.1					
N8.HOG0001382	OG0000569	n8						WP_136808852.1						
N8.HOG0001383	OG0000570	n0						WP_136805794.1	WP_136799900.1					
N8.HOG0001384	OG0000571	n8						WP_267313669.1	WP_136796999.1					
N8.HOG0001385	OG0000571	n9						WP_136809735.1	WP_136799243.1					
N8.HOG0001386	OG0000572	n2						WP_136805751.1						
N8.HOG0001387	OG0000572	n3						WP_167505942.1						
N8.HOG0001388	OG0000572	n6							WP_136795412.1, WP_136798183.1					
N8.HOG0001389	OG0000573	n0						WP_136805503.1	WP_136796833.1					
N8.HOG0001390	OG0000575	n0						WP_136810635.1	WP_136796055.1					
N8.HOG0001391	OG0000576	n0						WP_228723278.1	WP_228721434.1					
N8.HOG0001392	OG0000577	n0						WP_136808317.1	WP_136796694.1					
N8.HOG0001393	OG0000578	n0						WP_136809143.1	WP_136796106.1					
N8.HOG0001394	OG0000579	n0						WP_136809153.1	WP_136796116.1					
N8.HOG0001395	OG0000580	n0						WP_136805517.1	WP_136797869.1					
N8.HOG0001396	OG0000581	n0						WP_136810562.1	WP_136798094.1					
N8.HOG0001397	OG0000582	n0						WP_136805821.1	WP_136799881.1					
N8.HOG0001398	OG0000583	n0						WP_136810551.1	WP_136798106.1					
N8.HOG0001399	OG0000584	n0						WP_136807969.1	WP_136795130.1					
N8.HOG0001400	OG0000585	n0						WP_136808212.1	WP_267314034.1					
N8.HOG0001401	OG0000586	n0						WP_136807971.1	WP_136795133.1					
N8.HOG0001402	OG0000587	n0						WP_136808336.1	WP_136796681.1					
N8.HOG0001403	OG0000588	n0						WP_136807974.1	WP_136795136.1					
N8.HOG0001404	OG0000589	n0						WP_136806376.1	WP_136799267.1					
N8.HOG0001405	OG0000590	n0						WP_136807933.1	WP_136795740.1					
N8.HOG0001406	OG0000591	n0						WP_136810643.1	WP_136796047.1					
N8.HOG0001407	OG0000592	n0						WP_136808339.1	WP_136796678.1					
N8.HOG0001408	OG0000593	n0						WP_136805089.1	WP_136798724.1					
N8.HOG0001409	OG0000594	n0						WP_136808038.1	WP_136795196.1					
N8.HOG0001410	OG0000595	n0						WP_136808395.1	WP_136796620.1					
N8.HOG0001411	OG0000596	n0						WP_136806355.1	WP_136799290.1					
N8.HOG0001412	OG0000597	n0						WP_136806412.1	WP_228721343.1					
N8.HOG0001413	OG0000598	n0						WP_136805093.1	WP_136798726.1					
N8.HOG0001414	OG0000599	n0						WP_136806331.1	WP_136795803.1					
N8.HOG0001415	OG0000600	n0						WP_136806643.1	WP_136796770.1					
N8.HOG0001416	OG0000601	n0						WP_136810639.1	WP_136796051.1					
N8.HOG0001417	OG0000602	n0							WP_136798689.1					
N8.HOG0001418	OG0000603	n0						WP_136806272.1	WP_136795861.1					
N8.HOG0001419	OG0000604	n0						WP_167505820.1	WP_136796790.1					
N8.HOG0001420	OG0000605	n0						WP_136806649.1	WP_167495727.1					
N8.HOG0001421	OG0000606	n0						WP_136809177.1	WP_136796139.1					
N8.HOG0001422	OG0000607	n0						WP_136808084.1	WP_167495615.1					
N8.HOG0001423	OG0000608	n0						WP_228723338.1	WP_136796551.1					
N8.HOG0001424	OG0000609	n0							WP_136798299.1					
N8.HOG0001425	OG0000610	n0						WP_136810610.1	WP_136798049.1					
N8.HOG0001426	OG0000611	n0						WP_136808341.1	WP_136796676.1					
N8.HOG0001427	OG0000612	n0						WP_228723329.1	WP_136797973.1					
N8.HOG0001428	OG0000613	n0						WP_136805270.1	WP_136797974.1					
N8.HOG0001429	OG0000614	n7						WP_136810662.1, WP_136808485.1	WP_136798290.1					
N8.HOG0001430	OG0000614	n9						WP_136806994.1	WP_136798500.1					
N8.HOG0001431	OG0000615	n0						WP_136810601.1	WP_136798056.1					
N8.HOG0001432	OG0000616	n0						WP_136810603.1	WP_136798054.1					
N8.HOG0001433	OG0000617	n0						WP_136810575.1	WP_136798082.1					
N8.HOG0001434	OG0000618	n0						WP_136810577.1	WP_136798080.1					
N8.HOG0001435	OG0000619	n0						WP_136810578.1	WP_136798079.1					
N8.HOG0001436	OG0000620	n0						WP_136810579.1	WP_136798078.1					
N8.HOG0001437	OG0000621	n0						WP_136810580.1	WP_136798077.1					
N8.HOG0001438	OG0000622	n0						WP_136806776.1, WP_136810033.1	WP_136796952.1					
N8.HOG0001439	OG0000623	n0						WP_136805431.1	WP_136797745.1					
N8.HOG0001440	OG0000624	n0						WP_136806335.1	WP_136795798.1					
N8.HOG0001441	OG0000625	n0						WP_136806334.1	WP_136795799.1					
N8.HOG0001442	OG0000626	n0						WP_167505948.1	WP_136795453.1					
N8.HOG0001443	OG0000627	n0						WP_136810611.1	WP_136798048.1					
N8.HOG0001444	OG0000628	n0						WP_136805766.1	WP_136798169.1					
N8.HOG0001445	OG0000629	n0						WP_136807086.1	WP_136799712.1					
N8.HOG0001446	OG0000630	n0						WP_136808047.1	WP_136795203.1					
N8.HOG0001447	OG0000631	n0						WP_136808049.1	WP_136795205.1					
N8.HOG0001448	OG0000632	n0						WP_136805306.1	WP_136798012.1					
N8.HOG0001449	OG0000633	n0						WP_136810017.1	WP_228721385.1					
N8.HOG0001450	OG0000634	n0						WP_136808300.1	WP_136796709.1					
N8.HOG0001451	OG0000635	n0						WP_136808445.1	WP_136798248.1					
N8.HOG0001452	OG0000636	n1						WP_136810196.1	WP_136797008.1					
N8.HOG0001453	OG0000636	n9						WP_167505865.1						
N8.HOG0001454	OG0000637	n0						WP_136805291.1	WP_136797997.1					
N8.HOG0001455	OG0000638	n0						WP_136810040.1	WP_136796958.1					
N8.HOG0001456	OG0000639	n0						WP_136806377.1	WP_136799266.1					
N8.HOG0001457	OG0000640	n0						WP_136806273.1	WP_136795860.1					
N8.HOG0001458	OG0000641	n0						WP_136805337.1, WP_136805251.1	WP_136797958.1					
N8.HOG0001459	OG0000642	n0						WP_136809702.1	WP_136795582.1					
N8.HOG0001460	OG0000643	n0						WP_136805422.1	WP_136797731.1					
N8.HOG0001461	OG0000644	n0						WP_136808054.1	WP_136795210.1					
N8.HOG0001462	OG0000645	n0						WP_136809718.1	WP_136795595.1					
N8.HOG0001463	OG0000646	n0						WP_136809804.1	WP_136795671.1					
N8.HOG0001464	OG0000647	n0						WP_275942847.1	WP_136798733.1					
N8.HOG0001465	OG0000648	n0						WP_136805100.1	WP_136798730.1					
N8.HOG0001466	OG0000649	n0						WP_136805421.1	WP_136797729.1					
N8.HOG0001467	OG0000650	n0						WP_136806843.1	WP_136795609.1					
N8.HOG0001468	OG0000651	n0						WP_136807558.1	WP_136799221.1					
N8.HOG0001469	OG0000652	n0						WP_136805443.1	WP_136797778.1					
N8.HOG0001470	OG0000653	n0						WP_136808345.1	WP_136796672.1					
N8.HOG0001471	OG0000654	n0						WP_136805820.1	WP_136799882.1					
N8.HOG0001472	OG0000655	n0						WP_136810538.1	WP_136798117.1					
N8.HOG0001473	OG0000656	n0						WP_136805519.1	WP_136797867.1					
N8.HOG0001474	OG0000657	n0						WP_136805520.1	WP_136797866.1					
N8.HOG0001475	OG0000658	n0						WP_167505745.1	WP_228721325.1					
N8.HOG0001476	OG0000659	n0						WP_136805526.1	WP_136797861.1					
N8.HOG0001477	OG0000660	n0						WP_136806905.1	WP_136798536.1					
N8.HOG0001478	OG0000661	n0						WP_136806906.1	WP_136798535.1					
N8.HOG0001479	OG0000662	n0						WP_136810029.1	WP_136796949.1					
N8.HOG0001480	OG0000663	n0						WP_136805973.1	WP_136798564.1					
N8.HOG0001481	OG0000664	n0						WP_136808392.1	WP_136796623.1					
N8.HOG0001482	OG0000665	n0						WP_136805817.1	WP_136799885.1					
N8.HOG0001483	OG0000666	n1							WP_136799100.1					
N8.HOG0001484	OG0000667	n0						WP_136805984.1	WP_136798768.1					
N8.HOG0001485	OG0000668	n6						WP_136807160.1, WP_136807167.1						
N8.HOG0001486	OG0000668	n9						WP_167505951.1						
N8.HOG0001487	OG0000669	n0						WP_136809382.1	WP_136795465.1					
N8.HOG0001488	OG0000670	n0						WP_136805082.1	WP_136798720.1					
N8.HOG0001489	OG0000671	n0						WP_136808383.1	WP_136796632.1					
N8.HOG0001490	OG0000672	n0						WP_136808036.1	WP_136795194.1					
N8.HOG0001491	OG0000673	n0						WP_167505733.1	WP_136798019.1					
N8.HOG0001492	OG0000674	n0						WP_136808463.1	WP_136798269.1					
N8.HOG0001493	OG0000675	n0						WP_136808368.1	WP_136796648.1					
N8.HOG0001494	OG0000676	n0						WP_136808344.1	WP_136796673.1					
N8.HOG0001495	OG0000677	n0						WP_136810596.1	WP_136798061.1					
N8.HOG0001496	OG0000678	n0						WP_136810595.1	WP_136798062.1					
N8.HOG0001497	OG0000679	n0						WP_136805275.1	WP_136797979.1					
N8.HOG0001498	OG0000680	n0						WP_136810553.1	WP_136798104.1					
N8.HOG0001499	OG0000681	n0						WP_217909548.1	WP_275942944.1					
N8.HOG0001500	OG0000682	n0						WP_136810566.1	WP_136798090.1					
N8.HOG0001501	OG0000683	n0						WP_136808407.1	WP_136796610.1					
N8.HOG0001502	OG0000684	n0						WP_136807988.1	WP_136795149.1					
N8.HOG0001503	OG0000685	n0						WP_136810589.1	WP_136798068.1					
N8.HOG0001504	OG0000686	n0						WP_136810840.1	WP_136798042.1					
N8.HOG0001505	OG0000687	n0						WP_136810584.1	WP_136798073.1					
N8.HOG0001506	OG0000688	n0						WP_136810582.1	WP_136798075.1					
N8.HOG0001507	OG0000689	n0						WP_136810581.1	WP_136798076.1					
N8.HOG0001508	OG0000690	n0						WP_136809290.1	WP_136799408.1					
N8.HOG0001509	OG0000691	n0						WP_136810570.1	WP_136798087.1					
N8.HOG0001510	OG0000692	n0						WP_136808083.1	WP_136795261.1					
N8.HOG0001511	OG0000693	n0						WP_136808819.1	WP_136799132.1					
N8.HOG0001512	OG0000694	n0						WP_136807967.1	WP_136795128.1					
N8.HOG0001513	OG0000695	n0						WP_136808618.1	WP_136795434.1					
N8.HOG0001514	OG0000696	n0						WP_136808825.1	WP_136799137.1					
N8.HOG0001515	OG0000697	n0						WP_136808010.1	WP_136795170.1					
N8.HOG0001516	OG0000698	n0						WP_136805268.1	WP_136797972.1					
N8.HOG0001517	OG0000699	n0						WP_136806847.1	WP_228721367.1					
N8.HOG0001518	OG0000700	n0						WP_136808319.1	WP_136796692.1					
N8.HOG0001519	OG0000701	n0						WP_136805391.1	WP_136797686.1					
N8.HOG0001520	OG0000702	n0						WP_136806640.1	WP_136796773.1					
N8.HOG0001521	OG0000703	n7						WP_136807102.1	WP_136798371.1					
N8.HOG0001522	OG0000703	n8						WP_136808090.1	WP_136795267.1					
N8.HOG0001523	OG0000704	n0						WP_136805110.1	WP_136798736.1					
N8.HOG0001524	OG0000705	n0						WP_136805108.1	WP_136798735.1					
N8.HOG0001525	OG0000706	n0						WP_136805106.1	WP_136798734.1					
N8.HOG0001526	OG0000707	n0						WP_136805104.1	WP_136798732.1					
N8.HOG0001527	OG0000708	n0						WP_228723404.1	WP_136798725.1					
N8.HOG0001528	OG0000709	n0						WP_136806414.1	WP_136796760.1					
N8.HOG0001529	OG0000710	n0						WP_136808364.1	WP_136796652.1					
N8.HOG0001530	OG0000711	n0						WP_136809296.1	WP_136799402.1					
N8.HOG0001531	OG0000712	n0						WP_136806336.1	WP_275942932.1					
N8.HOG0001532	OG0000713	n0						WP_136805559.1	WP_136797845.1					
N8.HOG0001533	OG0000714	n0						WP_136805300.1	WP_228721375.1					
N8.HOG0001534	OG0000715	n0						WP_136810552.1	WP_136798105.1					
N8.HOG0001535	OG0000716	n0						WP_136810554.1	WP_136798103.1					
N8.HOG0001536	OG0000717	n0						WP_136810563.1	WP_136798093.1					
N8.HOG0001537	OG0000718	n0						WP_136810564.1	WP_136798092.1					
N8.HOG0001538	OG0000719	n0						WP_136810565.1	WP_136798091.1					
N8.HOG0001539	OG0000720	n0						WP_136810568.1	WP_136798089.1					
N8.HOG0001540	OG0000721	n0						WP_136810571.1	WP_136798086.1					
N8.HOG0001541	OG0000722	n0						WP_176360112.1	WP_176360112.1					
N8.HOG0001542	OG0000723	n0						WP_136810576.1	WP_136798081.1					
N8.HOG0001543	OG0000724	n0						WP_136810612.1	WP_136798143.1					
N8.HOG0001544	OG0000725	n0						WP_136810583.1	WP_136798074.1					
N8.HOG0001545	OG0000726	n0						WP_136810585.1	WP_136798072.1					
N8.HOG0001546	OG0000727	n0						WP_136810590.1	WP_136798067.1					
N8.HOG0001547	OG0000728	n0						WP_136810591.1	WP_136798066.1					
N8.HOG0001548	OG0000729	n0						WP_136810592.1	WP_136798142.1					
N8.HOG0001549	OG0000730	n0						WP_136810593.1	WP_136798065.1					
N8.HOG0001550	OG0000731	n0						WP_136810597.1	WP_136798060.1					
N8.HOG0001551	OG0000732	n0						WP_136810598.1	WP_136798059.1					
N8.HOG0001552	OG0000733	n0						WP_136810599.1	WP_136798058.1					
N8.HOG0001553	OG0000734	n0						WP_136805528.1	WP_136797859.1					
N8.HOG0001554	OG0000735	n0						WP_136808497.1	WP_136798298.1					
N8.HOG0001555	OG0000736	n4						WP_217909480.1, WP_228723340.1	WP_136797871.1					
N8.HOG0001556	OG0000736	n9						WP_136806044.1						
N8.HOG0001557	OG0000737	n0						WP_136805522.1	WP_136797865.1					
N8.HOG0001558	OG0000738	n0						WP_136810647.1	WP_136796043.1					
N8.HOG0001559	OG0000739	n0						WP_136806327.1	WP_136795806.1					
N8.HOG0001560	OG0000740	n0						WP_136807932.1	WP_136795739.1					
N8.HOG0001561	OG0000741	n0						WP_136808030.1	WP_136795188.1					
N8.HOG0001562	OG0000742	n0						WP_228723305.1	WP_228721329.1					
N8.HOG0001563	OG0000743	n0						WP_136810547.1	WP_136798110.1					
N8.HOG0001564	OG0000744	n0						WP_136808394.1	WP_136796621.1					
N8.HOG0001565	OG0000745	n0						WP_136806292.1	WP_136795840.1					
N8.HOG0001566	OG0000746	n0						WP_267313739.1	WP_136796741.1					
N8.HOG0001567	OG0000747	n0						WP_136805427.1	WP_136797738.1					
N8.HOG0001568	OG0000748	n0						WP_136805428.1	WP_136797740.1					
N8.HOG0001569	OG0000749	n0						WP_167505787.1	WP_167495666.1					
N8.HOG0001570	OG0000750	n0						WP_136808625.1	WP_167495626.1					
N8.HOG0001571	OG0000751	n0						WP_136808628.1	WP_136795444.1					
N8.HOG0001572	OG0000752	n0						WP_136809312.1	WP_136799608.1, WP_136796221.1					
N8.HOG0001573	OG0000753	n0						WP_136805385.1	WP_136797671.1					
N8.HOG0001574	OG0000754	n0						WP_136809169.1	WP_136796132.1					
N8.HOG0001575	OG0000755	n0						WP_136809168.1	WP_136796131.1					
N8.HOG0001576	OG0000756	n0						WP_136807468.1	WP_136799191.1					
N8.HOG0001577	OG0000757	n9						WP_217909533.1	WP_217907634.1					
N8.HOG0001578	OG0000757	n10						WP_136807936.1	WP_136795743.1					
N8.HOG0001579	OG0000758	n0						WP_136809141.1	WP_136796104.1					
N8.HOG0001580	OG0000759	n0						WP_136806644.1	WP_136796769.1					
N8.HOG0001581	OG0000760	n0						WP_136805900.1	WP_136797423.1					
N8.HOG0001582	OG0000761	n0						WP_136809241.1	WP_136796171.1					
N8.HOG0001583	OG0000762	n0						WP_136806140.1	WP_136795924.1					
N8.HOG0001584	OG0000763	n0						WP_136806139.1	WP_136795925.1					
N8.HOG0001585	OG0000764	n0						WP_136807995.1	WP_136795156.1					
N8.HOG0001586	OG0000765	n0						WP_176371610.1	WP_136795281.1					
N8.HOG0001587	OG0000766	n0						WP_136809134.1	WP_136796097.1					
N8.HOG0001588	OG0000767	n0						WP_136806713.1	WP_136796488.1					
N8.HOG0001589	OG0000768	n0						WP_228723386.1	WP_228721346.1					
N8.HOG0001590	OG0000769	n0						WP_136810602.1	WP_136798055.1					
N8.HOG0001591	OG0000770	n0						WP_136810604.1	WP_136798053.1					
N8.HOG0001592	OG0000771	n0						WP_136810605.1	WP_228721396.1					
N8.HOG0001593	OG0000772	n0						WP_136810606.1	WP_136798052.1					
N8.HOG0001594	OG0000773	n0						WP_136810607.1	WP_136798051.1					
N8.HOG0001595	OG0000774	n0						WP_136810608.1	WP_136798050.1					
N8.HOG0001596	OG0000775	n0						WP_228723301.1	WP_228721411.1					
N8.HOG0001597	OG0000776	n0						WP_136808472.1	WP_136798278.1					
N8.HOG0001598	OG0000777	n0						WP_136808471.1	WP_136798277.1					
N8.HOG0001599	OG0000778	n4						WP_136805768.1	WP_136798167.1					
N8.HOG0001600	OG0000779	n0						WP_136808460.1	WP_136798266.1					
N8.HOG0001601	OG0000780	n0						WP_136810360.1	WP_136796300.1					
N8.HOG0001602	OG0000781	n0						WP_136805294.1	WP_136798000.1					
N8.HOG0001603	OG0000782	n0						WP_136807986.1	WP_136795147.1					
N8.HOG0001604	OG0000783	n0						WP_136806372.1	WP_136799271.1					
N8.HOG0001605	OG0000784	n0						WP_136805897.1	WP_136797418.1					
N8.HOG0001606	OG0000785	n0						WP_136805896.1	WP_136797416.1					
N8.HOG0001607	OG0000786	n6						WP_136806542.1	WP_136796862.1					
N8.HOG0001608	OG0000787	n0						WP_136808477.1	WP_228721347.1					
N8.HOG0001609	OG0000788	n0						WP_167506090.1	WP_136798128.1					
N8.HOG0001610	OG0000789	n0						WP_136808365.1	WP_136796651.1					
N8.HOG0001611	OG0000790	n0						WP_136808052.1	WP_136795208.1					
N8.HOG0001612	OG0000791	n0						WP_136809373.1	WP_136795458.1					
N8.HOG0001613	OG0000792	n0						WP_136808363.1	WP_136796653.1					
N8.HOG0001614	OG0000793	n0						WP_136805500.1	WP_136797883.1					
N8.HOG0001615	OG0000794	n0						WP_217909600.1	WP_136796734.1					
N8.HOG0001616	OG0000795	n0						WP_136808466.1	WP_136798273.1					
N8.HOG0001617	OG0000796	n0						WP_136805442.1	WP_136797776.1					
N8.HOG0001618	OG0000797	n0						WP_136806370.1	WP_167495876.1					
N8.HOG0001619	OG0000798	n0						WP_136805891.1	WP_136797406.1					
N8.HOG0001620	OG0000799	n0						WP_136810032.1	WP_275942943.1					
N8.HOG0001621	OG0000800	n0						WP_136809288.1	WP_275942948.1					
N8.HOG0001622	OG0000801	n0						WP_136805148.1	WP_228721379.1					
N8.HOG0001623	OG0000802	n0						WP_136808579.1	WP_136795406.1					
N8.HOG0001624	OG0000803	n0						WP_136805461.1	WP_136796537.1					
N8.HOG0001625	OG0000804	n0						WP_136809705.1	WP_136795584.1					
