HOG	OG	Gene Tree Parent Clade	Acidithiobacillus ferrooxidans YNTRS-40	Desulfocapsa sulfexigens DSM 10523	Desulfocapsa_06_corrosive	Desulfocapsa_13_biocide	Desulforhopalus vacuolatus DSM 9700	Desulfosediminicola flagellatus IMCC35005	Desulfosediminicola ganghwensis IMCC35004	Desulfotalea psychrophila LSv54	Desulfovibrio ferrophilus IS5	Desulfovibrio vulgaris DP4	Geobacter sulfurreducens PCA	Shewanella oneidensis MR-1
N1.HOG0001949	OG0002098	n0												WP_011071322.1
N1.HOG0001950	OG0002100	n1												WP_011072028.1
N1.HOG0001951	OG0002100	n3												WP_011070758.1
N1.HOG0001952	OG0002101	n0												WP_193378421.1, WP_164925712.1, WP_164925711.1, WP_164925710.1, WP_238560621.1, WP_164925606.1
N1.HOG0001953	OG0002103	n0	WP_009560818.1											WP_011073820.1
N1.HOG0001954	OG0002104	n0	WP_009562763.1											
N1.HOG0001955	OG0002105	n0	WP_009562805.1											WP_011074096.1
N1.HOG0001956	OG0002106	n0	WP_009563284.1											
N1.HOG0001957	OG0002107	n0	WP_009563854.1											WP_011074220.1
N1.HOG0001958	OG0002108	n0	WP_009564272.1											
N1.HOG0001959	OG0002109	n0	WP_009564525.1											WP_011070855.1
N1.HOG0001960	OG0002110	n0	WP_009565062.1											WP_011074389.1, WP_238560619.1, WP_238560616.1, WP_011070962.1
N1.HOG0001961	OG0002111	n0	WP_009566821.1, WP_012536761.1											WP_238560510.1
N1.HOG0001962	OG0002112	n0	WP_009566952.1											WP_011073528.1, WP_011072152.1
N1.HOG0001963	OG0002113	n0	WP_012537266.1, WP_009566962.1											WP_011073530.1
N1.HOG0001964	OG0002114	n0	WP_054608695.1, WP_012535917.1, WP_111122603.1, WP_054608805.1											
N1.HOG0001965	OG0002115	n0	WP_012536651.1, WP_012535937.1											
N1.HOG0001966	OG0002116	n0	WP_012536301.1, WP_012535965.1											WP_011074215.1
N1.HOG0001967	OG0002117	n0	WP_012536115.1											WP_011072978.1, WP_011072460.1
N1.HOG0001968	OG0002118	n0	WP_012536197.1											WP_011073797.1
N1.HOG0001969	OG0002119	n0	WP_012536216.1											
N1.HOG0001970	OG0002120	n0	WP_012536236.1											
N1.HOG0001971	OG0002121	n0	WP_012536283.1, WP_012536384.1											WP_011070741.1
N1.HOG0001972	OG0002122	n0	WP_012536318.1											
N1.HOG0001973	OG0002123	n1	WP_012537387.1, WP_054608631.1											
N1.HOG0001974	OG0002123	n3	WP_012536387.1											WP_011070740.1
N1.HOG0001975	OG0002124	n0	WP_012536515.1, WP_012536850.1											
N1.HOG0001976	OG0002125	n0	WP_012536564.1											WP_011073633.1
N1.HOG0001977	OG0002126	n0	WP_012536598.1											
N1.HOG0001978	OG0002127	n0	WP_012536599.1											
N1.HOG0001979	OG0002128	n0	WP_012536687.1											WP_011073490.1
N1.HOG0001980	OG0002129	n0	WP_012536708.1, WP_054608927.1, WP_054608702.1, WP_146235816.1											
N1.HOG0001981	OG0002130	n0	WP_054608864.1, WP_012536858.1											
N1.HOG0001982	OG0002131	n0	WP_012537008.1											
N1.HOG0001983	OG0002132	n0	WP_012537010.1											
N1.HOG0001984	OG0002133	n0	WP_012537011.1											
N1.HOG0001985	OG0002134	n0	WP_180830457.1, WP_012537017.1, WP_012537531.1											
N1.HOG0001986	OG0002135	n0	WP_012537057.1											
N1.HOG0001987	OG0002136	n0	WP_225487423.1, WP_012537159.1, WP_035210681.1											WP_011070742.1
N1.HOG0001988	OG0002137	n0	WP_012537353.1											
N1.HOG0001989	OG0002138	n3	WP_012537360.1											WP_011070853.1
N1.HOG0001990	OG0002138	n4	WP_012537708.1											WP_011073249.1
N1.HOG0001991	OG0002139	n0	WP_012537451.1											
N1.HOG0001992	OG0002140	n0	WP_041646660.1, WP_012537511.1											WP_011073513.1
N1.HOG0001993	OG0002141	n0	WP_012537539.1											WP_011071759.1, WP_172966575.1
N1.HOG0001994	OG0002142	n0	WP_012537551.1											WP_011073701.1
N1.HOG0001995	OG0002143	n0	WP_012537575.1											WP_011071123.1
N1.HOG0001996	OG0002144	n0	WP_012537587.1											
N1.HOG0001997	OG0002145	n0	WP_180830447.1, WP_012537648.1, WP_180830441.1, WP_233459572.1, WP_041838733.1											
N1.HOG0001998	OG0002146	n0	WP_012537692.1											
N1.HOG0001999	OG0002147	n0	WP_012537693.1											
N1.HOG0002000	OG0002148	n0	WP_012607592.1											WP_164925744.1, WP_164925817.1
N1.HOG0002001	OG0002149	n0	WP_041646305.1											
N1.HOG0002002	OG0002150	n0	WP_151528200.1											WP_011072813.1
N1.HOG0002003	OG0002151	n0	WP_157293221.1											WP_011070469.1
N1.HOG0002004	OG0002152	n0	WP_229129753.1											
N1.HOG0002005	OG0002153	n0	WP_233459577.1											
N1.HOG0002006	OG0002154	n0	WP_233459596.1											WP_238560492.1, WP_011073358.1, WP_238560493.1
N1.HOG0002007	OG0002156	n0												WP_011070954.1
N1.HOG0002008	OG0002164	n0												WP_011070685.1
N1.HOG0002009	OG0002171	n0												WP_011072238.1
N1.HOG0002010	OG0002177	n0												WP_164925697.1
N1.HOG0002011	OG0002188	n0												WP_011070829.1
N1.HOG0002012	OG0002189	n0												WP_011072011.1
N1.HOG0002013	OG0002208	n0												WP_011071154.1
N1.HOG0002014	OG0002218	n0												WP_011072577.1
N1.HOG0002015	OG0002234	n0												WP_011070461.1
N1.HOG0002016	OG0002256	n0												WP_011071014.1
N1.HOG0002017	OG0002269	n0												WP_011071547.1
N1.HOG0002018	OG0002273	n0												WP_011070815.1
N1.HOG0002019	OG0002274	n0												WP_011072414.1
N1.HOG0002020	OG0002289	n0												WP_011072448.1
N1.HOG0002021	OG0002303	n0												WP_011071980.1
N1.HOG0002022	OG0002310	n0												WP_011072089.1
N1.HOG0002023	OG0002312	n0												WP_011071349.1
N1.HOG0002024	OG0002320	n0												WP_011073544.1
N1.HOG0002025	OG0002322	n0												WP_011070835.1
N1.HOG0002026	OG0002323	n0												WP_011073976.1
N1.HOG0002027	OG0002334	n0												WP_011071231.1
N1.HOG0002028	OG0002336	n0												WP_011073248.1
N1.HOG0002029	OG0002337	n0												WP_011073247.1
N1.HOG0002030	OG0002338	n0												WP_011073245.1
N1.HOG0002031	OG0002348	n0												WP_011072095.1
N1.HOG0002032	OG0002354	n0												WP_011071324.1
N1.HOG0002033	OG0002362	n0												WP_011073079.1
N1.HOG0002034	OG0002368	n0												WP_011071051.1
N1.HOG0002035	OG0002370	n0												WP_011072054.1
N1.HOG0002036	OG0002371	n0												WP_011070586.1, WP_011073649.1
N1.HOG0002037	OG0002372	n0												WP_011071096.1
N1.HOG0002038	OG0002375	n0												WP_011073036.1
N1.HOG0002039	OG0002376	n0												WP_011073564.1
N1.HOG0002040	OG0002382	n0												WP_011071751.1
N1.HOG0002041	OG0002384	n0												WP_011070790.1
N1.HOG0002042	OG0002388	n0												WP_011074029.1
N1.HOG0002043	OG0002391	n0												WP_011072244.1
N1.HOG0002044	OG0002392	n0												WP_011072443.1
N1.HOG0002045	OG0002393	n0												WP_011073956.1
N1.HOG0002046	OG0002395	n0												WP_011073670.1
N1.HOG0002047	OG0002403	n0												WP_011073332.1
N1.HOG0002048	OG0002411	n0												WP_011072473.1
N1.HOG0002049	OG0002413	n0												WP_011070841.1
N1.HOG0002050	OG0002419	n0												WP_011071120.1
N1.HOG0002051	OG0002423	n0												WP_011071153.1
N1.HOG0002052	OG0002424	n0												WP_011070510.1
N1.HOG0002053	OG0002425	n0												WP_011074000.1
N1.HOG0002054	OG0002428	n0												WP_011072663.1, WP_011070503.1, WP_011071449.1, WP_011073958.1, WP_238560509.1
N1.HOG0002055	OG0002429	n0												WP_011072403.1, WP_011071943.1, WP_238560571.1, WP_011072815.1, WP_011072436.1, WP_011071521.1
N1.HOG0002056	OG0002430	n0	WP_009560677.1, WP_012537078.1, WP_012607270.1, WP_012607576.1, WP_012536812.1											
N1.HOG0002057	OG0002431	n0	WP_009560940.1											WP_011073916.1
N1.HOG0002058	OG0002432	n0	WP_054608963.1, WP_012536148.1, WP_009560955.1											
N1.HOG0002059	OG0002433	n1	WP_009561011.1											
N1.HOG0002060	OG0002433	n2	WP_012536106.1											
N1.HOG0002061	OG0002434	n0	WP_009561017.1											WP_011072795.1
N1.HOG0002062	OG0002435	n0	WP_009561096.1, WP_012537593.1, WP_009566554.1, WP_151528224.1											WP_011073508.1
N1.HOG0002063	OG0002436	n0	WP_009561603.1, WP_054609065.1, WP_233459583.1, WP_233459590.1											WP_011073745.1
N1.HOG0002064	OG0002437	n0	WP_009562192.1											WP_007648439.1
N1.HOG0002065	OG0002438	n0	WP_009562203.1											WP_011070449.1
N1.HOG0002066	OG0002439	n0	WP_009562802.1											WP_011072117.1
N1.HOG0002067	OG0002440	n0	WP_009562842.1											WP_011071465.1
N1.HOG0002068	OG0002441	n0	WP_009563113.1											WP_011074094.1
N1.HOG0002069	OG0002442	n0	WP_009565421.1											WP_011071561.1
N1.HOG0002070	OG0002443	n0	WP_009565530.1, WP_009566763.1											
N1.HOG0002071	OG0002444	n0	WP_180830415.1, WP_054608887.1, WP_054608889.1, WP_180830421.1, WP_009566671.1											
N1.HOG0002072	OG0002445	n0	WP_009567100.1											WP_011073901.1
N1.HOG0002073	OG0002446	n0	WP_009567344.1											WP_011072516.1
N1.HOG0002074	OG0002447	n0	WP_009568900.1											WP_011073585.1
N1.HOG0002075	OG0002448	n0	WP_012535746.1											WP_011072527.1
N1.HOG0002076	OG0002449	n0	WP_012535781.1											
N1.HOG0002077	OG0002450	n0	WP_012535786.1, WP_012536802.1											WP_011073352.1
N1.HOG0002078	OG0002451	n0	WP_012535796.1											WP_011071203.1
N1.HOG0002079	OG0002452	n0	WP_012535987.1											WP_011071520.1
N1.HOG0002080	OG0002453	n0	WP_012536404.1, WP_226834203.1, WP_257257454.1, WP_012536379.1, WP_012535999.1											
N1.HOG0002081	OG0002454	n0	WP_012536009.1											WP_011073720.1
N1.HOG0002082	OG0002455	n0	WP_012536111.1											WP_011071451.1
N1.HOG0002083	OG0002456	n0	WP_012536159.1											
N1.HOG0002084	OG0002457	n0	WP_012536199.1											
N1.HOG0002085	OG0002458	n0	WP_012536211.1											WP_011072219.1
N1.HOG0002086	OG0002459	n0	WP_012536326.1, WP_012537131.1											
N1.HOG0002087	OG0002460	n0	WP_012537091.1, WP_012537536.1, WP_012536343.1, WP_012607369.1, WP_151528223.1											
N1.HOG0002088	OG0002461	n0	WP_012537061.1, WP_012536442.1											WP_164925826.1
N1.HOG0002089	OG0002462	n0	WP_012536804.1, WP_012536458.1											WP_011071171.1
N1.HOG0002090	OG0002463	n0	WP_012536472.1											
N1.HOG0002091	OG0002464	n0	WP_012536489.1											
N1.HOG0002092	OG0002465	n0	WP_012536643.1, WP_226834055.1, WP_054608680.1											WP_011072480.1
N1.HOG0002093	OG0002466	n0	WP_054608700.1, WP_054608923.1, WP_012536665.1, WP_054608816.1											
N1.HOG0002094	OG0002467	n0	WP_012536799.1, WP_012536893.1, WP_070807677.1											
N1.HOG0002095	OG0002468	n0	WP_012536806.1, WP_012537063.1, WP_012537219.1, WP_258367660.1											WP_011072434.1
N1.HOG0002096	OG0002469	n0	WP_012536815.1											
N1.HOG0002097	OG0002470	n0	WP_012536969.1											
N1.HOG0002098	OG0002471	n0	WP_012537034.1											WP_011073772.1, WP_011074173.1, WP_011070834.1
N1.HOG0002099	OG0002472	n0	WP_012537036.1											
N1.HOG0002100	OG0002473	n0	WP_012537044.1											WP_011072063.1
N1.HOG0002101	OG0002474	n0	WP_012537068.1, WP_012537216.1, WP_012537217.1											
N1.HOG0002102	OG0002475	n0	WP_012537321.1											
N1.HOG0002103	OG0002476	n0	WP_012537458.1											WP_011071967.1
N1.HOG0002104	OG0002477	n0	WP_012537470.1											WP_011072794.1
N1.HOG0002105	OG0002478	n0	WP_012537503.1											WP_011073078.1
N1.HOG0002106	OG0002479	n0	WP_012537516.1, WP_012537698.1											
N1.HOG0002107	OG0002480	n0	WP_012537567.1											WP_011072136.1
N1.HOG0002108	OG0002481	n0	WP_012537615.1											WP_011073863.1
N1.HOG0002109	OG0002482	n0	WP_012606651.1											WP_011074025.1
N1.HOG0002110	OG0002483	n0	WP_012607620.1, WP_012607157.1											
N1.HOG0002111	OG0002484	n0	WP_012607171.1											WP_011071356.1, WP_011071355.1
N1.HOG0002112	OG0002485	n0	WP_012607473.1											WP_011071809.1
N1.HOG0002113	OG0002486	n0	WP_031575563.1											
N1.HOG0002114	OG0002487	n0	WP_041647457.1											
N1.HOG0002115	OG0002488	n0	WP_041838730.1											
N1.HOG0002116	OG0002489	n0	WP_157293189.1, WP_054608647.1, WP_225981998.1, WP_226834059.1											
N1.HOG0002117	OG0002490	n0	WP_054608941.1, WP_054609018.1, WP_229129789.1, WP_054608687.1, WP_151528204.1											
N1.HOG0002118	OG0002491	n0	WP_054608773.1											
N1.HOG0002119	OG0002492	n0	WP_054608818.1, WP_054609015.1, WP_054608925.1, WP_229129760.1											
N1.HOG0002120	OG0002493	n0	WP_054608888.1, WP_180830419.1											
N1.HOG0002121	OG0002494	n2	WP_054609056.1											
N1.HOG0002122	OG0002494	n3	WP_157293195.1											
N1.HOG0002123	OG0002495	n0	WP_229129765.1											WP_011071146.1
N1.HOG0002124	OG0002508	n0												WP_011071582.1
N1.HOG0002125	OG0002513	n0												WP_011073378.1
N1.HOG0002126	OG0002544	n0												WP_011070921.1
N1.HOG0002127	OG0002553	n0												WP_011071196.1
N1.HOG0002128	OG0002554	n0												WP_011072776.1
N1.HOG0002129	OG0002566	n0												WP_011073619.1
N1.HOG0002130	OG0002595	n0												WP_011072799.1
N1.HOG0002131	OG0002602	n0												WP_011073142.1, WP_011073156.1
N1.HOG0002132	OG0002614	n0												WP_011071138.1
N1.HOG0002133	OG0002623	n0												WP_011071871.1
N1.HOG0002134	OG0002625	n0												WP_011071953.1, WP_011072034.1, WP_164925883.1
N1.HOG0002135	OG0002647	n0												WP_011074111.1, WP_011073279.1, WP_011072670.1
N1.HOG0002136	OG0002651	n0												WP_011070925.1
N1.HOG0002137	OG0002652	n0												WP_011071384.1
N1.HOG0002138	OG0002662	n0												WP_011070535.1
N1.HOG0002139	OG0002674	n0												WP_011072204.1
N1.HOG0002140	OG0002677	n0												WP_238560508.1
N1.HOG0002141	OG0002680	n0												WP_011071601.1
N1.HOG0002142	OG0002683	n0												WP_011071069.1
N1.HOG0002143	OG0002688	n0												WP_011072312.1
N1.HOG0002144	OG0002689	n0												WP_011073329.1, WP_011071336.1
N1.HOG0002145	OG0002698	n0												WP_011070566.1
N1.HOG0002146	OG0002700	n0												WP_011073063.1
N1.HOG0002147	OG0002703	n0												WP_011071979.1
N1.HOG0002148	OG0002706	n0												WP_011071310.1, WP_011070710.1
N1.HOG0002149	OG0002709	n0												WP_011070846.1
N1.HOG0002150	OG0002710	n0												WP_011070689.1
N1.HOG0002151	OG0002715	n0												WP_011074178.1
N1.HOG0002152	OG0002724	n0												WP_011071050.1
N1.HOG0002153	OG0002726	n0												WP_011074144.1
N1.HOG0002154	OG0002734	n0												WP_011071268.1, WP_011071269.1, WP_011074435.1, WP_011071628.1
N1.HOG0002155	OG0002736	n0												WP_011073388.1
N1.HOG0002156	OG0002738	n0												WP_011074009.1
N1.HOG0002157	OG0002739	n0												WP_011072737.1
N1.HOG0002158	OG0002741	n0												WP_011072012.1
N1.HOG0002159	OG0002742	n0												WP_011072223.1
N1.HOG0002160	OG0002743	n0												WP_011071365.1
N1.HOG0002161	OG0002748	n0												WP_011073569.1
N1.HOG0002162	OG0002755	n0												WP_011071125.1
N1.HOG0002163	OG0002757	n0												WP_011070691.1
N1.HOG0002164	OG0002762	n0												WP_011073073.1
N1.HOG0002165	OG0002763	n0												WP_011072222.1
N1.HOG0002166	OG0002764	n0												WP_011073371.1, WP_011072961.1
N1.HOG0002167	OG0002766	n0												WP_011070534.1
N1.HOG0002168	OG0002769	n0												WP_011073496.1, WP_011072339.1
N1.HOG0002169	OG0002772	n1												WP_011074231.1
N1.HOG0002170	OG0002772	n2												WP_011074219.1
N1.HOG0002171	OG0002776	n0												WP_011070437.1, WP_011072985.1
N1.HOG0002172	OG0002778	n0												WP_011072029.1
N1.HOG0002173	OG0002779	n0												WP_011072472.1
N1.HOG0002174	OG0002780	n0												WP_011072044.1
N1.HOG0002175	OG0002781	n0												WP_011072475.1
N1.HOG0002176	OG0002782	n0												WP_011071930.1
N1.HOG0002177	OG0002785	n0												WP_011072396.1
N1.HOG0002178	OG0002790	n0												WP_011072671.1, WP_011073430.1
N1.HOG0002179	OG0002792	n0												WP_011071927.1
N1.HOG0002180	OG0002793	n0												WP_011072759.1
N1.HOG0002181	OG0002794	n0												WP_011070506.1
N1.HOG0002182	OG0002796	n0												WP_011074061.1
N1.HOG0002183	OG0002797	n0												WP_011071778.1, WP_011070417.1, WP_011072322.1
N1.HOG0002184	OG0002798	n0												WP_011071492.1
N1.HOG0002185	OG0002799	n0												WP_011073668.1
N1.HOG0002186	OG0002801	n0												WP_011070668.1, WP_011071736.1
N1.HOG0002187	OG0002803	n0												WP_011071612.1, WP_011070731.1
N1.HOG0002188	OG0002804	n0												WP_011074014.1, WP_011071904.1, WP_011071899.1, WP_011071630.1
N1.HOG0002189	OG0002805	n0												WP_011073946.1, WP_011070471.1
N1.HOG0002190	OG0002807	n0												WP_011070472.1, WP_011073945.1
N1.HOG0002191	OG0002809	n0												WP_011070734.1, WP_011070733.1
N1.HOG0002192	OG0002810	n0												WP_011072666.1, WP_011073919.1
N1.HOG0002193	OG0002812	n0												WP_011071493.1, WP_011072125.1, WP_011071485.1, WP_011073473.1
N1.HOG0002194	OG0002813	n0												WP_011073499.1, WP_011073957.1, WP_011070504.1, WP_011071444.1
N1.HOG0002195	OG0002814	n0												WP_011071879.1, WP_011073942.1
N1.HOG0002196	OG0002816	n0												WP_011073339.1, WP_238560613.1, WP_011070548.1, WP_011071469.1, WP_011074073.1
N1.HOG0002197	OG0002817	n0												WP_011071108.1, WP_011071605.1, WP_011074420.1, WP_011074419.1, WP_011071984.1
N1.HOG0002198	OG0002818	n0												WP_172966545.1, WP_011073572.1, WP_011074153.1, WP_011072016.1, WP_011073180.1
N1.HOG0002199	OG0002819	n0	WP_009561100.1											
N1.HOG0002200	OG0002820	n0	WP_009564641.1, WP_012537268.1, WP_009561999.1											WP_011072967.1
N1.HOG0002201	OG0002821	n0	WP_009562387.1, WP_012536075.1, WP_009568482.1											
N1.HOG0002202	OG0002822	n0	WP_009562419.1											WP_011071487.1
N1.HOG0002203	OG0002823	n0	WP_009562631.1											
N1.HOG0002204	OG0002824	n0	WP_012537271.1, WP_009568258.1, WP_009562800.1											
N1.HOG0002205	OG0002825	n0	WP_009562838.1											WP_011071570.1
N1.HOG0002206	OG0002826	n0	WP_081033191.1, WP_009565616.1											
N1.HOG0002207	OG0002827	n0	WP_009566209.1											WP_011072058.1
N1.HOG0002208	OG0002828	n0	WP_012536591.1, WP_009566453.1											WP_011072281.1
N1.HOG0002209	OG0002829	n0	WP_009566636.1											WP_011070864.1
N1.HOG0002210	OG0002830	n0	WP_009566926.1, WP_012536704.1, WP_012536136.1, WP_012537012.1											
N1.HOG0002211	OG0002831	n0	WP_196491178.1, WP_196491189.1, WP_111122562.1, WP_009567092.1											
N1.HOG0002212	OG0002832	n0	WP_229129774.1, WP_012536788.1, WP_258367659.1, WP_009567390.1											
N1.HOG0002213	OG0002833	n0	WP_009567497.1											
N1.HOG0002214	OG0002834	n0	WP_157293205.1, WP_054608782.1, WP_009568880.1, WP_009568061.1											
N1.HOG0002215	OG0002835	n0	WP_009568269.1											
N1.HOG0002216	OG0002836	n0	WP_009568478.1											WP_011071200.1
N1.HOG0002217	OG0002837	n0	WP_009569366.1											
N1.HOG0002218	OG0002838	n0	WP_009569544.1											
N1.HOG0002219	OG0002839	n0	WP_012536437.1, WP_010643061.1, WP_054608990.1, WP_012535789.1											
N1.HOG0002220	OG0002840	n0	WP_012606671.1, WP_180830582.1, WP_012536047.1											WP_011071054.1
N1.HOG0002221	OG0002841	n0	WP_012536066.1											WP_011071112.1
N1.HOG0002222	OG0002842	n0	WP_012536246.1											
N1.HOG0002223	OG0002843	n0	WP_012536299.1											
N1.HOG0002224	OG0002844	n0	WP_012536349.1											
N1.HOG0002225	OG0002845	n0	WP_012536372.1											
N1.HOG0002226	OG0002846	n0	WP_012536461.1											WP_164925860.1
N1.HOG0002227	OG0002847	n0	WP_012536462.1											WP_164925635.1, WP_011072170.1, WP_011072674.1
N1.HOG0002228	OG0002848	n0	WP_012536541.1											
N1.HOG0002229	OG0002849	n0	WP_012536562.1, WP_012536892.1, WP_012606505.1											
N1.HOG0002230	OG0002850	n0	WP_012536596.1											WP_011070455.1
N1.HOG0002231	OG0002851	n0	WP_180830444.1, WP_012536652.1, WP_054608689.1, WP_054609040.1											
N1.HOG0002232	OG0002852	n0	WP_054608691.1, WP_012536657.1, WP_054609042.1											
N1.HOG0002233	OG0002853	n0	WP_012536661.1, WP_054608804.1, WP_054608694.1, WP_054609044.1											
N1.HOG0002234	OG0002854	n0	WP_012536710.1, WP_054608929.1, WP_054608822.1, WP_054608645.1											
N1.HOG0002235	OG0002855	n0	WP_012536795.1											WP_011071885.1
N1.HOG0002236	OG0002856	n0	WP_012536819.1											WP_011070646.1
N1.HOG0002237	OG0002857	n0	WP_233459599.1, WP_012536829.1											WP_011072789.1
N1.HOG0002238	OG0002858	n0	WP_012536860.1											
N1.HOG0002239	OG0002859	n0	WP_012536897.1											
N1.HOG0002240	OG0002860	n0	WP_012536935.1, WP_088775920.1											WP_011071214.1, WP_011073675.1
N1.HOG0002241	OG0002861	n0	WP_012537029.1											WP_011072579.1
N1.HOG0002242	OG0002862	n0	WP_012537056.1											
N1.HOG0002243	OG0002863	n0	WP_012537214.1, WP_012537070.1											
N1.HOG0002244	OG0002864	n0	WP_054608969.1, WP_054608988.1, WP_012537238.1, WP_012537080.1											
N1.HOG0002245	OG0002865	n0	WP_012537084.1											
N1.HOG0002246	OG0002866	n0	WP_151528222.1, WP_012537112.1, WP_012537096.1, WP_012537668.1											
N1.HOG0002247	OG0002867	n0	WP_012537117.1											
N1.HOG0002248	OG0002868	n0	WP_012537165.1											WP_011071081.1, WP_011071414.1, WP_011071080.1
N1.HOG0002249	OG0002869	n0	WP_111122614.1, WP_012537215.1											
N1.HOG0002250	OG0002870	n0	WP_012537324.1											
N1.HOG0002251	OG0002871	n0	WP_225487056.1, WP_012537471.1, WP_233459595.1, WP_012537385.1											
N1.HOG0002252	OG0002872	n0	WP_012537424.1											WP_011071808.1
N1.HOG0002253	OG0002873	n0	WP_012537467.1											
N1.HOG0002254	OG0002874	n0	WP_012537519.1											
N1.HOG0002255	OG0002875	n0	WP_012537541.1											
N1.HOG0002256	OG0002876	n0	WP_012537549.1											
N1.HOG0002257	OG0002877	n0	WP_012537573.1											WP_011073217.1
N1.HOG0002258	OG0002878	n0	WP_233459594.1, WP_012607455.1, WP_233459597.1, WP_012537651.1											
N1.HOG0002259	OG0002879	n0	WP_012606500.1											
N1.HOG0002260	OG0002880	n0	WP_012606510.1											WP_011071713.1
N1.HOG0002261	OG0002881	n0	WP_012606555.1											WP_011071715.1
N1.HOG0002262	OG0002882	n0	WP_012606683.1											WP_011072378.1
N1.HOG0002263	OG0002883	n0	WP_012607468.1											
N1.HOG0002264	OG0002884	n0	WP_031572895.1, WP_054608717.1, WP_180830439.1, WP_074874124.1											
N1.HOG0002265	OG0002885	n0	WP_054608961.1											WP_011073195.1, WP_011072655.1
N1.HOG0002266	OG0002886	n0	WP_054609030.1, WP_054608973.1											
N1.HOG0002267	OG0002887	n0	WP_054609024.1											WP_011074352.1
N1.HOG0002268	OG0002888	n0	WP_054609025.1, WP_151528209.1											
N1.HOG0002269	OG0002889	n0	WP_054609112.1											
N1.HOG0002270	OG0002890	n0	WP_070807698.1, WP_070807694.1											
N1.HOG0002271	OG0002891	n0	WP_088775927.1											WP_011071731.1, WP_011073155.1, WP_011071076.1
N1.HOG0002272	OG0002892	n0	WP_229129743.1, WP_111122613.1, WP_229129720.1, WP_151528217.1											
N1.HOG0002273	OG0002893	n0	WP_111122624.1, WP_233459576.1, WP_233459601.1											WP_011070849.1
N1.HOG0002274	OG0002894	n0	WP_146235817.1											
N1.HOG0002275	OG0002895	n0	WP_226833924.1, WP_146235835.1											
N1.HOG0002276	OG0002896	n0	WP_180830410.1											
N1.HOG0002277	OG0002897	n0	WP_196491152.1											WP_164925827.1
N1.HOG0002278	OG0002898	n0	WP_225487040.1											
N1.HOG0002279	OG0002899	n0	WP_225487408.1											WP_011071015.1
N1.HOG0002280	OG0002900	n0	WP_226833834.1											
N1.HOG0002281	OG0002901	n0	WP_226834093.1											
N1.HOG0002282	OG0002902	n0	WP_226834095.1											
N1.HOG0002283	OG0002903	n0	WP_226834201.1											
N1.HOG0002284	OG0002904	n0	WP_230959340.1											
N1.HOG0002285	OG0002934	n0												WP_011073736.1
N1.HOG0002286	OG0002938	n0												WP_011071074.1
N1.HOG0002287	OG0002949	n0												WP_011071383.1
N1.HOG0002288	OG0002952	n0												WP_011071857.1, WP_164925704.1
N1.HOG0002289	OG0002971	n0												WP_011071641.1, WP_011074235.1
N1.HOG0002290	OG0002979	n0												WP_011073148.1
N1.HOG0002291	OG0002988	n0												WP_011071440.1
N1.HOG0002292	OG0003011	n0												WP_011073812.1
N1.HOG0002293	OG0003016	n0												WP_011071609.1
N1.HOG0002294	OG0003020	n0												WP_011072451.1
N1.HOG0002295	OG0003024	n0												WP_011074300.1
N1.HOG0002296	OG0003040	n0												WP_011072798.1, WP_011073626.1
N1.HOG0002297	OG0003056	n0												WP_011073205.1
N1.HOG0002298	OG0003074	n0												WP_011073502.1
N1.HOG0002299	OG0003093	n0												WP_011071761.1
N1.HOG0002300	OG0003108	n0												WP_011070897.1
N1.HOG0002301	OG0003122	n0												WP_011072621.1
N1.HOG0002302	OG0003129	n0												WP_011073069.1
N1.HOG0002303	OG0003139	n0												WP_011071263.1
N1.HOG0002304	OG0003146	n0												WP_011071071.1
N1.HOG0002305	OG0003150	n0												WP_011071320.1, WP_011071959.1
N1.HOG0002306	OG0003157	n0												WP_011073740.1
N1.HOG0002307	OG0003160	n0												WP_011072107.1
N1.HOG0002308	OG0003163	n0												WP_011071840.1
N1.HOG0002309	OG0003164	n0												WP_011073428.1
N1.HOG0002310	OG0003165	n0												WP_164925718.1
N1.HOG0002311	OG0003169	n0												WP_011071255.1
N1.HOG0002312	OG0003174	n0												WP_238560486.1, WP_076611923.1
N1.HOG0002313	OG0003175	n0												WP_011071495.1
N1.HOG0002314	OG0003176	n0												WP_011072537.1
N1.HOG0002315	OG0003177	n0												WP_011074049.1
N1.HOG0002316	OG0003194	n0												WP_164925699.1
N1.HOG0002317	OG0003196	n0												WP_011070520.1
N1.HOG0002318	OG0003198	n0												WP_011074224.1
N1.HOG0002319	OG0003200	n0												WP_011071685.1
N1.HOG0002320	OG0003202	n0												WP_011073676.1
N1.HOG0002321	OG0003208	n0												WP_238560542.1, WP_011071763.1
N1.HOG0002322	OG0003210	n0												WP_164925960.1
N1.HOG0002323	OG0003218	n0												WP_011073417.1, WP_011074246.1
N1.HOG0002324	OG0003221	n0												WP_164925653.1, WP_011073053.1
N1.HOG0002325	OG0003223	n0												WP_164925648.1
N1.HOG0002326	OG0003230	n0												WP_011074232.1, WP_011074218.1
N1.HOG0002327	OG0003231	n0												WP_011074197.1, WP_011072728.1
N1.HOG0002328	OG0003236	n0												WP_011071732.1, WP_011073219.1
N1.HOG0002329	OG0003240	n0												WP_011071936.1
N1.HOG0002330	OG0003241	n0												WP_011073568.1
N1.HOG0002331	OG0003244	n0												WP_011070507.1
