HOG	OG	Gene Tree Parent Clade	Acidithiobacillus ferrooxidans YNTRS-40	Desulfocapsa sulfexigens DSM 10523	Desulfocapsa_06_corrosive	Desulfocapsa_13_biocide	Desulforhopalus vacuolatus DSM 9700	Desulfosediminicola flagellatus IMCC35005	Desulfosediminicola ganghwensis IMCC35004	Desulfotalea psychrophila LSv54	Desulfovibrio ferrophilus IS5	Desulfovibrio vulgaris DP4	Geobacter sulfurreducens PCA	Shewanella oneidensis MR-1
N4.HOG0001068	OG0000638	n0									WP_126376107.1	WP_010938199.1		
N4.HOG0001069	OG0000639	n0									WP_126379579.1	WP_043629256.1		
N4.HOG0001070	OG0000640	n0									WP_126379219.1	WP_010937959.1		
N4.HOG0001071	OG0000641	n0									WP_126379074.1	WP_010938000.1		
N4.HOG0001072	OG0000642	n0									WP_126380125.1	WP_011793050.1		
N4.HOG0001073	OG0000643	n0									WP_126376704.1	WP_010938865.1		
N4.HOG0001074	OG0000644	n0									WP_126380824.1	WP_011792392.1		
N4.HOG0001075	OG0000645	n0									WP_126377725.1	WP_011792997.1		
N4.HOG0001076	OG0000646	n0									WP_126378721.1	WP_011791805.1		
N4.HOG0001077	OG0000647	n0									WP_126378723.1	WP_010939773.1		
N4.HOG0001078	OG0000648	n0									WP_126378730.1	WP_010939777.1		
N4.HOG0001079	OG0000649	n0									WP_126376706.1	WP_010938866.1		
N4.HOG0001080	OG0000650	n0									WP_126380766.1	WP_011792870.1		
N4.HOG0001081	OG0000651	n0									WP_126380763.1	WP_011792873.1		
N4.HOG0001082	OG0000652	n0									WP_126376389.1	WP_010938643.1		
N4.HOG0001083	OG0000653	n0									WP_126379918.1	WP_043629518.1		
N4.HOG0001084	OG0000654	n0									WP_126375634.1	WP_011792650.1		
N4.HOG0001085	OG0000655	n0									WP_126380776.1	WP_011792855.1		
N4.HOG0001086	OG0000656	n0									WP_126377580.1	WP_010937817.1		
N4.HOG0001087	OG0000657	n0									WP_126377582.1	WP_010937816.1		
N4.HOG0001088	OG0000658	n0									WP_126377595.1	WP_011792851.1		
N4.HOG0001089	OG0000659	n0									WP_126377597.1	WP_181409373.1		
N4.HOG0001090	OG0000660	n0									WP_126378777.1	WP_010939789.1		
N4.HOG0001091	OG0000661	n0									WP_126378775.1	WP_010939788.1		
N4.HOG0001092	OG0000662	n0									WP_126376545.1	WP_011792821.1		
N4.HOG0001093	OG0000663	n0									WP_232034830.1	WP_010938977.1		
N4.HOG0001094	OG0000664	n0									WP_126377673.1	WP_223294688.1		
N4.HOG0001095	OG0000665	n0									WP_126380819.1	WP_010938035.1		
N4.HOG0001096	OG0000666	n0									WP_126377885.1	WP_010938853.1, WP_014524388.1		
N4.HOG0001097	OG0000667	n0									WP_126380844.1	WP_010939263.1		
N4.HOG0001098	OG0000669	n0									WP_126378115.1			
N4.HOG0001099	OG0000670	n0									WP_126375751.1	WP_011791970.1		
N4.HOG0001100	OG0000671	n0									WP_126379487.1	WP_010938507.1		
N4.HOG0001101	OG0000672	n0									WP_126381098.1	WP_011791432.1		
N4.HOG0001102	OG0000673	n0									WP_126377442.1	WP_010938823.1		
N4.HOG0001103	OG0000674	n0									WP_126380965.1	WP_011791534.1		
N4.HOG0001104	OG0000675	n0									WP_126380265.1	WP_011791332.1		
N4.HOG0001105	OG0000676	n0									WP_126377491.1	WP_010938875.1		
N4.HOG0001106	OG0000677	n0									WP_126376083.1	WP_010938622.1		
N4.HOG0001107	OG0000678	n0									WP_126376081.1	WP_010938621.1		
N4.HOG0001108	OG0000679	n0									WP_126379325.1	WP_010938140.1		
N4.HOG0001109	OG0000680	n0									WP_126379512.1	WP_010938494.1		
N4.HOG0001110	OG0000681	n0									WP_126376017.1	WP_010940187.1		
N4.HOG0001111	OG0000682	n0									WP_126376015.1	WP_043629159.1		
N4.HOG0001112	OG0000683	n0									WP_126378380.1	WP_010939599.1		
N4.HOG0001113	OG0000684	n0									WP_126380685.1	WP_010938075.1		
N4.HOG0001114	OG0000685	n0									WP_126376070.1	WP_010938614.1		
N4.HOG0001115	OG0000686	n0									WP_126376811.1	WP_010938890.1		
N4.HOG0001116	OG0000687	n0									WP_126376060.1	WP_010938609.1		
N4.HOG0001117	OG0000688	n0									WP_126376057.1	WP_010938607.1		
N4.HOG0001118	OG0000689	n0									WP_126376056.1	WP_010938606.1		
N4.HOG0001119	OG0000690	n0									WP_126377431.1	WP_010938747.1		
N4.HOG0001120	OG0000691	n0									WP_126376033.1	WP_010938593.1		
N4.HOG0001121	OG0000692	n0									WP_126375760.1	WP_049758104.1		
N4.HOG0001122	OG0000693	n0									WP_126380282.1	WP_011791337.1		
N4.HOG0001123	OG0000694	n0									WP_126379585.1	WP_011792542.1		
N4.HOG0001124	OG0000695	n0									WP_126380278.1	WP_011791336.1		
N4.HOG0001125	OG0000696	n0									WP_126380221.1	WP_011791441.1		
N4.HOG0001126	OG0000697	n0									WP_126381541.1	WP_011791481.1		
N4.HOG0001127	OG0000698	n0									WP_126379312.1	WP_010938134.1		
N4.HOG0001128	OG0000699	n0									WP_232034758.1	WP_011792683.1		
N4.HOG0001129	OG0000700	n0									WP_126377348.1	WP_011792217.1		
N4.HOG0001130	OG0000701	n0									WP_126376440.1	WP_011792484.1		
N4.HOG0001131	OG0000702	n0									WP_126380769.1	WP_011792477.1		
N4.HOG0001132	OG0000704	n0									WP_126378715.1	WP_010939769.1		
N4.HOG0001133	OG0000705	n0									WP_126378717.1	WP_010939770.1		
N4.HOG0001134	OG0000706	n0									WP_126378719.1	WP_223294677.1		
N4.HOG0001135	OG0000707	n0									WP_126378725.1	WP_011791804.1		
N4.HOG0001136	OG0000708	n0									WP_126381395.1	WP_010939783.1		
N4.HOG0001137	OG0000709	n0									WP_126376199.1	WP_043629306.1		
N4.HOG0001138	OG0000710	n0									WP_126380733.1	WP_011791775.1		
N4.HOG0001139	OG0000711	n0									WP_126379305.1	WP_010938129.1		
N4.HOG0001140	OG0000712	n0									WP_126380960.1	WP_010938228.1		
N4.HOG0001141	OG0000713	n0									WP_126379503.1	WP_010938499.1		
N4.HOG0001142	OG0000714	n0									WP_232034765.1	WP_011792505.1		
N4.HOG0001143	OG0000715	n0									WP_126379510.1	WP_010938495.1		
N4.HOG0001144	OG0000716	n0									WP_126379514.1	WP_010938493.1		
N4.HOG0001145	OG0000717	n0									WP_126376008.1	WP_010940183.1		
N4.HOG0001146	OG0000718	n0									WP_126376010.1	WP_010940184.1		
N4.HOG0001147	OG0000719	n0									WP_126376013.1	WP_010940185.1		
N4.HOG0001148	OG0000720	n0									WP_126376019.1	WP_011791613.1		
N4.HOG0001149	OG0000721	n0									WP_126376035.1	WP_010938594.1		
N4.HOG0001150	OG0000722	n0									WP_126376039.1	WP_010938597.1		
N4.HOG0001151	OG0000723	n0									WP_126376043.1	WP_011792455.1		
N4.HOG0001152	OG0000724	n0									WP_126376054.1	WP_010938605.1		
N4.HOG0001153	OG0000725	n0									WP_126376059.1	WP_010938608.1		
N4.HOG0001154	OG0000726	n0									WP_126376062.1	WP_010938610.1		
N4.HOG0001155	OG0000727	n0									WP_126381242.1	WP_010938615.1		
N4.HOG0001156	OG0000728	n0									WP_126381245.1	WP_010938616.1		
N4.HOG0001157	OG0000729	n0									WP_126376072.1	WP_010938617.1		
N4.HOG0001158	OG0000730	n0									WP_126376074.1	WP_010938618.1		
N4.HOG0001159	OG0000731	n0									WP_126376085.1	WP_010938623.1		
N4.HOG0001160	OG0000732	n0									WP_126381247.1	WP_010938624.1		
N4.HOG0001161	OG0000733	n0									WP_126376087.1	WP_010938625.1		
N4.HOG0001162	OG0000734	n0									WP_232034918.1	WP_011791926.1		
N4.HOG0001163	OG0000735	n0									WP_126380307.1	WP_011791344.1		
N4.HOG0001164	OG0000736	n0									WP_126377932.1	WP_011791987.1		
N4.HOG0001165	OG0000737	n0									WP_126377586.1	WP_011792849.1		
N4.HOG0001166	OG0000738	n0									WP_126377160.1	WP_010938947.1		
N4.HOG0001167	OG0000739	n0									WP_126379518.1	WP_011792507.1		
N4.HOG0001168	OG0000740	n0									WP_126380527.1	WP_010940646.1		
N4.HOG0001169	OG0000741	n0									WP_126380649.1	WP_010939720.1		
N4.HOG0001170	OG0000742	n0									WP_126379625.1	WP_014524672.1		
N4.HOG0001171	OG0000743	n0									WP_126380537.1	WP_010937757.1		
N4.HOG0001172	OG0000744	n0									WP_126377678.1	WP_010940500.1		
N4.HOG0001173	OG0000745	n0									WP_126375831.1	WP_011792461.1		
N4.HOG0001174	OG0000746	n0									WP_126378358.1	WP_043629470.1		
N4.HOG0001175	OG0000747	n0									WP_232034867.1	WP_049758073.1		
N4.HOG0001176	OG0000748	n0									WP_126375995.1	WP_010940172.1		
N4.HOG0001177	OG0000749	n0									WP_126376115.1	WP_011792699.1		
N4.HOG0001178	OG0000750	n0									WP_126381375.1	WP_043629133.1		
N4.HOG0001179	OG0000751	n0									WP_126377721.1	WP_010937633.1		
N4.HOG0001180	OG0000752	n0									WP_126376760.1	WP_010938673.1		
N4.HOG0001181	OG0000753	n0									WP_126376827.1	WP_011792330.1		
N4.HOG0001182	OG0000754	n0									WP_126376933.1	WP_010938914.1		
N4.HOG0001183	OG0000755	n0									WP_126376935.1	WP_011792317.1		
N4.HOG0001184	OG0000756	n0									WP_126378177.1	WP_011792702.1		
N4.HOG0001185	OG0000757	n0									WP_126377543.1	WP_010937395.1		
N4.HOG0001186	OG0000758	n0									WP_126380398.1	WP_014524181.1		
N4.HOG0001187	OG0000759	n0									WP_232034803.1	WP_011792877.1		
N4.HOG0001188	OG0000760	n0									WP_126380911.1	WP_010940408.1		
N4.HOG0001189	OG0000761	n0									WP_126376105.1	WP_010938200.1		
N4.HOG0001190	OG0000762	n0									WP_126380748.1	WP_011792572.1		
N4.HOG0001191	OG0000763	n0									WP_126379573.1	WP_010938389.1		
N4.HOG0001192	OG0000764	n0									WP_126379571.1	WP_011792535.1		
N4.HOG0001193	OG0000765	n0									WP_126380406.1	WP_010937393.1		
N4.HOG0001194	OG0000766	n0									WP_126377288.1	WP_010939096.1		
N4.HOG0001195	OG0000767	n0									WP_126379398.1	WP_081428877.1		
N4.HOG0001196	OG0000768	n0									WP_126380338.1	WP_010937363.1		
N4.HOG0001197	OG0000769	n0									WP_126378876.1	WP_010938172.1		
N4.HOG0001198	OG0000770	n0									WP_126378880.1	WP_011792660.1		
N4.HOG0001199	OG0000771	n0									WP_126378882.1	WP_011792661.1		
N4.HOG0001200	OG0000772	n0									WP_126378884.1	WP_010938167.1		
N4.HOG0001201	OG0000773	n0									WP_126378886.1	WP_011792663.1		
N4.HOG0001202	OG0000774	n0									WP_126378888.1	WP_011792664.1		
N4.HOG0001203	OG0000775	n0									WP_172961585.1	WP_011791908.1		
N4.HOG0001204	OG0000776	n0									WP_126375931.1	WP_011791910.1		
N4.HOG0001205	OG0000777	n0									WP_126375933.1	WP_010939641.1		
N4.HOG0001206	OG0000778	n4									WP_126377921.1	WP_010939500.1		
N4.HOG0001207	OG0000779	n0									WP_126377051.1	WP_011792378.1		
N4.HOG0001208	OG0000780	n0									WP_126378872.1	WP_011792658.1		
N4.HOG0001209	OG0000782	n0									WP_126381297.1	WP_011792254.1		
N4.HOG0001210	OG0000783	n0									WP_126380651.1	WP_010939719.1		
N4.HOG0001211	OG0000784	n0									WP_126378393.1	WP_010938343.1		
N4.HOG0001212	OG0000785	n0									WP_126378391.1	WP_010938342.1		
N4.HOG0001213	OG0000787	n0									WP_126380223.1	WP_011791423.1		
N4.HOG0001214	OG0000788	n0									WP_126379581.1	WP_011791827.1		
N4.HOG0001215	OG0000789	n0									WP_126376442.1	WP_011792483.1		
N4.HOG0001216	OG0000790	n0									WP_126380747.1	WP_011791446.1		
N4.HOG0001217	OG0000791	n0									WP_126380754.1			
N4.HOG0001218	OG0000792	n0									WP_126377846.1	WP_011791774.1		
N4.HOG0001219	OG0000793	n0									WP_126377658.1	WP_011792862.1		
N4.HOG0001220	OG0000794	n0									WP_126381500.1	WP_011791622.1		
N4.HOG0001221	OG0000795	n0									WP_126377541.1	WP_011791453.1		
N4.HOG0001222	OG0000796	n0									WP_126376391.1	WP_011792441.1		
N4.HOG0001223	OG0000797	n0									WP_126376385.1	WP_043629431.1		
N4.HOG0001224	OG0000798	n0									WP_126381370.1	WP_011792740.1		
N4.HOG0001225	OG0000799	n0									WP_126380311.1	WP_011791345.1		
N4.HOG0001226	OG0000800	n0									WP_126375951.1	WP_010937472.1		
N4.HOG0001227	OG0000801	n0									WP_126378492.1	WP_043629175.1		
N4.HOG0001228	OG0000802	n0									WP_126378225.1	WP_010940307.1		
N4.HOG0001229	OG0000803	n0									WP_126378234.1	WP_011791590.1		
N4.HOG0001230	OG0000804	n0									WP_126376555.1	WP_010937892.1		
N4.HOG0001231	OG0000806	n0									WP_126380721.1	WP_011791474.1		
N4.HOG0001232	OG0000807	n0									WP_126376702.1	WP_010938864.1		
N4.HOG0001233	OG0000808	n0									WP_126377189.1	WP_010938952.1		
N4.HOG0001234	OG0000809	n0									WP_126380818.1	WP_011792736.1		
N4.HOG0001235	OG0000811	n0									WP_126377284.1	WP_010939094.1		
N4.HOG0001236	OG0000812	n0									WP_126379597.1			
N4.HOG0001237	OG0000813	n0									WP_126377433.1	WP_011792341.1		
N4.HOG0001238	OG0000814	n2									WP_126379739.1	WP_011793113.1		
N4.HOG0001239	OG0000814	n8										WP_010937460.1, WP_011791388.1		
N4.HOG0001240	OG0000815	n0									WP_126380225.1	WP_011791424.1		
N4.HOG0001241	OG0000816	n0									WP_126380913.1	WP_011791479.1		
N4.HOG0001242	OG0000817	n0									WP_126379259.1	WP_011791536.1		
N4.HOG0001243	OG0000818	n0									WP_126378183.1	WP_011792705.1		
N4.HOG0001244	OG0000819	n0									WP_126380450.1	WP_010940202.1		
N4.HOG0001245	OG0000820	n0									WP_126380865.1			
N4.HOG0001246	OG0000821	n2									WP_126376769.1	WP_010939675.1		
N4.HOG0001247	OG0000821	n9									WP_232034775.1			
N4.HOG0001248	OG0000822	n0									WP_232034801.1	WP_010938089.1		
N4.HOG0001249	OG0000823	n0									WP_126380692.1	WP_010938086.1		
N4.HOG0001250	OG0000824	n0									WP_126377036.1	WP_010939184.1		
N4.HOG0001251	OG0000825	n0									WP_126377038.1	WP_011792161.1		
N4.HOG0001252	OG0000826	n0									WP_126377887.1			
N4.HOG0001253	OG0000827	n0									WP_126379835.1	WP_011791788.1		
N4.HOG0001254	OG0000828	n0									WP_126379837.1	WP_010939804.1		
N4.HOG0001255	OG0000829	n0									WP_126379839.1	WP_010939805.1		
N4.HOG0001256	OG0000830	n0									WP_126379841.1	WP_010939806.1		
N4.HOG0001257	OG0000831	n0									WP_126379843.1	WP_010939807.1		
N4.HOG0001258	OG0000832	n0									WP_126379845.1	WP_010939808.1		
N4.HOG0001259	OG0000833	n0									WP_126375675.1			
N4.HOG0001260	OG0000834	n0									WP_126375821.1	WP_011792463.1		
N4.HOG0001261	OG0000835	n0									WP_126381353.1	WP_010939342.1		
N4.HOG0001262	OG0000836	n0									WP_126377439.1	WP_010938824.1		
N4.HOG0001263	OG0000837	n0									WP_126375997.1	WP_010940174.1		
N4.HOG0001264	OG0000838	n0									WP_126377055.1	WP_011792377.1		
N4.HOG0001265	OG0000839	n0									WP_126381271.1	WP_011792343.1		
N4.HOG0001266	OG0000840	n2										WP_011791360.1		
N4.HOG0001267	OG0000840	n7										WP_010939282.1		
N4.HOG0001268	OG0000841	n0									WP_232034887.1	WP_010938881.1		
N4.HOG0001269	OG0000842	n0									WP_126377655.1	WP_011792613.1		
N4.HOG0001270	OG0000843	n0									WP_126377649.1	WP_010938257.1		
N4.HOG0001271	OG0000844	n0									WP_126379318.1	WP_010938137.1		
N4.HOG0001272	OG0000845	n0									WP_126379321.1	WP_010938138.1		
N4.HOG0001273	OG0000846	n0									WP_126379327.1	WP_011792681.1		
N4.HOG0001274	OG0000847	n0									WP_126375875.1	WP_011792495.1		
N4.HOG0001275	OG0000848	n0									WP_126375728.1	WP_011792139.1		
N4.HOG0001276	OG0000849	n0									WP_126381363.1	WP_010937833.1		
N4.HOG0001277	OG0000850	n0									WP_126376950.1	WP_010938922.1		
N4.HOG0001278	OG0000851	n0									WP_126376944.1	WP_010938919.1		
N4.HOG0001279	OG0000852	n0									WP_126378181.1	WP_011792704.1		
N4.HOG0001280	OG0000853	n0									WP_126378386.1	WP_011792566.1		
N4.HOG0001281	OG0000854	n0									WP_126380504.1	WP_010937424.1		
N4.HOG0001282	OG0000855	n0									WP_126380773.1	WP_010937798.1		
N4.HOG0001283	OG0000856	n0									WP_126377187.1	WP_011792247.1		
N4.HOG0001284	OG0000858	n0									WP_126379599.1	WP_010939912.1		
N4.HOG0001285	OG0000859	n0									WP_126381514.1	WP_011791709.1		
N4.HOG0001286	OG0000860	n0									WP_126380687.1	WP_010938077.1		
N4.HOG0001287	OG0000861	n0									WP_126376444.1	WP_010938546.1		
N4.HOG0001288	OG0000862	n0									WP_126376989.1	WP_011792201.1		
N4.HOG0001289	OG0000863	n0									WP_232034806.1	WP_081428900.1		
N4.HOG0001290	OG0000864	n0									WP_126378925.1	WP_011791790.1		
N4.HOG0001291	OG0000865	n0									WP_126375800.1	WP_010938393.1		
N4.HOG0001292	OG0000866	n0									WP_126379777.1	WP_011792165.1		
N4.HOG0001293	OG0000867	n0									WP_172961830.1	WP_011791469.1		
N4.HOG0001294	OG0000868	n0									WP_172961655.1			
N4.HOG0001295	OG0000869	n0									WP_126376021.1	WP_010940189.1		
N4.HOG0001296	OG0000870	n0									WP_126377026.1	WP_011792158.1		
N4.HOG0001297	OG0000871	n0									WP_126377599.1	WP_010937809.1		
N4.HOG0001298	OG0000872	n0									WP_126376972.1	WP_010939147.1		
N4.HOG0001299	OG0000873	n0									WP_126377268.1	WP_011792149.1		
N4.HOG0001300	OG0000874	n0									WP_126376758.1	WP_010938672.1		
N4.HOG0001301	OG0000875	n0									WP_126377682.1	WP_010940499.1		
N4.HOG0001302	OG0000876	n0									WP_126378786.1	WP_010938699.1		
N4.HOG0001303	OG0000877	n0									WP_126377032.1	WP_010939186.1		
N4.HOG0001304	OG0000878	n0									WP_172961613.1	WP_011792977.1		
N4.HOG0001305	OG0000879	n0									WP_126377191.1	WP_258312757.1		
N4.HOG0001306	OG0000881	n0									WP_126376618.1	WP_010939506.1		
N4.HOG0001307	OG0000882	n0									WP_126380705.1	WP_010938252.1		
N4.HOG0001308	OG0000883	n3									WP_126380291.1	WP_011791339.1		
N4.HOG0001309	OG0000883	n7									WP_126375689.1	WP_011793109.1		
N4.HOG0001310	OG0000884	n0									WP_126377296.1	WP_010939107.1		
N4.HOG0001311	OG0000885	n0									WP_232034913.1	WP_011791792.1		
N4.HOG0001312	OG0000886	n0									WP_126378449.1	WP_011791527.1		
N4.HOG0001313	OG0000887	n0									WP_172961612.1, WP_126380828.1	WP_011793162.1, WP_011792895.1		
N4.HOG0001314	OG0000888	n0									WP_126380615.1	WP_010937584.1, WP_011176621.1		
N4.HOG0001315	OG0000889	n0									WP_126377483.1	WP_010938879.1		
N4.HOG0001316	OG0000890	n0									WP_126380941.1	WP_011791978.1		
N4.HOG0001317	OG0000891	n0									WP_232034770.1	WP_014524309.1		
N4.HOG0001318	OG0000892	n0									WP_126375752.1	WP_011791971.1		
N4.HOG0001319	OG0000893	n0									WP_232034746.1	WP_010939776.1		
N4.HOG0001320	OG0000894	n0									WP_126377527.1	WP_011792451.1		
N4.HOG0001321	OG0000895	n0									WP_126376964.1	WP_011792181.1		
N4.HOG0001322	OG0000896	n0									WP_126381232.1	WP_011791906.1		
N4.HOG0001323	OG0000897	n2									WP_126376766.1	WP_010939676.1		
N4.HOG0001324	OG0000897	n9									WP_126380002.1			
N4.HOG0001325	OG0000898	n0									WP_126378339.1	WP_011792843.1		
N4.HOG0001326	OG0000899	n0									WP_126377535.1	WP_011791448.1		
N4.HOG0001327	OG0000900	n0									WP_126376111.1	WP_010938197.1		
N4.HOG0001328	OG0000901	n0									WP_126376678.1, WP_126381077.1, WP_126381081.1			
N4.HOG0001329	OG0000902	n0									WP_126375724.1	WP_010939236.1		
N4.HOG0001330	OG0000903	n0									WP_126375725.1	WP_011792142.1		
N4.HOG0001331	OG0000904	n0										WP_010939849.1		
N4.HOG0001332	OG0000905	n2									WP_126377900.1			
N4.HOG0001333	OG0000905	n3									WP_126378794.1			
N4.HOG0001334	OG0000906	n0									WP_126377059.1	WP_011792375.1		
N4.HOG0001335	OG0000907	n0									WP_126375775.1	WP_010940042.1		
N4.HOG0001336	OG0000908	n0									WP_126380772.1, WP_126380771.1, WP_126380868.1	WP_011792858.1		
N4.HOG0001337	OG0000909	n0										WP_010938537.1		
N4.HOG0001338	OG0000910	n1									WP_126380350.1	WP_011791981.1		
N4.HOG0001339	OG0000910	n5										WP_011793179.1		
N4.HOG0001340	OG0000912	n0									WP_197723439.1, WP_126380514.1, WP_126376432.1	WP_011793160.1		
N4.HOG0001341	OG0000913	n0									WP_126381261.1	WP_011792729.1		
N4.HOG0001342	OG0000915	n1									WP_126379715.1	WP_011792400.1		
N4.HOG0001343	OG0000915	n9									WP_232034860.1	WP_010937886.1		
N4.HOG0001344	OG0000916	n0									WP_126376023.1			
N4.HOG0001345	OG0000917	n0									WP_126380740.1	WP_011792886.1		
N4.HOG0001346	OG0000918	n0										WP_223294588.1		
N4.HOG0001347	OG0000920	n9									WP_126380597.1			
N4.HOG0001348	OG0000921	n0									WP_126380712.1	WP_010940434.1		
N4.HOG0001349	OG0000922	n0									WP_126377748.1	WP_010939520.1		
N4.HOG0001350	OG0000923	n0									WP_126376282.1	WP_010937348.1		
N4.HOG0001351	OG0000924	n0										WP_223294698.1		
N4.HOG0001352	OG0000926	n2									WP_126380254.1			
N4.HOG0001353	OG0000926	n4									WP_126380606.1			
N4.HOG0001354	OG0000926	n8									WP_126380578.1, WP_197723451.1			
N4.HOG0001355	OG0000927	n5									WP_197723436.1, WP_126380200.1			
N4.HOG0001356	OG0000927	n7									WP_126380192.1			
N4.HOG0001357	OG0000927	n8									WP_126379437.1, WP_126380612.1	WP_011792951.1		
N4.HOG0001358	OG0000928	n0										WP_011792891.1		
N4.HOG0001359	OG0000929	n0									WP_172961643.1	WP_010939086.1		
N4.HOG0001360	OG0000930	n0									WP_126379707.1			
N4.HOG0001361	OG0000931	n0									WP_126380800.1	WP_011791399.1		
N4.HOG0001362	OG0000932	n1									WP_126381558.1	WP_011792842.1		
N4.HOG0001363	OG0000933	n0									WP_126377115.1, WP_126377562.1	WP_011792845.1		
N4.HOG0001364	OG0000934	n0									WP_126378896.1, WP_126377119.1	WP_011792666.1		
N4.HOG0001365	OG0000935	n0									WP_126376958.1	WP_010938927.1		
N4.HOG0001366	OG0000936	n0									WP_126380862.1	WP_010938888.1		
N4.HOG0001367	OG0000937	n0									WP_126379821.1	WP_011791842.1		
N4.HOG0001368	OG0000938	n2									WP_126379806.1	WP_011792370.1		
N4.HOG0001369	OG0000938	n5									WP_126380484.1	WP_011792162.1		
N4.HOG0001370	OG0000939	n3									WP_126375721.1	WP_011791844.1		
N4.HOG0001371	OG0000939	n5									WP_126379607.1			
N4.HOG0001372	OG0000940	n0									WP_126375977.1	WP_011792354.1		
N4.HOG0001373	OG0000941	n0									WP_126378988.1	WP_223294582.1		
N4.HOG0001374	OG0000943	n0									WP_172961775.1	WP_011792636.1		
N4.HOG0001375	OG0000944	n2									WP_126380258.1	WP_011793146.1		
N4.HOG0001376	OG0000944	n10										WP_011787409.1		
