Orthogroup	Desulfosediminicola ganghwensis IMCC35004	Desulfosediminicola flagellatus IMCC35005
OG0002965	WP_167495844.1, WP_136797371.1	WP_136808280.1
OG0002966	WP_136798979.1	WP_136805924.1
OG0002967	WP_136798980.1	WP_167505767.1
OG0002970	WP_136797197.1	WP_136808988.1
OG0002978	WP_136795908.1	WP_136810432.1
OG0002981	WP_153305556.1	WP_136808504.1
OG0002993	WP_136796708.1	WP_136808301.1
OG0003006	WP_136798925.1	WP_167506072.1
OG0003007	WP_167495853.1	WP_136810338.1
OG0003022	WP_136795562.1	WP_136809680.1
OG0003028	WP_136797324.1	WP_136805885.1
OG0003041	WP_136799635.1	WP_136805557.1
OG0003042	WP_136799634.1	WP_136805556.1
OG0003043	WP_217907691.1	WP_136805554.1
OG0003044	WP_136795702.1	WP_136809477.1
OG0003051	WP_136799334.1	WP_136808789.1
OG0003052	WP_136795329.1	WP_136808160.1
OG0003053	WP_136798195.1	WP_136805741.1
OG0003055	WP_136799381.1	WP_136806546.1
OG0003059	WP_136795586.1	WP_217909547.1
OG0003062	WP_136796451.1	WP_136805713.1
OG0003063	WP_136796447.1	WP_136805708.1
OG0003067	WP_136799894.1	WP_136805788.1
OG0003075	WP_167495714.1	WP_136806031.1
OG0003076	WP_136797516.1	WP_136806040.1
OG0003077	WP_136796418.1	WP_136806766.1
OG0003081	WP_136798967.1	WP_136805934.1
OG0003082	WP_136798966.1	WP_136805935.1
OG0003083	WP_136795274.1	WP_136808100.1
OG0003087	WP_136796004.1	WP_136806058.1
OG0003088	WP_136798790.1	WP_228723261.1
OG0003090	WP_136799123.1	WP_136810116.1
OG0003094	WP_136799741.1	WP_167505972.1
OG0003095	WP_136798489.1	WP_136809008.1
OG0003096	WP_136796712.1	WP_136806024.1
OG0003097	WP_136798776.1	WP_136805991.1
OG0003098	WP_136798775.1	WP_136805990.1
OG0003106	WP_136796302.1	WP_136810377.1
OG0003108	WP_136798945.1	WP_136810167.1
OG0003119	WP_136797037.1	WP_136806554.1
OG0003124	WP_136796473.1	WP_136806701.1
OG0003125	WP_136796472.1	WP_228723429.1
OG0003126	WP_167495709.1	WP_136806699.1
OG0003127	WP_136796470.1	WP_136806698.1
OG0003128	WP_136796462.1	WP_136806689.1
OG0003130	WP_136797851.1	WP_167505748.1
OG0003134	WP_136797539.1	WP_136808113.1
OG0003139	WP_136798994.1	WP_136810173.1
OG0003140	WP_136795917.1	WP_136807147.1
OG0003146	WP_136795429.1	WP_136808613.1
OG0003147	WP_167495672.1, WP_136799537.1	WP_136806204.1
OG0003149	WP_136797839.1	WP_136807327.1, WP_136805572.1
OG0003151	WP_136797837.1	WP_217909573.1
OG0003152	WP_136797002.1	WP_136810203.1
OG0003154	WP_136795484.1	WP_176371604.1
OG0003159	WP_136797399.1	WP_136805887.1
OG0003160	WP_136797471.1	WP_136809297.1
OG0003162	WP_136796819.1	WP_136806596.1
OG0003165	WP_217907695.1	WP_136805805.1
OG0003168	WP_228721353.1	WP_228723398.1
OG0003170	WP_167495638.1	WP_136809798.1
OG0003172	WP_136795965.1	WP_217909590.1
OG0003178	WP_136797542.1	WP_136807021.1
OG0003179	WP_136796088.1	WP_167506042.1
OG0003180	WP_136795644.1	WP_136809774.1
OG0003182	WP_136797433.1	WP_136805906.1
OG0003183	WP_136796232.1	WP_136809321.1
OG0003184	WP_136799315.1	WP_136808750.1
OG0003185	WP_228721442.1	WP_136808932.1
OG0003186	WP_228721378.1	WP_228723380.1, WP_217909446.1
OG0003187	WP_136797243.1	WP_136805874.1
OG0003188	WP_136795681.1	WP_136809472.1
OG0003189	WP_136795684.1	WP_136809468.1
OG0003190	WP_136795687.1	WP_136809464.1
OG0003191	WP_136795689.1	WP_136809461.1
OG0003192	WP_136795696.1	WP_136809450.1
OG0003193	WP_228721403.1	WP_136809447.1
OG0003194	WP_136797493.1	WP_217909543.1
OG0003195	WP_136797663.1	WP_136805382.1
OG0003199	WP_136799844.1	WP_136807628.1
OG0003202	WP_136795218.1	WP_136806189.1
OG0003204	WP_136797083.1	WP_136808948.1, WP_136808784.1
OG0003205	WP_217907674.1	WP_167505958.1, WP_136808947.1
OG0003206	WP_136795707.1	WP_167506083.1
OG0003209	WP_136799173.1	WP_136808859.1
OG0003213	WP_136795691.1	WP_136809457.1
OG0003214	WP_136798690.1	WP_136808701.1
OG0003215	WP_136797105.1	WP_136808935.1
OG0003216	WP_136799234.1, WP_136795646.1	WP_217909545.1
OG0003219	WP_136796397.1	WP_136806262.1, WP_136810461.1
OG0003220	WP_217907693.1, WP_136796348.1, WP_136798463.1	WP_136805200.1
OG0003221	WP_136799765.1	WP_136805320.1
OG0003222	WP_136799775.1	WP_136805326.1, WP_167505735.1, WP_267313697.1
OG0003223	WP_136796556.1	WP_136805476.1
OG0003224	WP_136799656.1	WP_136805679.1
OG0003224	WP_136799607.1	WP_136807678.1
OG0003225	WP_136797152.1	WP_136805734.1, WP_136808891.1
OG0003229	WP_136795880.1	WP_136806162.1
OG0003230	WP_136795712.1	WP_136806196.1
OG0003234	WP_136796564.1	WP_136806473.1
OG0003235	WP_136798337.1	WP_136807766.1
OG0003235	WP_136796867.1	WP_136806538.1
OG0003237	WP_136798683.1, WP_136798845.1	WP_136806679.1
OG0003238	WP_136798964.1	WP_136806735.1, WP_136809986.1, WP_136809985.1
OG0003239	WP_136795356.1	WP_136807035.1
OG0003240	WP_136797620.1, WP_136798561.1	WP_136807058.1
OG0003241	WP_136800013.1	WP_136807264.1
OG0003242	WP_136795511.1	WP_136807329.1
OG0003243	WP_136795981.1, WP_136797827.1	WP_136807337.1
OG0003244	WP_136799842.1	WP_136807624.1
OG0003245	WP_136799843.1	WP_136807626.1
OG0003246	WP_136798334.1	WP_136807776.1
OG0003247	WP_136798330.1	WP_136807783.1
OG0003248	WP_136799058.1	WP_136807838.1
OG0003248	WP_136797022.1	WP_136810178.1
OG0003249	WP_167495614.1	WP_136808065.1
OG0003250	WP_136795278.1	WP_136808105.1
OG0003251	WP_228721485.1	WP_136808109.1, WP_136810157.1
OG0003252	WP_136795327.1	WP_136808158.1
OG0003253	WP_136797528.1, WP_136798919.1	WP_136808233.1
OG0003254	WP_136798379.1, WP_167495858.1	WP_167505750.1, WP_136808241.1
OG0003255	WP_136795339.1	WP_136809875.1
OG0003255	WP_136796703.1	WP_136808306.1
OG0003256	WP_136798970.1	WP_217909571.1, WP_136808508.1
OG0003257	WP_136795668.1	WP_136808664.1, WP_136809801.1
OG0003258	WP_136796530.1, WP_136796529.1	WP_136810490.1, WP_136808700.1
OG0003260	WP_136799158.1	WP_136809974.1, WP_136808844.1
OG0003261	WP_136799159.1	WP_136809973.1, WP_136808845.1
OG0003262	WP_136799160.1	WP_136808846.1, WP_136809972.1
OG0003263	WP_136799161.1	WP_136808847.1, WP_136809971.1
OG0003267	WP_136796144.1	WP_136809189.1
OG0003268	WP_136797204.1	WP_136809262.1, WP_275942843.1
OG0003269	WP_136795672.1	WP_136809805.1
OG0003270	WP_176360086.1	WP_136809809.1
OG0003271	WP_176360016.1, WP_176360038.1, WP_136800050.1	WP_136809818.1
OG0003273	WP_136799616.1, WP_136797061.1, WP_136798514.1	WP_136809979.1
OG0003274	WP_136797378.1	WP_136809982.1
OG0003275	WP_136798457.1	WP_136810077.1
OG0003276	WP_176360021.1, WP_136799747.1, WP_136799499.1	WP_136810085.1
OG0003277	WP_136798222.1	WP_136810128.1
OG0003278	WP_136797120.1	WP_167505966.1, WP_136810275.1
OG0003279	WP_136796895.1	WP_136810288.1
OG0003280	WP_136796897.1	WP_136810290.1
OG0003281	WP_136796487.1	WP_167506108.1, WP_136810317.1
OG0003282	WP_136796301.1	WP_136810376.1
OG0003283	WP_136796306.1	WP_136810382.1
OG0003284	WP_136798629.1	WP_136810439.1
OG0003285	WP_228721428.1, WP_136797281.1	WP_136810440.1
OG0003286	WP_136799873.1	WP_136810443.1
OG0003287	WP_176360033.1	WP_217909481.1
OG0003287	WP_136798206.1	WP_136810779.1
OG0003288	WP_136796243.1, WP_136799245.1	WP_136810810.1
OG0003289	WP_167495777.1	WP_167505738.1
OG0003292	WP_217907632.1	WP_217909535.1
OG0003293	WP_136799356.1, WP_217907588.1, WP_217907577.1	WP_217909540.1
OG0003294	WP_217907678.1	WP_217909586.1
OG0003295	WP_136799841.1	WP_228723223.1
OG0003296	WP_136798460.1	WP_228723328.1
OG0003296	WP_136798874.1	WP_228723247.1
OG0003364	WP_136795350.1	WP_136808538.1
OG0003366	WP_136798643.1	WP_136809407.1
OG0003385	WP_228721369.1	WP_136806797.1
OG0003386	WP_136797791.1	WP_136806796.1
OG0003406	WP_136799258.1	WP_136806384.1
OG0003413	WP_136797170.1	WP_167505725.1
OG0003414	WP_136795213.1	WP_136808056.1
OG0003482	WP_217907627.1	WP_136808244.1
OG0003492	WP_217907657.1	WP_136807258.1
OG0003498	WP_136798201.1	WP_136805731.1
OG0003509	WP_136798416.1	WP_136805862.1
OG0003528	WP_228721465.1	WP_136810086.1
OG0003576	WP_136796825.1	WP_136810748.1
OG0003591	WP_136799190.1	WP_136807466.1
OG0003601	WP_136799611.1	WP_136807722.1
OG0003628	WP_176360088.1	WP_136807963.1
OG0003640	WP_136798302.1	WP_136808500.1
OG0003643	WP_136796461.1	WP_136806683.1
OG0003659	WP_136797962.1	WP_136805256.1
OG0003694	WP_136795612.1	WP_136808980.1
OG0003700	WP_136796518.1	WP_136806780.1
OG0003717	WP_167495850.1	WP_136805832.1
OG0003718	WP_217907706.1	WP_136805831.1
OG0003727	WP_136798378.1	WP_136809014.1
OG0003731	WP_136795379.1	WP_136808555.1
OG0003732	WP_136796137.1	WP_136809175.1
OG0003774	WP_167495708.1	WP_136806694.1
OG0003783	WP_136795496.1	WP_136809518.1
OG0003784	WP_136795495.1	WP_136809517.1
OG0003786	WP_217907687.1	WP_136805777.1
OG0003795	WP_136798198.1	WP_136805738.1
OG0003796	WP_217907617.1	WP_136810845.1
OG0003800	WP_167495842.1	WP_167505771.1
OG0003803	WP_136796565.1	WP_167505809.1
OG0003804	WP_136800012.1	WP_136809930.1
OG0003807	WP_136798949.1	WP_136808677.1
OG0003808	WP_217907596.1	WP_136805605.1
OG0003810	WP_167495856.1	WP_136809928.1
OG0003815	WP_136795277.1	WP_136808104.1
OG0003817	WP_136799324.1	WP_136808758.1
OG0003818	WP_136799958.1	WP_136808426.1
OG0003819	WP_167495854.1	WP_136805176.1
OG0003822	WP_136796666.1	WP_217909596.1
OG0003828	WP_136795902.1	WP_136807290.1
OG0003829	WP_228721332.1	WP_136807286.1
OG0003831	WP_136798495.1	WP_136806998.1
OG0003832	WP_136798370.1	WP_136807104.1
OG0003834	WP_167495662.1	WP_136805184.1
OG0003838	WP_136796175.1	WP_136809252.1
OG0003839	WP_136795679.1	WP_136810340.1
OG0003844	WP_136798517.1	WP_136806930.1
OG0003845	WP_136796859.1	WP_136809634.1
OG0003846	WP_136795676.1	WP_136809811.1
OG0003849	WP_136798877.1	WP_136810328.1
OG0003850	WP_228721351.1	WP_136805612.1
OG0003851	WP_136799799.1	WP_136805611.1
OG0003852	WP_136796226.1	WP_136809318.1
OG0003853	WP_136799205.1	WP_167505874.1
OG0003858	WP_136799861.1	WP_136810702.1
OG0003859	WP_136798184.1	WP_136805750.1
OG0003872	WP_136796521.1	WP_136806783.1
OG0003873	WP_136796519.1	WP_136806781.1
OG0003880	WP_136796915.1	WP_136805689.1
OG0003885	WP_136799178.1	WP_136805227.1
OG0003886	WP_136797593.1	WP_136806925.1, WP_136805477.1
OG0003887	WP_217907685.1	WP_136808243.1, WP_136805549.1
OG0003888	WP_217907686.1	WP_136805550.1, WP_136808242.1
OG0003889	WP_136798872.1	WP_136805590.1
OG0003890	WP_136796127.1	WP_136809163.1, WP_136805593.1
OG0003891	WP_136797834.1	WP_136805600.1
OG0003892	WP_136799797.1	WP_136805609.1
OG0003893	WP_136799078.1	WP_136805646.1
OG0003894	WP_136799079.1	WP_136805647.1
OG0003895	WP_228721362.1	WP_136805648.1
OG0003896	WP_228721516.1	WP_136805649.1
OG0003897	WP_136799087.1	WP_136805654.1, WP_136809217.1
OG0003898	WP_176360066.1	WP_136805655.1
OG0003899	WP_136799091.1	WP_136805658.1
OG0003900	WP_136799096.1	WP_136805663.1
OG0003902	WP_136797167.1	WP_136805674.1
OG0003903	WP_228721334.1, WP_228721333.1	WP_136805733.1
OG0003906	WP_136796371.1	WP_136805828.1
OG0003907	WP_136798156.1	WP_136805863.1
OG0003908	WP_136797237.1	WP_136805871.1
OG0003909	WP_136797239.1	WP_136805872.1
OG0003910	WP_136797322.1	WP_136805884.1
OG0003911	WP_136797432.1	WP_136805905.1
OG0003912	WP_136797435.1	WP_136805907.1
OG0003913	WP_136798771.1	WP_136805989.1
OG0003914	WP_136798777.1	WP_136805992.1
OG0003915	WP_136798783.1	WP_136806001.1
OG0003916	WP_136798785.1	WP_136806003.1, WP_136806228.1
OG0003917	WP_167495843.1	WP_136806004.1, WP_136806227.1
OG0003918	WP_136795964.1	WP_136806097.1
OG0003919	WP_136795953.1	WP_136806106.1
OG0003920	WP_136795936.1	WP_136806127.1
OG0003921	WP_136799482.1	WP_136806191.1
OG0003922	WP_136798287.1	WP_136806229.1, WP_136808482.1
OG0003923	WP_167495894.1	WP_136806241.1
OG0003924	WP_167495657.1	WP_136806280.1
OG0003927	WP_136799382.1	WP_136807300.1, WP_136806444.1
OG0003928	WP_136797534.1	WP_136806452.1
OG0003929	WP_136797556.1	WP_136806477.1
OG0003931	WP_217907640.1	WP_136806558.1
OG0003932	WP_136799023.1	WP_136806570.1, WP_136807800.1
OG0003933	WP_136798878.1	WP_136810327.1, WP_136806583.1
OG0003934	WP_136797476.1	WP_136806652.1
OG0003936	WP_136798687.1	WP_136806682.1
OG0003937	WP_136798228.1	WP_136806744.1
OG0003938	WP_167495769.1	WP_136807819.1, WP_136806752.1
OG0003939	WP_136796526.1	WP_136806789.1
OG0003940	WP_217907606.1	WP_136806804.1
OG0003941	WP_136797802.1	WP_136806811.1, WP_136808990.1
OG0003942	WP_136800020.1	WP_136806827.1
OG0003943	WP_167495773.1, WP_167495631.1	WP_136806879.1
OG0003944	WP_136798530.1	WP_136806913.1
OG0003945	WP_136796181.1	WP_136806972.1
OG0003948	WP_136795983.1	WP_136807378.1
OG0003950	WP_136799109.1, WP_136799210.1	WP_136807537.1
OG0003951	WP_228721355.1	WP_136807620.1
OG0003952	WP_136799626.1	WP_136807666.1
OG0003953	WP_136799638.1	WP_136807704.1
OG0003954	WP_136798333.1	WP_136807778.1
OG0003955	WP_136799044.1	WP_136807824.1
OG0003956	WP_136799045.1	WP_136807825.1
OG0003957	WP_136795758.1	WP_136810362.1, WP_136807947.1
OG0003959	WP_136795248.1	WP_136808881.1, WP_136808070.1
OG0003960	WP_136795252.1	WP_136808074.1
OG0003961	WP_217907631.1	WP_136808078.1
OG0003962	WP_136795283.1	WP_136808112.1
OG0003963	WP_136795309.1	WP_136808134.1
OG0003964	WP_136795310.1	WP_136808136.1
OG0003965	WP_136795311.1	WP_136808137.1
OG0003966	WP_136795312.1	WP_136808138.1
OG0003968	WP_167495930.1, WP_136797546.1	WP_136808236.1
OG0003969	WP_136796714.1	WP_136808297.1
OG0003970	WP_136796706.1	WP_136808303.1
OG0003971	WP_136796662.1	WP_136808353.1
OG0003972	WP_136796637.1	WP_136808379.1, WP_136810175.1
OG0003974	WP_167495762.1	WP_136808537.1
OG0003975	WP_136795375.1	WP_136808553.1
OG0003976	WP_136795376.1	WP_136808554.1
OG0003977	WP_136795404.1	WP_136808575.1
OG0003978	WP_136795414.1	WP_136808602.1
OG0003979	WP_136795415.1	WP_136808603.1
OG0003980	WP_136795416.1	WP_136808604.1
OG0003981	WP_136795419.1	WP_136808607.1
OG0003982	WP_136795490.1	WP_136808648.1
OG0003983	WP_167495859.1	WP_136808668.1, WP_167505857.1
OG0003984	WP_136796145.1	WP_136808719.1
OG0003985	WP_136796146.1	WP_136808720.1
OG0003986	WP_136799308.1	WP_136808742.1
OG0003987	WP_136797256.1, WP_136799309.1	WP_136808743.1
OG0003988	WP_136799148.1	WP_136808836.1
OG0003989	WP_136799157.1	WP_136808843.1
OG0003990	WP_136797217.1	WP_136808874.1
OG0003992	WP_136796256.1	WP_136808965.1
OG0003993	WP_136796255.1	WP_136808966.1
OG0003994	WP_136796252.1	WP_136808969.1
OG0003995	WP_136798434.1	WP_136808989.1
OG0003997	WP_136797394.1	WP_136808999.1
OG0003998	WP_136799541.1, WP_136799513.1	WP_136809003.1
OG0003999	WP_136795227.1	WP_167505830.1, WP_136809020.1
OG0004000	WP_136798814.1	WP_136810224.1, WP_136809055.1
OG0004001	WP_136799089.1	WP_217909466.1, WP_136809218.1
OG0004002	WP_136796848.1	WP_136810293.1, WP_136809234.1
OG0004003	WP_167495682.1	WP_136809237.1
OG0004004	WP_136796167.1	WP_167505791.1, WP_136809238.1
OG0004006	WP_136799416.1	WP_136809281.1
OG0004007	WP_136799413.1	WP_136809284.1
OG0004008	WP_217907648.1	WP_136809315.1
OG0004009	WP_136798623.1	WP_136809355.1
OG0004010	WP_136798626.1	WP_136809361.1
OG0004011	WP_136798648.1	WP_136809426.1
OG0004012	WP_136795703.1	WP_136809476.1
OG0004013	WP_136798657.1	WP_136809489.1
OG0004014	WP_136795502.1	WP_136809541.1
OG0004015	WP_136798765.1	WP_136809597.1
OG0004016	WP_136799692.1	WP_136809622.1
OG0004017	WP_136799691.1	WP_136809623.1
OG0004018	WP_136799690.1	WP_136809624.1
OG0004019	WP_136799689.1	WP_136809625.1
OG0004022	WP_136799077.1	WP_136809744.1
OG0004023	WP_136795658.1	WP_136809784.1
OG0004025	WP_136799833.1	WP_136809844.1
OG0004026	WP_136797942.1	WP_136809869.1
OG0004027	WP_136799594.1	WP_136809895.1
OG0004028	WP_136796724.1	WP_136809921.1
OG0004029	WP_267314016.1	WP_136809945.1
OG0004030	WP_136799365.1	WP_136809947.1
OG0004031	WP_136799367.1	WP_136809949.1
OG0004032	WP_136796335.1	WP_136809959.1
OG0004033	WP_136799387.1, WP_228721393.1	WP_136809965.1
OG0004034	WP_136797622.1, WP_136799494.1	WP_136810089.1
OG0004035	WP_136799507.1, WP_136796880.1	WP_136810144.1
OG0004036	WP_136797017.1	WP_136810184.1
OG0004037	WP_136796257.1	WP_136810244.1
OG0004039	WP_136798458.1	WP_136810296.1
OG0004040	WP_136796308.1	WP_136810383.1
OG0004042	WP_136798628.1	WP_136810441.1
OG0004044	WP_136796396.1	WP_136810462.1
OG0004045	WP_136796340.1	WP_136810491.1
OG0004046	WP_136796477.1	WP_136810504.1
OG0004047	WP_136797610.1	WP_136810616.1, WP_136810746.1
OG0004049	WP_136799246.1, WP_136796242.1	WP_136810811.1
OG0004051	WP_153305537.1	WP_153307110.1
OG0004052	WP_167495820.1	WP_167505728.1
OG0004053	WP_136798166.1	WP_167505763.1
OG0004055	WP_136795317.1	WP_167505908.1
OG0004056	WP_136797521.1	WP_167506036.1
OG0004057	WP_136796947.1	WP_167506048.1
OG0004059	WP_217907721.1	WP_167506109.1
OG0004060	WP_136797941.1	WP_217909456.1
OG0004061	WP_228721363.1	WP_217909467.1
OG0004062	WP_136799097.1	WP_217909468.1
OG0004064	WP_136796165.1	WP_217909519.1
OG0004065	WP_167495879.1	WP_217909524.1
OG0004066	WP_136795659.1	WP_217909544.1
OG0004067	WP_167495704.1	WP_217909552.1
OG0004068	WP_136796888.1	WP_217909561.1
OG0004071	WP_228721366.1	WP_228723228.1
OG0004073	WP_136796168.1	WP_228723282.1
OG0004074	WP_136795487.1	WP_228723289.1
OG0004075	WP_136795514.1	WP_267313653.1
OG0004076	WP_136798508.1	WP_267313718.1
OG0004077	WP_136798879.1	WP_275942836.1
OG0005030	WP_136798716.1	WP_136805071.1
OG0005031	WP_136798223.1	WP_136805153.1
OG0005032	WP_136796411.1	WP_136805181.1
OG0005034	WP_136798886.1	WP_136805209.1
OG0005035	WP_136797228.1	WP_136805213.1
OG0005036	WP_136796160.1	WP_136805220.1
OG0005037	WP_136799179.1	WP_136805226.1
OG0005038	WP_136797964.1	WP_136805258.1
OG0005039	WP_136799766.1	WP_136805319.1
OG0005040	WP_136797712.1	WP_136805410.1
OG0005042	WP_136797785.1	WP_136805448.1
OG0005045	WP_136797901.1	WP_136805480.1
OG0005046	WP_136797898.1	WP_136805482.1
OG0005047	WP_136797842.1	WP_136805565.1
OG0005048	WP_167495785.1	WP_136805603.1
OG0005049	WP_136799794.1	WP_136805606.1
OG0005052	WP_136798589.1	WP_136805677.1
OG0005053	WP_136799874.1	WP_136805691.1
OG0005054	WP_136797039.1	WP_136805703.1
OG0005055	WP_136798233.1	WP_136805705.1
OG0005056	WP_136798232.1	WP_136805706.1
OG0005057	WP_136795292.1	WP_136805732.1
OG0005059	WP_136798197.1	WP_136805739.1
OG0005060	WP_136798176.1	WP_136805758.1
OG0005061	WP_136798173.1	WP_136805761.1
OG0005062	WP_136800011.1	WP_136805795.1
OG0005065	WP_136797245.1	WP_136805875.1
OG0005067	WP_136797309.1	WP_136805879.1
OG0005068	WP_136795608.1	WP_136805948.1
OG0005069	WP_136798789.1	WP_136806012.1
OG0005070	WP_136796713.1	WP_136806025.1
OG0005073	WP_136798481.1	WP_136806056.1
OG0005074	WP_136795967.1	WP_136806094.1
OG0005075	WP_136795955.1	WP_136806104.1
OG0005076	WP_136795952.1	WP_136806107.1
OG0005077	WP_136795942.1	WP_136806120.1
OG0005078	WP_136795876.1	WP_136806166.1
OG0005081	WP_136799718.1	WP_136806256.1
OG0005082	WP_136796815.1	WP_136806261.1
OG0005083	WP_167495656.1	WP_136806290.1
OG0005084	WP_136799287.1	WP_136806358.1
OG0005085	WP_136797537.1	WP_136806438.1
OG0005086	WP_136797535.1	WP_136806451.1
OG0005087	WP_217907660.1	WP_136806453.1
OG0005089	WP_136797555.1	WP_136806469.1
OG0005090	WP_136796567.1	WP_136806470.1
OG0005091	WP_136796566.1	WP_136806471.1
OG0005092	WP_136799002.1	WP_136806480.1
OG0005093	WP_136799005.1	WP_136806482.1
OG0005094	WP_136799004.1	WP_136806483.1
OG0005095	WP_136799003.1	WP_136806484.1
OG0005096	WP_136799835.1	WP_136806519.1
OG0005097	WP_136799673.1	WP_136806528.1
OG0005098	WP_136796427.1	WP_136806536.1
OG0005100	WP_136796811.1	WP_136806604.1
OG0005101	WP_136796810.1	WP_136806605.1
OG0005102	WP_136796806.1	WP_136806609.1
OG0005103	WP_167495926.1	WP_136806677.1
OG0005104	WP_136795221.1	WP_136806732.1
OG0005105	WP_136795222.1	WP_136806733.1
OG0005106	WP_136795229.1	WP_136806736.1
OG0005107	WP_136795230.1	WP_136806737.1
OG0005108	WP_136795231.1	WP_136806738.1
OG0005109	WP_136800002.1	WP_136806749.1
OG0005110	WP_136797932.1	WP_136806759.1
OG0005111	WP_136798829.1	WP_136806775.1
OG0005112	WP_136797790.1	WP_136806795.1
OG0005114	WP_136797799.1	WP_136806809.1
OG0005116	WP_136799102.1	WP_136806851.1
OG0005118	WP_136798529.1	WP_136806915.1
OG0005119	WP_136798519.1	WP_136806928.1
OG0005120	WP_136798518.1	WP_136806929.1
OG0005122	WP_136798798.1	WP_136806949.1
OG0005123	WP_136798441.1	WP_136806958.1
OG0005124	WP_136798511.1	WP_136806963.1
OG0005125	WP_136796557.1	WP_136806974.1
OG0005126	WP_136798510.1	WP_136806981.1
OG0005127	WP_136798497.1	WP_136806997.1
OG0005130	WP_136799713.1	WP_136807150.1
OG0005131	WP_136798396.1	WP_136807193.1
OG0005132	WP_136798395.1	WP_136807195.1
OG0005134	WP_136798996.1	WP_136807204.1
OG0005135	WP_136798464.1	WP_136807229.1
OG0005136	WP_136797591.1	WP_136807240.1
OG0005137	WP_176360034.1	WP_136807246.1
OG0005138	WP_136795906.1	WP_136807283.1
OG0005139	WP_136796985.1	WP_136807323.1
OG0005140	WP_136797819.1	WP_136807351.1
OG0005141	WP_136795987.1	WP_136807366.1
OG0005142	WP_136795985.1	WP_136807374.1
OG0005143	WP_136795972.1	WP_136807399.1
OG0005146	WP_136799225.1	WP_136807597.1
OG0005147	WP_136799847.1	WP_136807612.1
OG0005148	WP_136799065.1	WP_136807618.1
OG0005149	WP_217907597.1	WP_136807654.1
OG0005150	WP_136799622.1	WP_136807660.1
OG0005151	WP_136799609.1	WP_136807680.1
OG0005153	WP_167495903.1	WP_136807686.1
OG0005154	WP_136799605.1	WP_136807688.1
OG0005155	WP_136799636.1	WP_136807701.1
OG0005156	WP_136799639.1	WP_136807706.1
OG0005157	WP_136799644.1	WP_136807730.1
OG0005158	WP_136796422.1	WP_136807764.1
OG0005159	WP_136798336.1	WP_136807768.1
OG0005160	WP_136798326.1	WP_136807791.1
OG0005161	WP_136799019.1	WP_136807795.1
OG0005162	WP_136799021.1	WP_136807798.1
OG0005163	WP_136799025.1	WP_136807804.1
OG0005164	WP_136799031.1	WP_136807810.1
OG0005165	WP_136799036.1	WP_136807815.1
OG0005166	WP_136799039.1	WP_136807818.1
OG0005167	WP_136799041.1	WP_136807821.1
OG0005168	WP_136799047.1	WP_136807827.1
OG0005169	WP_136799048.1	WP_136807828.1
OG0005170	WP_136799059.1	WP_136807839.1
OG0005171	WP_136799060.1	WP_136807840.1
OG0005172	WP_136799064.1	WP_136807844.1
OG0005175	WP_167495612.1	WP_136808063.1
OG0005176	WP_136795273.1	WP_136808099.1
OG0005177	WP_136795282.1	WP_136808111.1
OG0005178	WP_136795289.1	WP_136808118.1
OG0005179	WP_136795290.1	WP_136808119.1
OG0005180	WP_136795322.1	WP_136808149.1
OG0005181	WP_136795344.1	WP_136808167.1
OG0005187	WP_136798484.1	WP_136808265.1
OG0005188	WP_136798485.1	WP_136808266.1
OG0005189	WP_136796660.1	WP_136808355.1
OG0005190	WP_136796642.1	WP_136808374.1
OG0005191	WP_136796635.1	WP_136808380.1
OG0005192	WP_136795364.1	WP_136808548.1
OG0005193	WP_136795396.1	WP_136808565.1
OG0005194	WP_136795397.1	WP_136808566.1
OG0005195	WP_136795402.1	WP_136808570.1
OG0005196	WP_136795405.1	WP_136808578.1
OG0005197	WP_136795409.1	WP_136808586.1
OG0005198	WP_136795428.1	WP_136808612.1
OG0005199	WP_136798678.1	WP_136808667.1
OG0005201	WP_136797342.1	WP_136808703.1
OG0005202	WP_136797340.1	WP_136808704.1
OG0005203	WP_136797339.1	WP_136808705.1
OG0005204	WP_136799310.1	WP_136808744.1
OG0005205	WP_136799320.1	WP_136808754.1
OG0005206	WP_136799325.1	WP_136808759.1
OG0005207	WP_136798419.1	WP_136808765.1
OG0005208	WP_136798193.1	WP_136808766.1
OG0005210	WP_136799351.1	WP_136808787.1
OG0005211	WP_136799339.1	WP_136808795.1
OG0005212	WP_136799149.1	WP_136808837.1
OG0005213	WP_136797222.1	WP_136808871.1
OG0005214	WP_136797220.1	WP_136808872.1
OG0005215	WP_136797161.1	WP_136808884.1
OG0005216	WP_136797159.1	WP_136808885.1
OG0005217	WP_136797153.1	WP_136808890.1
OG0005218	WP_136797125.1	WP_136808899.1
OG0005219	WP_217907643.1	WP_136808915.1
OG0005220	WP_136797115.1	WP_136808927.1
OG0005221	WP_136797103.1	WP_136808937.1
OG0005222	WP_136797100.1	WP_136808939.1
OG0005223	WP_136797082.1	WP_136808949.1
OG0005224	WP_136798487.1	WP_136809009.1
OG0005226	WP_136798990.1	WP_136809038.1
OG0005229	WP_136796161.1	WP_136809099.1
OG0005230	WP_136796121.1	WP_136809158.1
OG0005232	WP_136796170.1	WP_136809240.1
OG0005233	WP_136798600.1	WP_136809247.1
OG0005234	WP_136796174.1	WP_136809250.1
OG0005235	WP_136797458.1	WP_136809271.1
