Orthogroup	Species	Desulfovibrio vulgaris DP4	Orthologs
OG0000145	Desulfocapsa sulfexigens DSM 10523	WP_043629618.1	WP_015404615.1, WP_015402384.1
OG0000145	Desulfocapsa_06_corrosive	WP_043629618.1	Utg323180_144, Utg323180_511, Utg323074_35, Utg323074_36
OG0000145	Desulfosediminicola flagellatus IMCC35005	WP_043629618.1	WP_217909534.1, WP_136807978.1, WP_136809855.1
OG0000145	Desulfocapsa_13_biocide	WP_043629618.1	Utg860814_102, Utg860814_101
OG0000145	Desulfosediminicola ganghwensis IMCC35004	WP_043629618.1	WP_136795140.1
OG0000145	Desulfotalea psychrophila LSv54	WP_043629618.1	WP_156792207.1, WP_011188174.1
OG0000145	Desulfovibrio ferrophilus IS5	WP_043629618.1	WP_126376563.1
OG0000146	Desulfovibrio ferrophilus IS5	WP_011791431.1	WP_126380419.1
OG0000146	Desulforhopalus vacuolatus DSM 9700	WP_011792250.1, WP_010938190.1	WP_205218266.1
OG0000146	Desulfosediminicola ganghwensis IMCC35004	WP_011792250.1, WP_010938190.1	WP_136795918.1
OG0000146	Desulfosediminicola flagellatus IMCC35005	WP_011792250.1, WP_010938190.1	WP_136807750.1
OG0000146	Acidithiobacillus ferrooxidans YNTRS-40	WP_011792250.1, WP_010938190.1	WP_012536158.1
OG0000146	Desulfovibrio ferrophilus IS5	WP_011792250.1	WP_126377153.1
OG0000146	Desulfovibrio ferrophilus IS5	WP_010938190.1	WP_126375637.1
OG0000146	Geobacter sulfurreducens PCA	WP_010937699.1	WP_010940761.1
OG0000146	Desulfovibrio ferrophilus IS5	WP_010937699.1	WP_126380631.1
OG0000146	Desulforhopalus vacuolatus DSM 9700	WP_010937699.1	WP_205217851.1
OG0000147	Geobacter sulfurreducens PCA	WP_011792469.1	WP_010942428.1
OG0000147	Shewanella oneidensis MR-1	WP_011792469.1	WP_011073810.1
OG0000147	Desulfocapsa_13_biocide	WP_011792469.1	Utg859388_119
OG0000147	Desulfovibrio ferrophilus IS5	WP_011792469.1	WP_126378684.1
OG0000149	Acidithiobacillus ferrooxidans YNTRS-40	WP_011791559.1	WP_012536987.1
OG0000149	Desulfocapsa sulfexigens DSM 10523	WP_011791559.1	WP_015404202.1
OG0000149	Desulfocapsa_06_corrosive	WP_011791559.1	Utg323300_144
OG0000149	Desulfocapsa_13_biocide	WP_011791559.1	Utg857300_12
OG0000149	Geobacter sulfurreducens PCA	WP_011791559.1	WP_010943517.1
OG0000150	Shewanella oneidensis MR-1	WP_010939076.1	WP_011071499.1
OG0000150	Acidithiobacillus ferrooxidans YNTRS-40	WP_010939076.1	WP_012537129.1
OG0000150	Desulfocapsa_06_corrosive	WP_010939076.1	Utg323152_400, Utg323316_140, Utg323300_310
OG0000150	Desulfocapsa_13_biocide	WP_010939076.1	Utg859982_197, Utg857046_26, Utg857152_38
OG0000150	Desulfocapsa sulfexigens DSM 10523	WP_010939076.1	WP_015404955.1, WP_015404102.1, WP_015403878.1
OG0000150	Desulfotalea psychrophila LSv54	WP_010939076.1	WP_156792302.1, WP_011188038.1
OG0000150	Desulfosediminicola flagellatus IMCC35005	WP_010939076.1	WP_136806150.1, WP_136808039.1
OG0000150	Desulfosediminicola ganghwensis IMCC35004	WP_010939076.1	WP_136795891.1, WP_136795197.1
OG0000150	Desulforhopalus vacuolatus DSM 9700	WP_010939076.1	WP_240192129.1
OG0000150	Geobacter sulfurreducens PCA	WP_010939076.1	WP_010943710.1
OG0000150	Desulfovibrio ferrophilus IS5	WP_010939076.1	WP_126377334.1
OG0000151	Acidithiobacillus ferrooxidans YNTRS-40	WP_011787325.1	WP_012537514.1
OG0000151	Desulfotalea psychrophila LSv54	WP_011787325.1	WP_156792391.1
OG0000151	Desulforhopalus vacuolatus DSM 9700	WP_011787325.1	WP_205219293.1
OG0000151	Geobacter sulfurreducens PCA	WP_011787325.1	WP_010942629.1
OG0000152	Desulfocapsa sulfexigens DSM 10523	WP_011792323.1	WP_015402381.1
OG0000152	Desulfocapsa_06_corrosive	WP_011792323.1	Utg323180_516
OG0000152	Desulfocapsa_13_biocide	WP_011792323.1	Utg860814_109
OG0000152	Desulfosediminicola ganghwensis IMCC35004	WP_011792323.1	WP_136796510.1
OG0000152	Desulfosediminicola flagellatus IMCC35005	WP_011792323.1	WP_275942862.1
OG0000152	Desulfotalea psychrophila LSv54	WP_011792323.1	WP_011188507.1
OG0000152	Desulforhopalus vacuolatus DSM 9700	WP_011792323.1	WP_205219848.1
OG0000152	Geobacter sulfurreducens PCA	WP_011792323.1	WP_010942382.1
OG0000152	Desulfovibrio ferrophilus IS5	WP_011792323.1	WP_126377470.1
OG0000152	Geobacter sulfurreducens PCA	WP_010940001.1	WP_010942374.1
OG0000152	Desulfovibrio ferrophilus IS5	WP_010940001.1	WP_126381066.1, WP_172961651.1
OG0000152	Desulfosediminicola flagellatus IMCC35005	WP_010940001.1	WP_136806728.1
OG0000152	Desulfosediminicola ganghwensis IMCC35004	WP_010940001.1	WP_136796511.1
OG0000152	Desulforhopalus vacuolatus DSM 9700	WP_010940001.1	WP_205219850.1
OG0000152	Desulfotalea psychrophila LSv54	WP_010940001.1	WP_011188513.1
OG0000152	Desulfocapsa sulfexigens DSM 10523	WP_010940001.1	WP_015402374.1
OG0000152	Desulfocapsa_06_corrosive	WP_010940001.1	Utg323180_523
OG0000152	Desulfocapsa_13_biocide	WP_010940001.1	Utg860814_116
OG0000153	Geobacter sulfurreducens PCA	WP_010940442.1, WP_010940352.1	WP_010943806.1, WP_010941511.1
OG0000153	Desulfovibrio ferrophilus IS5	WP_010940442.1	WP_126380676.1
OG0000153	Desulfocapsa_06_corrosive	WP_010940352.1	Utg323300_187
OG0000153	Desulforhopalus vacuolatus DSM 9700	WP_010940352.1	WP_275888937.1
OG0000153	Desulfosediminicola ganghwensis IMCC35004	WP_010940352.1	WP_136799344.1
OG0000153	Desulfosediminicola flagellatus IMCC35005	WP_010940352.1	WP_275942867.1
OG0000153	Desulfocapsa sulfexigens DSM 10523	WP_010940352.1	WP_015402914.1
OG0000153	Desulfovibrio ferrophilus IS5	WP_010940352.1	WP_126379795.1
OG0000154	Geobacter sulfurreducens PCA	WP_011792501.1	WP_010943751.1
OG0000154	Shewanella oneidensis MR-1	WP_011792501.1	WP_011071098.1, WP_011072297.1
OG0000154	Desulfosediminicola flagellatus IMCC35005	WP_011792501.1	WP_167506086.1
OG0000154	Desulfosediminicola ganghwensis IMCC35004	WP_011792501.1	WP_136796369.1
OG0000154	Desulfocapsa_06_corrosive	WP_011792501.1	Utg323160_129, Utg323266_10
OG0000154	Desulfocapsa_13_biocide	WP_011792501.1	Utg865370_5
OG0000154	Desulfocapsa sulfexigens DSM 10523	WP_011792501.1	WP_015403217.1
OG0000154	Desulforhopalus vacuolatus DSM 9700	WP_011792501.1	WP_205217327.1
OG0000154	Desulfotalea psychrophila LSv54	WP_011792501.1	WP_011188535.1
OG0000154	Desulfovibrio ferrophilus IS5	WP_011792501.1	WP_126380855.1
OG0000154	Desulfosediminicola flagellatus IMCC35005	WP_011792990.1	WP_136805824.1
OG0000154	Shewanella oneidensis MR-1	WP_011792990.1	WP_011074213.1
OG0000155	Shewanella oneidensis MR-1	WP_010938876.1	WP_011071290.1
OG0000155	Desulforhopalus vacuolatus DSM 9700	WP_010938876.1	WP_240192148.1
OG0000155	Desulfotalea psychrophila LSv54	WP_010938876.1	WP_011189442.1
OG0000155	Desulfocapsa sulfexigens DSM 10523	WP_010938876.1	WP_015404997.1
OG0000155	Desulfocapsa_13_biocide	WP_010938876.1	Utg859098_381
OG0000155	Desulfosediminicola ganghwensis IMCC35004	WP_010938876.1	WP_136798259.1
OG0000155	Geobacter sulfurreducens PCA	WP_010938876.1	WP_010943552.1
OG0000155	Desulfovibrio ferrophilus IS5	WP_010938876.1	WP_126377489.1
OG0000156	Shewanella oneidensis MR-1	WP_011791968.1, WP_011791646.1	WP_011072753.1, WP_172966557.1
OG0000156	Geobacter sulfurreducens PCA	WP_011791968.1, WP_011791646.1	WP_010942747.1
OG0000156	Desulfocapsa_06_corrosive	WP_011791968.1, WP_011791646.1	Utg323316_158
OG0000156	Desulfocapsa_13_biocide	WP_011791646.1	Utg859982_64
OG0000156	Desulfosediminicola flagellatus IMCC35005	WP_011791646.1	WP_136809224.1
OG0000156	Desulfosediminicola ganghwensis IMCC35004	WP_011791646.1	WP_136796151.1
OG0000156	Desulforhopalus vacuolatus DSM 9700	WP_011791646.1	WP_205220095.1
OG0000156	Desulfotalea psychrophila LSv54	WP_011791646.1	WP_041278107.1
OG0000157	Shewanella oneidensis MR-1	WP_014524605.1, WP_010940371.1, WP_010940197.1, WP_010938057.1, WP_011792645.1, WP_049758070.1, WP_010938275.1	WP_011071063.1
OG0000157	Desulfosediminicola flagellatus IMCC35005	WP_014524605.1, WP_010940371.1, WP_010940197.1, WP_010938057.1, WP_011792645.1, WP_049758070.1, WP_010938275.1	WP_136806914.1
OG0000157	Desulfovibrio ferrophilus IS5	WP_010940371.1	WP_126377733.1
OG0000157	Desulfovibrio ferrophilus IS5	WP_010940197.1	WP_172961657.1, WP_126380940.1
OG0000157	Desulfovibrio ferrophilus IS5	WP_011792645.1	WP_126376103.1
OG0000157	Desulfovibrio ferrophilus IS5	WP_049758070.1	WP_126375621.1, WP_126375641.1
OG0000157	Desulfovibrio ferrophilus IS5	WP_010938275.1	WP_172961704.1, WP_126377001.1, WP_126379020.1, WP_126378866.1
OG0000159	Acidithiobacillus ferrooxidans YNTRS-40	WP_010939223.1, WP_011793043.1	WP_009562226.1
OG0000159	Desulfosediminicola ganghwensis IMCC35004	WP_010939223.1, WP_011793043.1	WP_136799875.1
OG0000159	Desulfocapsa_13_biocide	WP_010939223.1, WP_011793043.1	Utg857994_88
OG0000159	Desulfocapsa sulfexigens DSM 10523	WP_010939223.1	WP_015403779.1
OG0000159	Desulfovibrio ferrophilus IS5	WP_010939223.1	WP_126381351.1
OG0000159	Desulfosediminicola flagellatus IMCC35005	WP_010939223.1	WP_136808991.1
OG0000159	Desulfocapsa sulfexigens DSM 10523	WP_011793043.1	WP_015405738.1
OG0000159	Desulfocapsa_06_corrosive	WP_011793043.1	Utg323180_417
OG0000159	Geobacter sulfurreducens PCA	WP_011793043.1	WP_010943532.1
OG0000159	Desulfovibrio ferrophilus IS5	WP_011793043.1	WP_126380841.1
OG0000160	Shewanella oneidensis MR-1	WP_010939839.1	WP_011073363.1, WP_011072083.1, WP_011073275.1
OG0000160	Geobacter sulfurreducens PCA	WP_010939839.1	WP_010943765.1, WP_010941051.1, WP_010940903.1
OG0000160	Desulforhopalus vacuolatus DSM 9700	WP_010939839.1	WP_240191992.1, WP_205217391.1
OG0000160	Desulfotalea psychrophila LSv54	WP_010939839.1	WP_228130154.1
OG0000160	Desulfosediminicola flagellatus IMCC35005	WP_010939839.1	WP_136809501.1, WP_136810489.1
OG0000160	Desulfosediminicola ganghwensis IMCC35004	WP_010939839.1	WP_136795678.1, WP_136797909.1, WP_136796341.1
OG0000160	Desulfocapsa_13_biocide	WP_010939839.1	Utg863716_47
OG0000160	Desulfocapsa_06_corrosive	WP_010939839.1	Utg323180_213
OG0000160	Desulfocapsa sulfexigens DSM 10523	WP_010939839.1	WP_015402570.1
OG0000160	Desulfovibrio ferrophilus IS5	WP_010939839.1	WP_126379093.1
OG0000160	Acidithiobacillus ferrooxidans YNTRS-40	WP_010939839.1	WP_009562607.1
OG0000161	Shewanella oneidensis MR-1	WP_010937923.1	WP_011070722.1
OG0000161	Acidithiobacillus ferrooxidans YNTRS-40	WP_010937923.1	WP_009562648.1
OG0000161	Geobacter sulfurreducens PCA	WP_011791997.1	WP_010942875.1
OG0000161	Desulfotalea psychrophila LSv54	WP_011791997.1	WP_011189119.1
OG0000161	Desulforhopalus vacuolatus DSM 9700	WP_011791997.1	WP_205218217.1
OG0000161	Desulfovibrio ferrophilus IS5	WP_011791997.1	WP_232034768.1, WP_126378650.1
OG0000161	Shewanella oneidensis MR-1	WP_011791997.1	WP_011071608.1
OG0000161	Desulfocapsa sulfexigens DSM 10523	WP_011791997.1	WP_015403558.1
OG0000161	Desulfosediminicola flagellatus IMCC35005	WP_010939916.1	WP_136809610.1, WP_136808649.1
OG0000161	Desulfocapsa_13_biocide	WP_010939916.1	Utg859236_62
OG0000161	Desulfosediminicola ganghwensis IMCC35004	WP_010939916.1	WP_136798218.1, WP_136795491.1
OG0000161	Desulfotalea psychrophila LSv54	WP_010939916.1	WP_265588605.1, WP_265588604.1, WP_011188625.1
OG0000162	Acidithiobacillus ferrooxidans YNTRS-40	WP_010938840.1, WP_011792479.1, WP_011791513.1	WP_009566069.1
OG0000162	Desulfosediminicola ganghwensis IMCC35004	WP_010938840.1, WP_011792479.1, WP_011791513.1	WP_136797508.1, WP_136799927.1, WP_136800029.1, WP_136795728.1, WP_136796297.1
OG0000162	Shewanella oneidensis MR-1	WP_010938840.1, WP_011792479.1, WP_011791513.1	WP_011072995.1, WP_011073912.1
OG0000162	Desulfotalea psychrophila LSv54	WP_010938840.1, WP_011792479.1, WP_011791513.1	WP_011187311.1
OG0000162	Desulfosediminicola flagellatus IMCC35005	WP_010938840.1, WP_011792479.1, WP_011791513.1	WP_176371613.1, WP_136810357.1
OG0000162	Desulforhopalus vacuolatus DSM 9700	WP_010938840.1, WP_011792479.1, WP_011791513.1	WP_205218379.1
OG0000162	Desulfocapsa_13_biocide	WP_010938840.1, WP_011792479.1, WP_011791513.1	Utg857046_72
OG0000162	Desulfocapsa_06_corrosive	WP_010938840.1, WP_011792479.1, WP_011791513.1	Utg323316_178
OG0000162	Desulfocapsa sulfexigens DSM 10523	WP_010938840.1, WP_011792479.1, WP_011791513.1	WP_041916377.1
OG0000162	Desulfovibrio ferrophilus IS5	WP_010938840.1	WP_126375857.1
OG0000162	Desulfovibrio ferrophilus IS5	WP_011792479.1, WP_011791513.1	WP_172961809.1
OG0000163	Desulfotalea psychrophila LSv54	WP_010940363.1	WP_049784999.1, WP_011190105.1
OG0000163	Desulforhopalus vacuolatus DSM 9700	WP_010940363.1	WP_205218549.1, WP_205219249.1
OG0000163	Desulfosediminicola ganghwensis IMCC35004	WP_010940363.1	WP_136796117.1, WP_136796962.1
OG0000163	Desulfosediminicola flagellatus IMCC35005	WP_010940363.1	WP_136809154.1, WP_136810044.1
OG0000163	Desulfocapsa_06_corrosive	WP_010940363.1	Utg323160_83, Utg323262_107
OG0000163	Desulfocapsa_13_biocide	WP_010940363.1	Utg861744_18, Utg857076_25
OG0000163	Desulfocapsa sulfexigens DSM 10523	WP_010940363.1	WP_015403342.1, WP_015404356.1
OG0000163	Acidithiobacillus ferrooxidans YNTRS-40	WP_010940363.1	WP_009567122.1
OG0000163	Shewanella oneidensis MR-1	WP_010940363.1	WP_011072686.1
OG0000163	Geobacter sulfurreducens PCA	WP_010940363.1	WP_010940702.1, WP_010942942.1
OG0000163	Desulfovibrio ferrophilus IS5	WP_010940363.1	WP_126378343.1
OG0000164	Shewanella oneidensis MR-1	WP_011791543.1	WP_011072564.1
OG0000164	Acidithiobacillus ferrooxidans YNTRS-40	WP_011791543.1	WP_012536835.1
OG0000164	Desulforhopalus vacuolatus DSM 9700	WP_011791543.1	WP_205218897.1
OG0000164	Desulfosediminicola flagellatus IMCC35005	WP_011791543.1	WP_136807039.1
OG0000164	Desulfosediminicola ganghwensis IMCC35004	WP_011791543.1	WP_136795354.1
OG0000164	Desulfotalea psychrophila LSv54	WP_011791543.1	WP_041277432.1
OG0000164	Desulfovibrio ferrophilus IS5	WP_011791543.1	WP_126378223.1
OG0000164	Shewanella oneidensis MR-1	WP_011791450.1	WP_011070705.1
OG0000164	Geobacter sulfurreducens PCA	WP_011791450.1	WP_010941317.1
OG0000164	Desulforhopalus vacuolatus DSM 9700	WP_011791450.1	WP_205218605.1
OG0000164	Desulfosediminicola ganghwensis IMCC35004	WP_011791450.1	WP_136798769.1
OG0000164	Desulfosediminicola flagellatus IMCC35005	WP_011791450.1	WP_136805985.1
OG0000164	Desulfocapsa_06_corrosive	WP_011791450.1	Utg323300_166
OG0000164	Desulfocapsa_13_biocide	WP_011791450.1	Utg857300_2
OG0000164	Desulfocapsa sulfexigens DSM 10523	WP_011791450.1	WP_015403628.1
OG0000164	Desulfotalea psychrophila LSv54	WP_011791450.1	WP_011187437.1
OG0000164	Acidithiobacillus ferrooxidans YNTRS-40	WP_011791450.1	WP_009567465.1
OG0000164	Desulfovibrio ferrophilus IS5	WP_011791450.1	WP_126377539.1
OG0000165	Desulfosediminicola flagellatus IMCC35005	WP_011787399.1, WP_010938560.1	WP_136805173.1
OG0000165	Geobacter sulfurreducens PCA	WP_011787399.1, WP_010938560.1	WP_010940970.1, WP_010942130.1, WP_010943009.1
OG0000165	Shewanella oneidensis MR-1	WP_011787399.1, WP_010938560.1	WP_011072113.1
OG0000165	Acidithiobacillus ferrooxidans YNTRS-40	WP_011787399.1, WP_010938560.1	WP_012536452.1, WP_055448958.1
OG0000165	Desulfovibrio ferrophilus IS5	WP_011787399.1, WP_010938560.1	WP_232034880.1
OG0000166	Geobacter sulfurreducens PCA	WP_011791768.1	WP_010943267.1
OG0000166	Desulfosediminicola flagellatus IMCC35005	WP_011791768.1	WP_136808362.1
OG0000166	Desulfosediminicola ganghwensis IMCC35004	WP_011791768.1	WP_136796654.1
OG0000166	Desulforhopalus vacuolatus DSM 9700	WP_011791768.1	WP_205219180.1
OG0000166	Desulfocapsa sulfexigens DSM 10523	WP_011791768.1	WP_015405604.1
OG0000166	Desulfocapsa_13_biocide	WP_011791768.1	Utg858432_139
OG0000166	Desulfocapsa_06_corrosive	WP_011791768.1	Utg323632_248
OG0000166	Desulfotalea psychrophila LSv54	WP_011791768.1	WP_041278008.1
OG0000166	Desulfovibrio ferrophilus IS5	WP_011791768.1	WP_126377850.1
OG0000166	Shewanella oneidensis MR-1	WP_011791768.1	WP_011072678.1
OG0000166	Acidithiobacillus ferrooxidans YNTRS-40	WP_011791768.1	WP_012536041.1
OG0000167	Acidithiobacillus ferrooxidans YNTRS-40	WP_010937731.1	WP_012536954.1
OG0000167	Desulfovibrio ferrophilus IS5	WP_010937731.1	WP_126380541.1
OG0000167	Desulfotalea psychrophila LSv54	WP_010937731.1	WP_011189983.1
OG0000167	Desulfocapsa_06_corrosive	WP_010937731.1	Utg323140_81, Utg323152_436
OG0000167	Desulfocapsa_13_biocide	WP_010937731.1	Utg864866_73, Utg859982_154
OG0000167	Desulforhopalus vacuolatus DSM 9700	WP_010937731.1	WP_205219005.1
OG0000167	Desulfocapsa sulfexigens DSM 10523	WP_010937731.1	WP_015404889.1
OG0000167	Desulfosediminicola ganghwensis IMCC35004	WP_010937731.1	WP_136797693.1
OG0000167	Geobacter sulfurreducens PCA	WP_010937731.1	WP_010943983.1
OG0000168	Shewanella oneidensis MR-1	WP_010937578.1, WP_010937835.1, WP_010939250.1, WP_010939253.1	WP_011070460.1, WP_011072275.1
OG0000168	Desulfosediminicola flagellatus IMCC35005	WP_010937578.1, WP_010937835.1, WP_010939250.1, WP_010939253.1	WP_136808711.1
OG0000168	Desulfocapsa_06_corrosive	WP_010937578.1, WP_010937835.1, WP_010939250.1, WP_010939253.1	Utg323300_260
OG0000168	Desulfocapsa sulfexigens DSM 10523	WP_010937578.1, WP_010937835.1, WP_010939250.1, WP_010939253.1	WP_015403840.1
OG0000168	Geobacter sulfurreducens PCA	WP_010937578.1, WP_010937835.1, WP_010939250.1, WP_010939253.1	WP_010942284.1, WP_010941998.1, WP_010943207.1, WP_010941202.1
OG0000168	Acidithiobacillus ferrooxidans YNTRS-40	WP_010937578.1, WP_010937835.1, WP_010939250.1, WP_010939253.1	WP_012537672.1, WP_229129812.1, WP_012536275.1
OG0000168	Desulfovibrio ferrophilus IS5	WP_010937578.1	WP_126381182.1
OG0000168	Desulfovibrio ferrophilus IS5	WP_010937835.1	WP_126381180.1
OG0000168	Desulfovibrio ferrophilus IS5	WP_010939250.1, WP_010939253.1	WP_126375657.1, WP_126375553.1
OG0000169	Geobacter sulfurreducens PCA	WP_011792420.1, WP_010937667.1	WP_010942556.1
OG0000169	Shewanella oneidensis MR-1	WP_011792420.1	WP_011072289.1
OG0000169	Acidithiobacillus ferrooxidans YNTRS-40	WP_011792420.1	WP_012536327.1
OG0000169	Desulfocapsa sulfexigens DSM 10523	WP_011792420.1	WP_015404816.1
OG0000169	Desulfocapsa_06_corrosive	WP_011792420.1	Utg323152_503
OG0000169	Desulfocapsa_13_biocide	WP_011792420.1	Utg859982_43
OG0000169	Desulfosediminicola ganghwensis IMCC35004	WP_011792420.1	WP_136799778.1
OG0000169	Desulfosediminicola flagellatus IMCC35005	WP_011792420.1	WP_136805317.1
OG0000169	Desulfotalea psychrophila LSv54	WP_011792420.1	WP_041278049.1
OG0000169	Desulforhopalus vacuolatus DSM 9700	WP_011792420.1	WP_205220075.1
OG0000169	Desulfovibrio ferrophilus IS5	WP_011792420.1	WP_126376755.1
OG0000169	Shewanella oneidensis MR-1	WP_010937667.1	WP_164925791.1
OG0000169	Desulfosediminicola flagellatus IMCC35005	WP_010937667.1	WP_136810655.1, WP_136808753.1
OG0000169	Desulfosediminicola ganghwensis IMCC35004	WP_010937667.1	WP_136799319.1
OG0000169	Desulfocapsa_06_corrosive	WP_010937667.1	Utg323392_14
OG0000169	Desulfocapsa_13_biocide	WP_010937667.1	Utg859098_429
OG0000169	Desulfovibrio ferrophilus IS5	WP_010937667.1	WP_126376344.1
OG0000170	Geobacter sulfurreducens PCA	WP_011792245.1	WP_010942052.1
OG0000170	Acidithiobacillus ferrooxidans YNTRS-40	WP_011792245.1	WP_012536762.1, WP_012607389.1, WP_012607334.1
OG0000170	Shewanella oneidensis MR-1	WP_011792245.1	WP_011072841.1, WP_011071331.1, WP_164925722.1
OG0000170	Desulfotalea psychrophila LSv54	WP_011792245.1	WP_011187704.1, WP_228130166.1, WP_228130165.1
OG0000170	Desulfosediminicola flagellatus IMCC35005	WP_011792245.1	WP_136807744.1, WP_136808008.1
OG0000170	Desulfosediminicola ganghwensis IMCC35004	WP_011792245.1	WP_136795168.1
OG0000170	Desulfocapsa sulfexigens DSM 10523	WP_011792245.1	WP_015403919.1
OG0000170	Desulfocapsa_06_corrosive	WP_011792245.1	Utg323300_350
OG0000170	Desulfocapsa_13_biocide	WP_011792245.1	Utg857152_75, Utg857152_74
OG0000170	Desulforhopalus vacuolatus DSM 9700	WP_011792245.1	WP_205218419.1
OG0000170	Desulfovibrio ferrophilus IS5	WP_011792245.1	WP_126377170.1
OG0000172	Desulforhopalus vacuolatus DSM 9700	WP_011791666.1, WP_011791356.1, WP_011791937.1	WP_205217862.1
OG0000172	Shewanella oneidensis MR-1	WP_011791666.1, WP_011791356.1	WP_011072346.1
OG0000172	Acidithiobacillus ferrooxidans YNTRS-40	WP_011791666.1	WP_054608868.1
OG0000172	Geobacter sulfurreducens PCA	WP_011791666.1	WP_235045029.1
OG0000172	Geobacter sulfurreducens PCA	WP_011791356.1	WP_010941991.1
OG0000172	Shewanella oneidensis MR-1	WP_011791937.1	WP_011071837.1
OG0000172	Acidithiobacillus ferrooxidans YNTRS-40	WP_011791937.1	WP_012536912.1, WP_054609094.1
OG0000172	Desulfocapsa sulfexigens DSM 10523	WP_011791937.1	WP_015404511.1
OG0000172	Desulfocapsa_06_corrosive	WP_011791937.1	Utg323990_178
OG0000172	Desulfocapsa_13_biocide	WP_011791937.1	Utg860006_25
OG0000172	Desulfosediminicola ganghwensis IMCC35004	WP_011791937.1	WP_136796611.1
OG0000172	Desulfosediminicola flagellatus IMCC35005	WP_011791937.1	WP_136808406.1
OG0000172	Desulfotalea psychrophila LSv54	WP_011791937.1	WP_011188712.1
OG0000172	Desulfovibrio ferrophilus IS5	WP_011791937.1	WP_232034792.1
OG0000173	Desulfocapsa sulfexigens DSM 10523	WP_010939858.1	WP_015403640.1, WP_015403433.1
OG0000173	Desulfosediminicola flagellatus IMCC35005	WP_010939858.1	WP_136809414.1, WP_136808642.1
OG0000173	Desulfosediminicola ganghwensis IMCC35004	WP_010939858.1	WP_136798955.1, WP_136795452.1
OG0000173	Acidithiobacillus ferrooxidans YNTRS-40	WP_010939858.1	WP_012536922.1
OG0000173	Shewanella oneidensis MR-1	WP_010939858.1	WP_011074241.1, WP_011072043.1, WP_011074115.1, WP_011070952.1, WP_011072168.1, WP_011074070.1
OG0000173	Desulfocapsa_06_corrosive	WP_010939858.1	Utg324810_59
