Orthogroup	Species	Desulforhopalus vacuolatus DSM 9700	Orthologs
OG0000117	Desulfotalea psychrophila LSv54	WP_205217876.1	WP_011189124.1
OG0000117	Desulfocapsa_13_biocide	WP_205217876.1	Utg864866_33
OG0000117	Desulfocapsa_06_corrosive	WP_205217876.1	Utg323140_129
OG0000117	Desulfocapsa sulfexigens DSM 10523	WP_205217876.1	WP_015403159.1
OG0000118	Shewanella oneidensis MR-1	WP_205219975.1	WP_164925923.1
OG0000118	Acidithiobacillus ferrooxidans YNTRS-40	WP_205219975.1	WP_012536852.1, WP_012536517.1
OG0000118	Desulfosediminicola ganghwensis IMCC35004	WP_205219975.1	WP_136796854.1
OG0000118	Desulfovibrio ferrophilus IS5	WP_240191957.1	WP_126381543.1
OG0000118	Desulfovibrio vulgaris DP4	WP_240191957.1	WP_011791821.1
OG0000118	Shewanella oneidensis MR-1	WP_240191957.1	WP_011071863.1
OG0000118	Geobacter sulfurreducens PCA	WP_240191957.1	WP_010941758.1
OG0000118	Desulfocapsa sulfexigens DSM 10523	WP_240191957.1	WP_015403158.1
OG0000118	Desulfocapsa_13_biocide	WP_240191957.1	Utg864866_34
OG0000118	Desulfocapsa_06_corrosive	WP_240191957.1	Utg323140_128
OG0000118	Desulfosediminicola flagellatus IMCC35005	WP_240191957.1	WP_136810061.1
OG0000118	Desulfosediminicola ganghwensis IMCC35004	WP_240191957.1	WP_136796981.1
OG0000118	Desulfotalea psychrophila LSv54	WP_240191957.1	WP_011189123.1
OG0000118	Desulfotalea psychrophila LSv54	WP_275888991.1	WP_011188471.1
OG0000118	Desulfocapsa_13_biocide	WP_275888991.1	Utg857046_89
OG0000118	Desulfocapsa_06_corrosive	WP_275888991.1	Utg323316_189
OG0000118	Desulfocapsa sulfexigens DSM 10523	WP_275888991.1	WP_015403806.1
OG0000118	Desulfovibrio vulgaris DP4	WP_275888991.1	WP_011791711.1
OG0000119	Desulfovibrio vulgaris DP4	WP_205220193.1, WP_205220204.1	WP_011793090.1
OG0000119	Shewanella oneidensis MR-1	WP_205220193.1	WP_011073622.1
OG0000119	Geobacter sulfurreducens PCA	WP_205220193.1	WP_010943592.1
OG0000119	Desulfosediminicola flagellatus IMCC35005	WP_205220193.1	WP_136806532.1
OG0000119	Desulfocapsa sulfexigens DSM 10523	WP_205220193.1	WP_015402797.1
OG0000119	Desulfocapsa_06_corrosive	WP_205220193.1	Utg323180_425
OG0000119	Desulfosediminicola ganghwensis IMCC35004	WP_205220193.1	WP_228721364.1
OG0000119	Shewanella oneidensis MR-1	WP_205220204.1	WP_011074079.1
OG0000119	Desulfotalea psychrophila LSv54	WP_205220204.1	WP_011187701.1, WP_156792185.1
OG0000119	Desulfovibrio ferrophilus IS5	WP_205220204.1	WP_126378138.1
OG0000120	Acidithiobacillus ferrooxidans YNTRS-40	WP_275888970.1, WP_205217586.1	WP_012537529.1, WP_012607593.1
OG0000120	Desulfosediminicola flagellatus IMCC35005	WP_275888970.1	WP_217909522.1
OG0000120	Desulfosediminicola ganghwensis IMCC35004	WP_275888970.1	WP_136796277.1, WP_136797907.1, WP_217907646.1
OG0000120	Desulfovibrio vulgaris DP4	WP_275888970.1	WP_011793100.1
OG0000120	Desulfovibrio ferrophilus IS5	WP_275888970.1	WP_126379965.1, WP_126379857.1
OG0000120	Desulfotalea psychrophila LSv54	WP_275888970.1	WP_011187392.1
OG0000120	Desulfosediminicola flagellatus IMCC35005	WP_205217586.1	WP_176371624.1
OG0000120	Desulfocapsa_06_corrosive	WP_205217586.1	Utg323140_117
OG0000120	Desulfovibrio vulgaris DP4	WP_205217586.1	WP_010939361.1
OG0000120	Desulfovibrio ferrophilus IS5	WP_205217586.1	WP_126377828.1
OG0000120	Geobacter sulfurreducens PCA	WP_205217586.1	WP_010942080.1
OG0000121	Geobacter sulfurreducens PCA	WP_275888929.1	WP_010942597.1
OG0000121	Desulfocapsa sulfexigens DSM 10523	WP_275888929.1	WP_015404050.1
OG0000121	Desulfovibrio vulgaris DP4	WP_275888929.1	WP_011791564.1
OG0000121	Shewanella oneidensis MR-1	WP_275888929.1	WP_011073062.1
OG0000121	Desulfotalea psychrophila LSv54	WP_275888929.1	WP_011187278.1
OG0000121	Desulfosediminicola flagellatus IMCC35005	WP_275888929.1	WP_136808681.1, WP_136808529.1
OG0000121	Desulfocapsa_06_corrosive	WP_275888929.1	Utg323074_180
OG0000121	Desulfocapsa_13_biocide	WP_275888929.1	Utg857994_195
OG0000122	Shewanella oneidensis MR-1	WP_205218626.1, WP_205220332.1	WP_011073479.1
OG0000122	Desulfovibrio vulgaris DP4	WP_205218626.1, WP_205220332.1	WP_011792231.1
OG0000122	Desulfosediminicola flagellatus IMCC35005	WP_205218626.1	WP_136806197.1
OG0000122	Desulfocapsa sulfexigens DSM 10523	WP_205220332.1	WP_015403700.1
OG0000122	Geobacter sulfurreducens PCA	WP_205220332.1	WP_010943368.1, WP_010943370.1
OG0000122	Desulfosediminicola flagellatus IMCC35005	WP_205220332.1	WP_217909611.1
OG0000122	Desulfocapsa_13_biocide	WP_205220332.1	Utg857076_48
OG0000122	Desulfocapsa_06_corrosive	WP_205220332.1	Utg323300_431, Utg323262_85
OG0000123	Shewanella oneidensis MR-1	WP_205220031.1	WP_011072189.1
OG0000123	Desulfocapsa_06_corrosive	WP_205220031.1	Utg325220_102
OG0000123	Desulfocapsa_13_biocide	WP_205220031.1	Utg859236_117
OG0000123	Geobacter sulfurreducens PCA	WP_205220031.1	WP_010943384.1
OG0000123	Desulfotalea psychrophila LSv54	WP_205220031.1	WP_011189032.1
OG0000123	Desulfosediminicola flagellatus IMCC35005	WP_205220031.1	WP_136807032.1
OG0000125	Geobacter sulfurreducens PCA	WP_240192143.1, WP_205220097.1	WP_010942746.1
OG0000125	Desulfotalea psychrophila LSv54	WP_240192143.1	WP_011187861.1
OG0000125	Desulfosediminicola ganghwensis IMCC35004	WP_240192143.1	WP_136798440.1, WP_136799327.1
OG0000125	Desulfosediminicola flagellatus IMCC35005	WP_240192143.1	WP_136808761.1
OG0000125	Desulfovibrio vulgaris DP4	WP_205220097.1	WP_011791647.1
OG0000125	Desulfotalea psychrophila LSv54	WP_205220097.1	WP_011190268.1
OG0000125	Desulfosediminicola ganghwensis IMCC35004	WP_205220097.1	WP_228721433.1
OG0000125	Desulfocapsa_13_biocide	WP_205220097.1	Utg859982_62
OG0000125	Desulfosediminicola flagellatus IMCC35005	WP_205220097.1	WP_136809223.1, WP_136809049.1
OG0000126	Acidithiobacillus ferrooxidans YNTRS-40	WP_205219649.1	WP_009561865.1
OG0000126	Desulfovibrio ferrophilus IS5	WP_205219649.1	WP_126379210.1
OG0000126	Desulfovibrio vulgaris DP4	WP_205219649.1	WP_010940460.1
OG0000126	Shewanella oneidensis MR-1	WP_205219649.1	WP_011073889.1, WP_011071224.1, WP_011072559.1
OG0000126	Geobacter sulfurreducens PCA	WP_205219649.1	WP_010943126.1
OG0000126	Desulfosediminicola flagellatus IMCC35005	WP_205219649.1	WP_136805307.1
OG0000126	Desulfosediminicola ganghwensis IMCC35004	WP_205219649.1	WP_228721374.1
OG0000126	Desulfocapsa_13_biocide	WP_205219649.1	Utg859388_82
OG0000126	Desulfocapsa_06_corrosive	WP_205219649.1	Utg323392_137
OG0000126	Desulfocapsa sulfexigens DSM 10523	WP_205219649.1	WP_015404803.1
OG0000126	Desulfotalea psychrophila LSv54	WP_205219649.1	WP_011190020.1
OG0000126	Geobacter sulfurreducens PCA	WP_205218524.1	WP_010943898.1
OG0000126	Acidithiobacillus ferrooxidans YNTRS-40	WP_205218524.1	WP_009562220.1
OG0000126	Shewanella oneidensis MR-1	WP_205218524.1	WP_164925838.1
OG0000126	Desulfosediminicola flagellatus IMCC35005	WP_205218524.1	WP_136805571.1
OG0000126	Desulfosediminicola ganghwensis IMCC35004	WP_205218524.1	WP_136797840.1
OG0000126	Desulfocapsa_06_corrosive	WP_205218524.1	Utg323140_162
OG0000126	Desulfocapsa sulfexigens DSM 10523	WP_205218524.1	WP_015402913.1
OG0000127	Desulfocapsa_06_corrosive	WP_205219440.1, WP_205219441.1	Utg323448_31
OG0000127	Desulfocapsa_13_biocide	WP_205219440.1, WP_205219441.1	Utg857490_17
OG0000127	Desulfocapsa sulfexigens DSM 10523	WP_205219440.1	WP_015404182.1
OG0000127	Desulfosediminicola flagellatus IMCC35005	WP_205219440.1	WP_136810542.1
OG0000127	Desulfotalea psychrophila LSv54	WP_205219440.1	WP_011188334.1
OG0000127	Desulfosediminicola ganghwensis IMCC35004	WP_205219440.1	WP_136799486.1
OG0000127	Desulfovibrio vulgaris DP4	WP_205219440.1	WP_010937986.1
OG0000127	Desulfovibrio ferrophilus IS5	WP_205219440.1	WP_126379366.1
OG0000127	Shewanella oneidensis MR-1	WP_205219440.1	WP_011070937.1
OG0000127	Acidithiobacillus ferrooxidans YNTRS-40	WP_205219440.1	WP_009562383.1
OG0000127	Shewanella oneidensis MR-1	WP_205219441.1	WP_011070936.1
OG0000127	Acidithiobacillus ferrooxidans YNTRS-40	WP_205219441.1	WP_012536821.1
OG0000127	Desulfovibrio vulgaris DP4	WP_205219441.1	WP_181409358.1
OG0000127	Desulfovibrio ferrophilus IS5	WP_205219441.1	WP_126379368.1
OG0000127	Desulfotalea psychrophila LSv54	WP_205219441.1	WP_011188335.1
OG0000127	Desulfosediminicola flagellatus IMCC35005	WP_205219441.1	WP_136810543.1
OG0000127	Desulfosediminicola ganghwensis IMCC35004	WP_205219441.1	WP_136798113.1, WP_136799487.1
OG0000127	Desulfocapsa sulfexigens DSM 10523	WP_205219441.1	WP_015404183.1
OG0000128	Desulfovibrio ferrophilus IS5	WP_205219057.1, WP_205218118.1	WP_232034755.1
OG0000128	Desulfovibrio vulgaris DP4	WP_205219057.1, WP_205218118.1	WP_011791538.1
OG0000128	Acidithiobacillus ferrooxidans YNTRS-40	WP_205219057.1	WP_012537059.1
OG0000128	Shewanella oneidensis MR-1	WP_205219057.1	WP_011072719.1
OG0000128	Geobacter sulfurreducens PCA	WP_205219057.1	WP_010941589.1
OG0000128	Desulfosediminicola ganghwensis IMCC35004	WP_205219057.1	WP_136796763.1
OG0000128	Desulfosediminicola flagellatus IMCC35005	WP_205219057.1	WP_136806650.1
OG0000128	Desulfocapsa_06_corrosive	WP_205219057.1	Utg323180_277
OG0000128	Desulfocapsa_13_biocide	WP_205219057.1	Utg863716_100
OG0000128	Desulfocapsa sulfexigens DSM 10523	WP_205219057.1	WP_015402505.1
OG0000128	Desulfotalea psychrophila LSv54	WP_205219057.1	WP_011190249.1
OG0000128	Shewanella oneidensis MR-1	WP_205218118.1	WP_164925918.1
OG0000128	Acidithiobacillus ferrooxidans YNTRS-40	WP_205218118.1	WP_009562675.1
OG0000128	Geobacter sulfurreducens PCA	WP_205218118.1	WP_010943853.1
OG0000128	Desulfocapsa_13_biocide	WP_205218118.1	Utg859098_212
OG0000128	Desulfocapsa_06_corrosive	WP_205218118.1	Utg323152_202
OG0000128	Desulfocapsa sulfexigens DSM 10523	WP_205218118.1	WP_015405039.1
OG0000128	Desulfosediminicola flagellatus IMCC35005	WP_205218118.1	WP_136806346.1
OG0000128	Desulfosediminicola ganghwensis IMCC35004	WP_205218118.1	WP_136795788.1
OG0000128	Desulfotalea psychrophila LSv54	WP_205218118.1	WP_041278021.1
OG0000129	Acidithiobacillus ferrooxidans YNTRS-40	WP_205218969.1	WP_012537381.1
OG0000129	Desulfocapsa sulfexigens DSM 10523	WP_205218969.1	WP_015402307.1
OG0000129	Desulfocapsa_13_biocide	WP_205218969.1	Utg860814_286
OG0000129	Desulfocapsa_06_corrosive	WP_205218969.1	Utg323180_691
OG0000129	Geobacter sulfurreducens PCA	WP_205218969.1	WP_010941713.1
OG0000129	Shewanella oneidensis MR-1	WP_205218969.1	WP_011074177.1, WP_011072325.1, WP_011072531.1, WP_011072068.1
OG0000129	Desulfosediminicola flagellatus IMCC35005	WP_205218969.1	WP_136805236.1
OG0000129	Desulfosediminicola ganghwensis IMCC35004	WP_205218969.1	WP_136797946.1
OG0000129	Desulfovibrio vulgaris DP4	WP_205220177.1	WP_010937945.1
OG0000129	Shewanella oneidensis MR-1	WP_205220177.1	WP_011074222.1, WP_011072440.1
OG0000129	Acidithiobacillus ferrooxidans YNTRS-40	WP_205220177.1	WP_009563104.1
OG0000129	Geobacter sulfurreducens PCA	WP_205220177.1	WP_010943266.1, WP_010943778.1
OG0000129	Desulfosediminicola flagellatus IMCC35005	WP_205220177.1	WP_136805861.1
OG0000129	Desulfocapsa_13_biocide	WP_205220177.1	Utg857682_35
OG0000129	Desulfovibrio ferrophilus IS5	WP_205220177.1	WP_126376839.1
OG0000130	Geobacter sulfurreducens PCA	WP_205218402.1	WP_010942861.1
OG0000130	Desulfosediminicola ganghwensis IMCC35004	WP_205218402.1	WP_136795478.1
OG0000130	Desulfosediminicola flagellatus IMCC35005	WP_205218402.1	WP_228723300.1, WP_136809396.1
OG0000131	Acidithiobacillus ferrooxidans YNTRS-40	WP_240192135.1	WP_012536872.1, WP_012536232.1
OG0000131	Desulfovibrio ferrophilus IS5	WP_240192135.1	WP_126380299.1
OG0000131	Desulfovibrio vulgaris DP4	WP_240192135.1	WP_011791342.1
OG0000131	Geobacter sulfurreducens PCA	WP_240192135.1	WP_010942881.1
OG0000131	Shewanella oneidensis MR-1	WP_240192135.1	WP_011074276.1
OG0000131	Desulfotalea psychrophila LSv54	WP_240192135.1	WP_011189957.1
OG0000131	Desulfocapsa_06_corrosive	WP_240192135.1	Utg323074_120
OG0000131	Desulfocapsa_13_biocide	WP_240192135.1	Utg857994_138
OG0000131	Desulfocapsa sulfexigens DSM 10523	WP_240192135.1	WP_153304997.1
OG0000131	Desulfosediminicola flagellatus IMCC35005	WP_240192135.1	WP_136805439.1
OG0000131	Desulfosediminicola ganghwensis IMCC35004	WP_240192135.1	WP_136797768.1
OG0000132	Acidithiobacillus ferrooxidans YNTRS-40	WP_205218326.1, WP_205219939.1, WP_205218314.1	WP_012536482.1
OG0000132	Desulfovibrio vulgaris DP4	WP_205218326.1, WP_205219939.1, WP_205218314.1	WP_010939230.1
OG0000132	Desulfovibrio ferrophilus IS5	WP_205218326.1	WP_126378656.1
OG0000132	Desulfotalea psychrophila LSv54	WP_205218326.1	WP_156792284.1
OG0000132	Desulfocapsa sulfexigens DSM 10523	WP_205218326.1	WP_153305005.1
OG0000132	Desulfocapsa_13_biocide	WP_205218326.1	Utg859098_255
OG0000132	Geobacter sulfurreducens PCA	WP_205218326.1	WP_010942113.1
OG0000132	Desulfosediminicola flagellatus IMCC35005	WP_205218326.1	WP_136810658.1, WP_136808489.1
OG0000132	Desulfovibrio ferrophilus IS5	WP_205219939.1, WP_205218314.1	WP_126375702.1
OG0000132	Desulfosediminicola flagellatus IMCC35005	WP_205219939.1, WP_205218314.1	WP_136808075.1
OG0000132	Desulfosediminicola ganghwensis IMCC35004	WP_205219939.1, WP_205218314.1	WP_136795253.1
OG0000132	Geobacter sulfurreducens PCA	WP_205219939.1, WP_205218314.1	WP_010943057.1
OG0000133	Shewanella oneidensis MR-1	WP_205217878.1	WP_011071864.1
OG0000133	Geobacter sulfurreducens PCA	WP_205217878.1	WP_010941757.1
OG0000133	Desulfovibrio vulgaris DP4	WP_205217878.1	WP_010938383.1
OG0000133	Desulfovibrio ferrophilus IS5	WP_205217878.1	WP_232034812.1
OG0000133	Desulfotalea psychrophila LSv54	WP_205217878.1	WP_049785062.1
OG0000133	Desulfosediminicola ganghwensis IMCC35004	WP_205217878.1	WP_228721521.1
OG0000133	Desulfosediminicola flagellatus IMCC35005	WP_205217878.1	WP_267313775.1
OG0000133	Desulfocapsa sulfexigens DSM 10523	WP_205217878.1	WP_015403281.1, WP_228130062.1
OG0000133	Desulfocapsa_13_biocide	WP_205217878.1	Utg864866_36
OG0000133	Desulfocapsa_06_corrosive	WP_205217878.1	Utg323140_126
OG0000133	Desulfosediminicola ganghwensis IMCC35004	WP_205219974.1, WP_205219087.1	WP_136796853.1
OG0000133	Shewanella oneidensis MR-1	WP_205219974.1, WP_205219087.1	WP_011073952.1
OG0000133	Acidithiobacillus ferrooxidans YNTRS-40	WP_205219087.1	WP_012536518.1
OG0000133	Desulfovibrio vulgaris DP4	WP_205219087.1	WP_011791712.1
OG0000133	Desulfocapsa sulfexigens DSM 10523	WP_205219087.1	WP_228130048.1
OG0000133	Desulfocapsa_06_corrosive	WP_205219087.1	Utg323316_190
OG0000133	Desulfocapsa_13_biocide	WP_205219087.1	Utg857046_90
OG0000133	Desulfotalea psychrophila LSv54	WP_205219087.1	WP_011188470.1
OG0000134	Shewanella oneidensis MR-1	WP_205218809.1	WP_011072921.1
OG0000134	Acidithiobacillus ferrooxidans YNTRS-40	WP_205218809.1	WP_012536758.1
OG0000134	Geobacter sulfurreducens PCA	WP_205218809.1	WP_010942241.1
OG0000134	Desulfosediminicola flagellatus IMCC35005	WP_205218809.1	WP_136805898.1
OG0000134	Desulfosediminicola ganghwensis IMCC35004	WP_205218809.1	WP_136797419.1
OG0000134	Desulfocapsa_13_biocide	WP_205218809.1	Utg864866_54
OG0000134	Desulfocapsa_06_corrosive	WP_205218809.1	Utg323140_101
OG0000134	Desulfocapsa sulfexigens DSM 10523	WP_205218809.1	WP_015402789.1
OG0000134	Desulfotalea psychrophila LSv54	WP_205218809.1	WP_011188144.1
OG0000134	Shewanella oneidensis MR-1	WP_205219067.1	WP_011070453.1
OG0000134	Acidithiobacillus ferrooxidans YNTRS-40	WP_205219067.1	WP_012536689.1, WP_012537087.1
OG0000134	Desulfovibrio vulgaris DP4	WP_205219067.1	WP_010938551.1
OG0000134	Desulfovibrio ferrophilus IS5	WP_205219067.1	WP_126377750.1
OG0000134	Desulfocapsa sulfexigens DSM 10523	WP_205219067.1	WP_015405212.1
OG0000134	Desulfocapsa_13_biocide	WP_205219067.1	Utg859098_168
OG0000134	Desulfocapsa_06_corrosive	WP_205219067.1	Utg323152_247
OG0000134	Desulfotalea psychrophila LSv54	WP_205219067.1	WP_011189428.1
OG0000134	Desulfosediminicola flagellatus IMCC35005	WP_205219067.1	WP_167505926.1
OG0000134	Desulfosediminicola ganghwensis IMCC35004	WP_205219067.1	WP_136796679.1
OG0000135	Acidithiobacillus ferrooxidans YNTRS-40	WP_205219271.1	WP_012536874.1
OG0000135	Desulfovibrio vulgaris DP4	WP_205219271.1	WP_011792726.1
OG0000135	Desulfovibrio ferrophilus IS5	WP_205219271.1	WP_126379924.1
OG0000135	Desulfotalea psychrophila LSv54	WP_205219271.1	WP_011190396.1, WP_011189338.1
OG0000135	Desulfosediminicola ganghwensis IMCC35004	WP_205219271.1	WP_136797121.1
OG0000135	Desulfosediminicola flagellatus IMCC35005	WP_205219271.1	WP_136808902.1
OG0000136	Shewanella oneidensis MR-1	WP_240191980.1	WP_011070754.1
OG0000136	Geobacter sulfurreducens PCA	WP_240191980.1	WP_010941670.1
OG0000136	Desulfovibrio ferrophilus IS5	WP_240191980.1	WP_126377707.1
OG0000136	Desulfovibrio vulgaris DP4	WP_240191980.1	WP_049758095.1
OG0000136	Desulfocapsa_06_corrosive	WP_240191980.1	Utg323152_230
OG0000136	Desulfocapsa_13_biocide	WP_240191980.1	Utg859098_181
OG0000136	Desulfocapsa sulfexigens DSM 10523	WP_240191980.1	WP_015405013.1
OG0000136	Desulfotalea psychrophila LSv54	WP_240191980.1	WP_011189843.1
OG0000136	Desulfosediminicola ganghwensis IMCC35004	WP_240191980.1	WP_136795808.1
OG0000136	Desulfosediminicola flagellatus IMCC35005	WP_240191980.1	WP_136806325.1
OG0000136	Acidithiobacillus ferrooxidans YNTRS-40	WP_205220066.1	WP_226833862.1
OG0000136	Shewanella oneidensis MR-1	WP_205220066.1	WP_011072090.1, WP_011073658.1
OG0000136	Desulfovibrio vulgaris DP4	WP_205220066.1	WP_223294604.1
OG0000136	Desulfotalea psychrophila LSv54	WP_205220066.1	WP_156792292.1
OG0000136	Desulfocapsa sulfexigens DSM 10523	WP_205220066.1	WP_015405352.1
OG0000136	Desulfocapsa_13_biocide	WP_205220066.1	Utg858498_14
OG0000136	Desulfocapsa_06_corrosive	WP_205220066.1	Utg323392_39
OG0000136	Desulfosediminicola ganghwensis IMCC35004	WP_205220066.1	WP_136795820.1
OG0000136	Desulfosediminicola flagellatus IMCC35005	WP_205220066.1	WP_136806313.1
OG0000137	Shewanella oneidensis MR-1	WP_205219084.1	WP_011073955.1
OG0000137	Desulfovibrio vulgaris DP4	WP_205219084.1	WP_010939936.1
OG0000137	Desulfocapsa sulfexigens DSM 10523	WP_205219084.1	WP_015403804.1
OG0000137	Desulfocapsa_13_biocide	WP_205219084.1	Utg857046_87
OG0000137	Desulfocapsa_06_corrosive	WP_205219084.1	Utg323316_187
OG0000137	Desulfotalea psychrophila LSv54	WP_205219084.1	WP_011188473.1
OG0000138	Desulfosediminicola flagellatus IMCC35005	WP_205220459.1	WP_136806578.1, WP_136807306.1, WP_136809632.1
OG0000140	Geobacter sulfurreducens PCA	WP_205220453.1, WP_205218003.1, WP_205220379.1, WP_205220472.1, WP_205220486.1, WP_240192169.1, WP_205220474.1, WP_205220483.1, WP_205220485.1, WP_205220487.1, WP_205220437.1, WP_205220287.1, WP_205220407.1, WP_205220415.1, WP_205220251.1, WP_205220477.1, WP_205220480.1, WP_205220476.1, WP_205220484.1, WP_205220448.1, WP_240191969.1	WP_010941815.1
OG0000141	Desulfovibrio vulgaris DP4	WP_205219914.1, WP_205219915.1	WP_011791661.1
OG0000141	Acidithiobacillus ferrooxidans YNTRS-40	WP_205219914.1, WP_205219915.1	WP_012536164.1
OG0000141	Desulfosediminicola ganghwensis IMCC35004	WP_205219914.1, WP_205219915.1	WP_136798914.1
OG0000141	Shewanella oneidensis MR-1	WP_205219914.1	WP_011071945.1
OG0000141	Desulfotalea psychrophila LSv54	WP_205219915.1	WP_011190215.1
OG0000142	Geobacter sulfurreducens PCA	WP_205219982.1	WP_010942899.1
OG0000142	Desulfosediminicola flagellatus IMCC35005	WP_205219982.1	WP_267313776.1
OG0000142	Desulfosediminicola ganghwensis IMCC35004	WP_205219982.1	WP_167495789.1
OG0000142	Desulfocapsa_13_biocide	WP_205219982.1	Utg860814_204
OG0000142	Desulfocapsa_06_corrosive	WP_205219982.1	Utg323180_616
OG0000142	Acidithiobacillus ferrooxidans YNTRS-40	WP_205219982.1	WP_009565767.1
OG0000142	Desulfocapsa sulfexigens DSM 10523	WP_205219982.1	WP_015404601.1
OG0000142	Desulfovibrio ferrophilus IS5	WP_205219982.1	WP_126377727.1
OG0000142	Desulfovibrio vulgaris DP4	WP_205219982.1	WP_011792996.1
OG0000142	Desulfotalea psychrophila LSv54	WP_205219982.1	WP_156792321.1
OG0000142	Desulfocapsa_06_corrosive	WP_205218882.1	Utg323392_262
OG0000142	Desulfocapsa_13_biocide	WP_205218882.1	Utg861448_10, Utg861448_11
OG0000142	Desulfocapsa sulfexigens DSM 10523	WP_205218882.1	WP_015405517.1
OG0000142	Desulfosediminicola flagellatus IMCC35005	WP_205218882.1	WP_167505871.1
OG0000142	Desulfosediminicola ganghwensis IMCC35004	WP_205218882.1	WP_167495869.1
OG0000142	Desulfotalea psychrophila LSv54	WP_205218882.1	WP_041277814.1
OG0000143	Desulfovibrio vulgaris DP4	WP_205219037.1	WP_011792337.1
OG0000143	Desulfovibrio ferrophilus IS5	WP_205219037.1	WP_126376543.1, WP_126377487.1, WP_126375622.1
OG0000143	Shewanella oneidensis MR-1	WP_205219037.1	WP_011070643.1, WP_011070826.1, WP_011072164.1
OG0000143	Geobacter sulfurreducens PCA	WP_205219037.1	WP_010943891.1
OG0000143	Acidithiobacillus ferrooxidans YNTRS-40	WP_205219037.1	WP_012535762.1
OG0000143	Desulfosediminicola flagellatus IMCC35005	WP_205219037.1	WP_136806623.1
OG0000143	Desulfosediminicola ganghwensis IMCC35004	WP_205219037.1	WP_136796789.1
OG0000143	Desulfocapsa_13_biocide	WP_205219037.1	Utg859750_71
OG0000143	Desulfocapsa_06_corrosive	WP_205219037.1	Utg323180_33
OG0000143	Desulfocapsa sulfexigens DSM 10523	WP_205219037.1	WP_015402714.1
OG0000143	Desulfotalea psychrophila LSv54	WP_205219037.1	WP_011190324.1
OG0000144	Shewanella oneidensis MR-1	WP_205217734.1	WP_011073693.1
OG0000144	Acidithiobacillus ferrooxidans YNTRS-40	WP_205217734.1	WP_012535990.1
OG0000144	Desulfovibrio ferrophilus IS5	WP_205217734.1	WP_126379267.1
