Orthogroup	Species	Acidithiobacillus ferrooxidans YNTRS-40	Orthologs
OG0000259	Desulfovibrio ferrophilus IS5	WP_012607080.1	WP_126380949.1
OG0000259	Desulfotalea psychrophila LSv54	WP_012607080.1	WP_011189470.1
OG0000259	Desulfosediminicola flagellatus IMCC35005	WP_012607080.1	WP_136806277.1
OG0000259	Desulfosediminicola ganghwensis IMCC35004	WP_012607080.1	WP_136795856.1
OG0000259	Desulfocapsa sulfexigens DSM 10523	WP_012607080.1	WP_015404586.1
OG0000259	Desulfocapsa_06_corrosive	WP_012607080.1	Utg323990_75
OG0000259	Desulfocapsa_13_biocide	WP_012607080.1	Utg860006_137
OG0000259	Desulforhopalus vacuolatus DSM 9700	WP_012607080.1	WP_205218163.1
OG0000259	Geobacter sulfurreducens PCA	WP_012607080.1	WP_010942654.1
OG0000259	Geobacter sulfurreducens PCA	WP_225487438.1, WP_229129802.1	WP_010943206.1
OG0000260	Desulfocapsa sulfexigens DSM 10523	WP_233459567.1, WP_012536828.1	WP_167320763.1
OG0000260	Desulfocapsa_13_biocide	WP_233459567.1, WP_012536828.1	Utg860814_156
OG0000260	Desulfocapsa_06_corrosive	WP_233459567.1, WP_012536828.1	Utg323180_575
OG0000260	Desulfosediminicola flagellatus IMCC35005	WP_233459567.1, WP_012536828.1	WP_167506000.1
OG0000260	Desulfosediminicola ganghwensis IMCC35004	WP_233459567.1, WP_012536828.1	WP_136795470.1
OG0000260	Desulfovibrio ferrophilus IS5	WP_233459567.1, WP_012536828.1	WP_126376736.1
OG0000260	Desulfocapsa_13_biocide	WP_012536397.1	Utg859432_35
OG0000260	Desulfocapsa_06_corrosive	WP_012536397.1	Utg323140_174
OG0000260	Desulfocapsa sulfexigens DSM 10523	WP_012536397.1	WP_015402947.1
OG0000260	Desulfotalea psychrophila LSv54	WP_012536397.1	WP_011187671.1
OG0000260	Geobacter sulfurreducens PCA	WP_012536397.1	WP_010942469.1
OG0000260	Desulfovibrio ferrophilus IS5	WP_012536397.1	WP_126377383.1
OG0000260	Desulfovibrio vulgaris DP4	WP_012536397.1	WP_010939132.1
OG0000260	Shewanella oneidensis MR-1	WP_012536397.1	WP_011071974.1
OG0000261	Desulforhopalus vacuolatus DSM 9700	WP_012536559.1, WP_157293185.1	WP_205219746.1
OG0000261	Desulfocapsa sulfexigens DSM 10523	WP_012536559.1, WP_157293185.1	WP_015404558.1
OG0000261	Desulfocapsa_06_corrosive	WP_012536559.1, WP_157293185.1	Utg323990_127
OG0000261	Desulfocapsa_13_biocide	WP_012536559.1, WP_157293185.1	Utg860006_76
OG0000261	Desulfotalea psychrophila LSv54	WP_012536559.1, WP_157293185.1	WP_011187462.1
OG0000261	Desulfosediminicola flagellatus IMCC35005	WP_012536559.1, WP_157293185.1	WP_136806180.1
OG0000261	Desulfosediminicola ganghwensis IMCC35004	WP_012536559.1, WP_157293185.1	WP_228721335.1
OG0000261	Desulfovibrio vulgaris DP4	WP_012536559.1, WP_157293185.1	WP_011792785.1
OG0000261	Desulfovibrio ferrophilus IS5	WP_012536559.1, WP_157293185.1	WP_232034914.1
OG0000261	Shewanella oneidensis MR-1	WP_012536559.1, WP_157293185.1	WP_011073468.1
OG0000262	Desulfosediminicola flagellatus IMCC35005	WP_012536942.1	WP_136806710.1
OG0000262	Desulfocapsa_06_corrosive	WP_012536942.1	Utg323152_138, Utg323152_139
OG0000262	Desulfocapsa_13_biocide	WP_012536942.1	Utg859098_276
OG0000262	Desulfosediminicola ganghwensis IMCC35004	WP_012536942.1	WP_136796483.1
OG0000262	Desulfocapsa sulfexigens DSM 10523	WP_012536942.1	WP_015405634.1
OG0000262	Geobacter sulfurreducens PCA	WP_012536942.1	WP_010943062.1, WP_010941612.1, WP_010941613.1, WP_010941843.1
OG0000262	Desulforhopalus vacuolatus DSM 9700	WP_012536942.1	WP_205218569.1
OG0000262	Desulfotalea psychrophila LSv54	WP_012536942.1	WP_011188941.1, WP_041277999.1
OG0000262	Shewanella oneidensis MR-1	WP_012536942.1	WP_011071339.1, WP_011071933.1, WP_164925915.1
OG0000263	Desulfovibrio vulgaris DP4	WP_225487436.1	WP_223294628.1
OG0000263	Desulfovibrio ferrophilus IS5	WP_225487436.1	WP_172961789.1
OG0000263	Desulfotalea psychrophila LSv54	WP_225487436.1	WP_011190212.1
OG0000263	Shewanella oneidensis MR-1	WP_225487436.1	WP_011073465.1
OG0000263	Desulfocapsa_06_corrosive	WP_225487436.1	Utg323300_416
OG0000263	Desulfocapsa sulfexigens DSM 10523	WP_225487436.1	WP_015403031.1
OG0000263	Desulfocapsa_13_biocide	WP_225487436.1	Utg857682_148
OG0000263	Desulfovibrio vulgaris DP4	WP_012537110.1	WP_011791860.1
OG0000263	Desulforhopalus vacuolatus DSM 9700	WP_012537110.1	WP_205219912.1
OG0000263	Shewanella oneidensis MR-1	WP_012537110.1	WP_011074170.1, WP_011071948.1, WP_011073757.1
OG0000263	Desulfocapsa_13_biocide	WP_012537110.1	Utg859750_52
OG0000263	Geobacter sulfurreducens PCA	WP_012537110.1	WP_010941522.1, WP_235044914.1
OG0000264	Desulfovibrio ferrophilus IS5	WP_012537655.1	WP_126380686.1
OG0000264	Desulfovibrio vulgaris DP4	WP_012537655.1	WP_010938076.1
OG0000264	Desulfosediminicola flagellatus IMCC35005	WP_012537655.1	WP_136805621.1, WP_136807989.1
OG0000264	Desulfosediminicola ganghwensis IMCC35004	WP_012537655.1	WP_136797181.1, WP_136795150.1
OG0000264	Desulfocapsa_06_corrosive	WP_012537655.1	Utg323262_53, Utg323300_385
OG0000264	Desulforhopalus vacuolatus DSM 9700	WP_012537655.1	WP_275888954.1, WP_205218431.1
OG0000264	Desulfocapsa sulfexigens DSM 10523	WP_012537655.1	WP_015403248.1, WP_015403956.1
OG0000264	Desulfocapsa_13_biocide	WP_012537655.1	Utg857152_109
OG0000264	Desulfotalea psychrophila LSv54	WP_012537655.1	WP_011188079.1
OG0000264	Geobacter sulfurreducens PCA	WP_012537655.1	WP_010940789.1
OG0000264	Shewanella oneidensis MR-1	WP_012537655.1	WP_011074330.1
OG0000265	Geobacter sulfurreducens PCA	WP_012537657.1	WP_010940787.1
OG0000265	Desulfovibrio ferrophilus IS5	WP_012537657.1	WP_126380688.1
OG0000265	Desulfovibrio vulgaris DP4	WP_012537657.1	WP_010938078.1
OG0000265	Desulfosediminicola flagellatus IMCC35005	WP_012537657.1	WP_136805218.1, WP_136807991.1
OG0000265	Desulfosediminicola ganghwensis IMCC35004	WP_012537657.1	WP_136797172.1, WP_136795152.1
OG0000265	Desulfocapsa_06_corrosive	WP_012537657.1	Utg323262_60, Utg323300_383
OG0000265	Desulfocapsa sulfexigens DSM 10523	WP_012537657.1	WP_015403241.1, WP_015403954.1
OG0000265	Desulforhopalus vacuolatus DSM 9700	WP_012537657.1	WP_205218056.1, WP_205218429.1
OG0000265	Desulfotalea psychrophila LSv54	WP_012537657.1	WP_011188077.1
OG0000265	Desulfocapsa_13_biocide	WP_012537657.1	Utg857152_107
OG0000265	Shewanella oneidensis MR-1	WP_012537657.1	WP_011074332.1
OG0000266	Desulfovibrio ferrophilus IS5	WP_012537658.1	WP_126380663.1
OG0000266	Desulfovibrio vulgaris DP4	WP_012537658.1	WP_010938217.1
OG0000266	Desulfosediminicola flagellatus IMCC35005	WP_012537658.1	WP_136805215.1, WP_136808013.1
OG0000266	Desulfosediminicola ganghwensis IMCC35004	WP_012537658.1	WP_136797177.1, WP_136795173.1
OG0000266	Desulfocapsa_06_corrosive	WP_012537658.1	Utg323262_57, Utg323300_345
OG0000266	Desulforhopalus vacuolatus DSM 9700	WP_012537658.1	WP_205218059.1, WP_205217485.1
OG0000266	Desulfocapsa sulfexigens DSM 10523	WP_012537658.1	WP_015403244.1, WP_015403914.1
OG0000266	Desulfotalea psychrophila LSv54	WP_012537658.1	WP_011188060.1
OG0000266	Desulfocapsa_13_biocide	WP_012537658.1	Utg857152_69
OG0000266	Geobacter sulfurreducens PCA	WP_012537658.1	WP_010941002.1
OG0000266	Shewanella oneidensis MR-1	WP_012537658.1	WP_011074335.1
OG0000267	Desulfovibrio ferrophilus IS5	WP_012607294.1, WP_054608871.1, WP_061046412.1	WP_126380945.1
OG0000267	Desulfotalea psychrophila LSv54	WP_012607294.1, WP_054608871.1, WP_061046412.1	WP_011187616.1
OG0000267	Desulfocapsa_06_corrosive	WP_012607294.1, WP_054608871.1, WP_061046412.1	Utg323316_169
OG0000267	Desulfocapsa_13_biocide	WP_012607294.1, WP_054608871.1, WP_061046412.1	Utg857046_62, Utg857046_61
OG0000267	Desulfosediminicola ganghwensis IMCC35004	WP_012607294.1, WP_054608871.1, WP_061046412.1	WP_136798349.1
OG0000267	Geobacter sulfurreducens PCA	WP_012607294.1, WP_054608871.1	WP_010944011.1
OG0000267	Shewanella oneidensis MR-1	WP_061046412.1	WP_011074441.1, WP_011074195.1
OG0000267	Desulfosediminicola flagellatus IMCC35005	WP_061046412.1	WP_136806456.1
OG0000268	Desulfovibrio vulgaris DP4	WP_041646068.1	WP_011792764.1
OG0000268	Desulfocapsa sulfexigens DSM 10523	WP_041646068.1	WP_015402508.1
OG0000268	Desulfocapsa_06_corrosive	WP_041646068.1	Utg323180_274
OG0000268	Desulfocapsa_13_biocide	WP_041646068.1	Utg863716_97
OG0000268	Desulfosediminicola ganghwensis IMCC35004	WP_041646068.1	WP_136796766.1
OG0000268	Desulfosediminicola flagellatus IMCC35005	WP_041646068.1	WP_136806647.1
OG0000268	Desulforhopalus vacuolatus DSM 9700	WP_041646068.1	WP_205219054.1
OG0000268	Shewanella oneidensis MR-1	WP_041646068.1	WP_011071397.1
OG0000269	Desulforhopalus vacuolatus DSM 9700	WP_054609063.1	WP_205217555.1, WP_205217337.1, WP_205220167.1, WP_205217898.1, WP_205217899.1
OG0000269	Desulfocapsa_06_corrosive	WP_054609063.1	Utg323448_118, Utg323448_117
OG0000269	Desulfocapsa_13_biocide	WP_054609063.1	Utg858494_54, Utg858494_55
OG0000269	Desulfocapsa sulfexigens DSM 10523	WP_054609063.1	WP_015404334.1, WP_015404333.1
OG0000269	Desulfosediminicola flagellatus IMCC35005	WP_054609063.1	WP_136810843.1, WP_136810842.1
OG0000269	Desulfosediminicola ganghwensis IMCC35004	WP_054609063.1	WP_228721394.1, WP_136798040.1
OG0000269	Shewanella oneidensis MR-1	WP_054609063.1	WP_011071681.1
OG0000270	Desulfovibrio vulgaris DP4	WP_229129792.1	WP_011791353.1, WP_010937324.1
OG0000270	Desulfocapsa_06_corrosive	WP_229129792.1	Utg323300_147, Utg323140_132
OG0000270	Geobacter sulfurreducens PCA	WP_229129792.1	WP_010940685.1, WP_010941762.1
OG0000270	Desulfocapsa_13_biocide	WP_229129792.1	Utg860814_173, Utg864866_30
OG0000270	Desulfosediminicola flagellatus IMCC35005	WP_229129792.1	WP_136807381.1, WP_136810057.1
OG0000270	Desulfocapsa sulfexigens DSM 10523	WP_229129792.1	WP_015403162.1
OG0000270	Desulfotalea psychrophila LSv54	WP_229129792.1	WP_011189127.1
OG0000270	Desulfosediminicola ganghwensis IMCC35004	WP_229129792.1	WP_136796977.1
OG0000270	Desulforhopalus vacuolatus DSM 9700	WP_229129792.1	WP_205217873.1
OG0000270	Desulfovibrio ferrophilus IS5	WP_229129792.1	WP_126380933.1
OG0000270	Shewanella oneidensis MR-1	WP_229129792.1	WP_011071728.1
OG0000283	Desulforhopalus vacuolatus DSM 9700	WP_009560879.1	WP_275888985.1
OG0000283	Desulfocapsa sulfexigens DSM 10523	WP_009560879.1	WP_015403418.1
OG0000283	Desulfocapsa_06_corrosive	WP_009560879.1	Utg324810_45
OG0000283	Desulfocapsa_13_biocide	WP_009560879.1	Utg861744_134
OG0000283	Desulfosediminicola ganghwensis IMCC35004	WP_009560879.1	WP_136795438.1, WP_136798939.1, WP_136798938.1
OG0000283	Desulfosediminicola flagellatus IMCC35005	WP_009560879.1	WP_136808622.1
OG0000283	Desulfotalea psychrophila LSv54	WP_009560879.1	WP_011187819.1
OG0000283	Geobacter sulfurreducens PCA	WP_009560879.1	WP_010940799.1, WP_010941447.1
OG0000283	Desulfovibrio vulgaris DP4	WP_009560879.1	WP_011791794.1, WP_010939207.1
OG0000283	Desulfovibrio ferrophilus IS5	WP_009560879.1	WP_126377400.1
OG0000283	Shewanella oneidensis MR-1	WP_009560879.1	WP_011072163.1
OG0000284	Desulfocapsa_06_corrosive	WP_009560923.1	Utg323300_134
OG0000284	Desulfocapsa_13_biocide	WP_009560923.1	Utg857300_22
OG0000284	Desulfocapsa sulfexigens DSM 10523	WP_009560923.1	WP_015403619.1
OG0000284	Desulfosediminicola ganghwensis IMCC35004	WP_009560923.1	WP_136799707.1, WP_167495665.1, WP_136796354.1
OG0000284	Geobacter sulfurreducens PCA	WP_009560923.1	WP_010942003.1, WP_010941315.1, WP_010941575.1
OG0000284	Desulfotalea psychrophila LSv54	WP_009560923.1	WP_156792243.1
OG0000284	Desulfosediminicola flagellatus IMCC35005	WP_009560923.1	WP_136807131.1
OG0000284	Desulfovibrio vulgaris DP4	WP_009560923.1	WP_011792788.1
OG0000284	Desulfovibrio ferrophilus IS5	WP_009560923.1	WP_232034785.1
OG0000284	Shewanella oneidensis MR-1	WP_009560923.1	WP_011070541.1, WP_011072419.1
OG0000285	Shewanella oneidensis MR-1	WP_009567365.1, WP_009561385.1, WP_009565301.1, WP_054608740.1, WP_009565762.1	WP_011072952.1
OG0000285	Desulfovibrio vulgaris DP4	WP_009567365.1, WP_009561385.1, WP_009565301.1, WP_054608740.1, WP_009565762.1	WP_010940031.1
OG0000285	Desulfovibrio ferrophilus IS5	WP_009567365.1, WP_009561385.1, WP_009565301.1, WP_054608740.1, WP_009565762.1	WP_126380954.1
OG0000285	Geobacter sulfurreducens PCA	WP_009567365.1, WP_009561385.1, WP_009565301.1, WP_054608740.1, WP_009565762.1	WP_010941784.1
OG0000285	Desulfotalea psychrophila LSv54	WP_009567365.1, WP_009561385.1, WP_009565301.1, WP_054608740.1, WP_009565762.1	WP_041278086.1
OG0000285	Desulfocapsa_06_corrosive	WP_009567365.1, WP_009561385.1, WP_009565301.1, WP_054608740.1, WP_009565762.1	Utg324548_26
OG0000285	Desulfocapsa_13_biocide	WP_009567365.1, WP_009561385.1, WP_009565301.1, WP_054608740.1, WP_009565762.1	Utg859236_43
OG0000285	Desulfocapsa sulfexigens DSM 10523	WP_009567365.1, WP_009561385.1, WP_009565301.1, WP_054608740.1, WP_009565762.1	WP_015404434.1
OG0000285	Desulforhopalus vacuolatus DSM 9700	WP_009567365.1, WP_009561385.1, WP_009565301.1, WP_054608740.1, WP_009565762.1	WP_205218739.1
OG0000285	Desulfosediminicola ganghwensis IMCC35004	WP_009567365.1, WP_009561385.1, WP_009565301.1, WP_054608740.1, WP_009565762.1	WP_275942935.1
OG0000285	Desulfosediminicola flagellatus IMCC35005	WP_009567365.1, WP_009561385.1, WP_009565301.1, WP_054608740.1, WP_009565762.1	WP_275942858.1
OG0000286	Desulforhopalus vacuolatus DSM 9700	WP_009562005.1	WP_205219922.1
OG0000286	Shewanella oneidensis MR-1	WP_009562005.1	WP_011073470.1
OG0000286	Desulfotalea psychrophila LSv54	WP_009562005.1	WP_049785127.1
OG0000287	Desulfovibrio ferrophilus IS5	WP_009566245.1, WP_009562362.1	WP_126379943.1
OG0000287	Desulfovibrio vulgaris DP4	WP_009566245.1, WP_009562362.1	WP_010937317.1, WP_043629761.1, WP_011792648.1
OG0000287	Desulfosediminicola ganghwensis IMCC35004	WP_009566245.1, WP_009562362.1	WP_136797497.1, WP_167495767.1, WP_167495611.1, WP_136797518.1
OG0000287	Desulfosediminicola flagellatus IMCC35005	WP_009566245.1, WP_009562362.1	WP_167506055.1, WP_167505793.1, WP_136810343.1, WP_136805686.1
OG0000287	Desulfocapsa sulfexigens DSM 10523	WP_009566245.1, WP_009562362.1	WP_015402629.1
OG0000287	Geobacter sulfurreducens PCA	WP_009566245.1, WP_009562362.1	WP_010941183.1
OG0000288	Geobacter sulfurreducens PCA	WP_009564524.1	WP_010942662.1
OG0000288	Shewanella oneidensis MR-1	WP_009564524.1	WP_011071130.1
OG0000288	Desulfocapsa_06_corrosive	WP_009564524.1	Utg323180_284
OG0000289	Geobacter sulfurreducens PCA	WP_009565770.1	WP_010941147.1
OG0000289	Desulfovibrio vulgaris DP4	WP_009565770.1	WP_011792229.1, WP_011792179.1, WP_011793145.1
OG0000289	Desulfosediminicola flagellatus IMCC35005	WP_009565770.1	WP_136809883.1, WP_136806123.1
OG0000289	Desulfosediminicola ganghwensis IMCC35004	WP_009565770.1	WP_136795939.1, WP_136795299.1
OG0000289	Desulfocapsa_06_corrosive	WP_009565770.1	Utg323392_229
OG0000289	Desulfocapsa_13_biocide	WP_009565770.1	Utg859388_8, Utg859388_7
OG0000289	Desulfotalea psychrophila LSv54	WP_009565770.1	WP_156792179.1, WP_011189628.1
OG0000289	Desulfovibrio ferrophilus IS5	WP_009565770.1	WP_126378287.1, WP_126375897.1
OG0000290	Desulfotalea psychrophila LSv54	WP_215905594.1, WP_229129783.1, WP_009566370.1, WP_229129815.1	WP_011189438.1
OG0000290	Desulforhopalus vacuolatus DSM 9700	WP_215905594.1, WP_229129783.1, WP_009566370.1, WP_229129815.1	WP_205219839.1
OG0000290	Desulfocapsa_06_corrosive	WP_215905594.1, WP_229129783.1, WP_009566370.1, WP_229129815.1	Utg323990_110
OG0000290	Desulfocapsa_13_biocide	WP_215905594.1, WP_229129783.1, WP_009566370.1, WP_229129815.1	Utg860006_88
OG0000290	Desulfocapsa sulfexigens DSM 10523	WP_215905594.1, WP_229129783.1, WP_009566370.1, WP_229129815.1	WP_015404568.1
OG0000290	Desulfosediminicola ganghwensis IMCC35004	WP_215905594.1, WP_229129783.1, WP_009566370.1, WP_229129815.1	WP_136795867.1
OG0000290	Desulfosediminicola flagellatus IMCC35005	WP_215905594.1, WP_229129783.1, WP_009566370.1, WP_229129815.1	WP_136806187.1
OG0000290	Desulfovibrio vulgaris DP4	WP_215905594.1, WP_229129783.1, WP_009566370.1, WP_229129815.1	WP_011791783.1
OG0000290	Desulfovibrio ferrophilus IS5	WP_215905594.1, WP_229129783.1, WP_009566370.1, WP_229129815.1	WP_126381196.1
OG0000290	Geobacter sulfurreducens PCA	WP_215905594.1, WP_229129783.1, WP_009566370.1, WP_229129815.1	WP_010944031.1
OG0000290	Shewanella oneidensis MR-1	WP_215905594.1	WP_011072343.1
OG0000290	Shewanella oneidensis MR-1	WP_229129783.1, WP_009566370.1, WP_229129815.1	WP_238560560.1
OG0000291	Desulfovibrio ferrophilus IS5	WP_009566445.1	WP_126377018.1
OG0000291	Desulfovibrio vulgaris DP4	WP_009566445.1	WP_010939194.1
OG0000291	Geobacter sulfurreducens PCA	WP_009566445.1	WP_010942921.1, WP_010942449.1
OG0000291	Desulfotalea psychrophila LSv54	WP_009566445.1	WP_011188846.1
OG0000291	Desulfocapsa_06_corrosive	WP_009566445.1	Utg323152_390
OG0000291	Desulfocapsa sulfexigens DSM 10523	WP_009566445.1	WP_015404986.1
OG0000291	Desulfosediminicola ganghwensis IMCC35004	WP_009566445.1	WP_136799698.1
OG0000291	Desulfosediminicola flagellatus IMCC35005	WP_009566445.1	WP_136807599.1
OG0000291	Desulforhopalus vacuolatus DSM 9700	WP_009566445.1	WP_205218886.1
OG0000291	Shewanella oneidensis MR-1	WP_009566445.1	WP_011071410.1
OG0000291	Desulfovibrio ferrophilus IS5	WP_012536500.1	WP_126375792.1
OG0000291	Desulfovibrio vulgaris DP4	WP_012536500.1	WP_011792170.1
OG0000291	Shewanella oneidensis MR-1	WP_012536500.1	WP_011071560.1
OG0000292	Geobacter sulfurreducens PCA	WP_009566482.1	WP_010941250.1
OG0000292	Desulfocapsa sulfexigens DSM 10523	WP_009566482.1	WP_228130008.1
OG0000292	Desulfocapsa_06_corrosive	WP_009566482.1	Utg323448_29
OG0000292	Desulfocapsa_13_biocide	WP_009566482.1	Utg857490_19
OG0000292	Desulfotalea psychrophila LSv54	WP_009566482.1	WP_011188332.1
OG0000292	Desulfosediminicola flagellatus IMCC35005	WP_009566482.1	WP_228723310.1, WP_136806548.1
OG0000292	Desulforhopalus vacuolatus DSM 9700	WP_009566482.1	WP_240192117.1, WP_205218080.1
OG0000292	Desulfovibrio vulgaris DP4	WP_009566482.1	WP_011792092.1, WP_011791915.1
OG0000292	Desulfovibrio ferrophilus IS5	WP_009566482.1	WP_126378090.1, WP_126378757.1
OG0000292	Desulfosediminicola ganghwensis IMCC35004	WP_009566482.1	WP_136796831.1, WP_136799710.1
OG0000293	Desulfovibrio ferrophilus IS5	WP_009566650.1	WP_126375664.1
OG0000293	Desulfotalea psychrophila LSv54	WP_009566650.1	WP_011188562.1
OG0000293	Desulfocapsa_06_corrosive	WP_009566650.1	Utg323632_26
OG0000293	Desulfocapsa_13_biocide	WP_009566650.1	Utg862138_17
OG0000293	Desulfocapsa sulfexigens DSM 10523	WP_009566650.1	WP_015405755.1
OG0000293	Desulfosediminicola flagellatus IMCC35005	WP_009566650.1	WP_136806901.1
OG0000293	Desulfosediminicola ganghwensis IMCC35004	WP_009566650.1	WP_136798540.1
OG0000293	Desulforhopalus vacuolatus DSM 9700	WP_009566650.1	WP_240191945.1
OG0000293	Geobacter sulfurreducens PCA	WP_009566650.1	WP_010941006.1
OG0000294	Desulfocapsa_13_biocide	WP_009566880.1	Utg859750_51
OG0000294	Desulfotalea psychrophila LSv54	WP_009566880.1	WP_011190213.1
OG0000294	Desulforhopalus vacuolatus DSM 9700	WP_009566880.1	WP_205219913.1
OG0000294	Shewanella oneidensis MR-1	WP_009566880.1	WP_011071947.1
OG0000294	Shewanella oneidensis MR-1	WP_151528220.1, WP_012537092.1, WP_012536342.1, WP_012537537.1, WP_012537109.1, WP_012536551.1	WP_011073467.1
OG0000294	Desulfovibrio vulgaris DP4	WP_151528220.1, WP_012537092.1, WP_012536342.1, WP_012537537.1, WP_012537109.1, WP_012536551.1	WP_011791660.1
OG0000294	Desulfocapsa sulfexigens DSM 10523	WP_151528220.1, WP_012537092.1, WP_012536342.1, WP_012537537.1, WP_012537109.1, WP_012536551.1	WP_015403030.1
OG0000294	Desulfocapsa_13_biocide	WP_151528220.1, WP_012537092.1, WP_012536342.1, WP_012537537.1, WP_012537109.1, WP_012536551.1	Utg857682_147
OG0000294	Desulfocapsa_06_corrosive	WP_151528220.1, WP_012537092.1, WP_012536342.1, WP_012537537.1, WP_012537109.1, WP_012536551.1	Utg323300_417
OG0000295	Shewanella oneidensis MR-1	WP_009566924.1	WP_011073887.1
OG0000295	Desulforhopalus vacuolatus DSM 9700	WP_009566924.1	WP_240192031.1
OG0000295	Desulfocapsa_06_corrosive	WP_009566924.1	Utg323990_154, Utg323074_122
OG0000295	Desulfocapsa_13_biocide	WP_009566924.1	Utg860006_49, Utg857994_140
OG0000295	Desulfocapsa sulfexigens DSM 10523	WP_009566924.1	WP_015404534.1
OG0000295	Desulfosediminicola flagellatus IMCC35005	WP_009566924.1	WP_136808397.1
OG0000295	Desulfosediminicola ganghwensis IMCC35004	WP_009566924.1	WP_136796618.1, WP_267314028.1
OG0000295	Desulfotalea psychrophila LSv54	WP_009566924.1	WP_011188719.1, WP_011189959.1
OG0000295	Geobacter sulfurreducens PCA	WP_009566924.1	WP_010942132.1
OG0000295	Desulfovibrio ferrophilus IS5	WP_009566924.1	WP_232034907.1
OG0000295	Desulfovibrio vulgaris DP4	WP_009566924.1	WP_223294586.1
OG0000296	Desulfosediminicola flagellatus IMCC35005	WP_009567461.1	WP_136808009.1
OG0000296	Desulfosediminicola ganghwensis IMCC35004	WP_009567461.1	WP_136795169.1
OG0000296	Desulfocapsa_06_corrosive	WP_009567461.1	Utg323180_360, Utg323140_32, Utg323300_349
OG0000296	Desulfocapsa_13_biocide	WP_009567461.1	Utg857152_73
OG0000296	Desulfocapsa sulfexigens DSM 10523	WP_009567461.1	WP_015403918.1
OG0000296	Desulfotalea psychrophila LSv54	WP_009567461.1	WP_041277610.1
OG0000296	Desulforhopalus vacuolatus DSM 9700	WP_009567461.1	WP_205218418.1
OG0000296	Geobacter sulfurreducens PCA	WP_009567461.1	WP_010943239.1, WP_010942391.1
OG0000296	Desulfovibrio ferrophilus IS5	WP_009567461.1	WP_126376968.1
OG0000296	Desulfovibrio vulgaris DP4	WP_009567461.1	WP_010940232.1, WP_010939150.1
