Orthogroup	Species	Desulfosediminicola ganghwensis IMCC35004	Orthologs
OG0000364	Desulfocapsa_06_corrosive	WP_136799030.1	Utg323448_115, Utg324810_20, Utg323180_185
OG0000364	Desulfocapsa_13_biocide	WP_136799030.1	Utg858494_57, Utg863716_12, Utg863716_13
OG0000364	Desulfocapsa sulfexigens DSM 10523	WP_136799030.1	WP_015404331.1, WP_015403401.1, WP_015402587.1
OG0000364	Desulfosediminicola flagellatus IMCC35005	WP_136799030.1	WP_136807809.1
OG0000365	Geobacter sulfurreducens PCA	WP_136799028.1	WP_010943250.1
OG0000365	Desulfovibrio ferrophilus IS5	WP_136799028.1	WP_126379797.1
OG0000365	Desulfovibrio vulgaris DP4	WP_136799028.1	WP_010939592.1, WP_010937330.1
OG0000365	Desulfocapsa sulfexigens DSM 10523	WP_136799028.1	WP_015402606.1
OG0000365	Desulfocapsa_13_biocide	WP_136799028.1	Utg857152_129
OG0000365	Desulfocapsa_06_corrosive	WP_136799028.1	Utg323300_405
OG0000365	Desulforhopalus vacuolatus DSM 9700	WP_136799028.1	WP_205218267.1
OG0000365	Desulfosediminicola flagellatus IMCC35005	WP_136799028.1	WP_136807807.1
OG0000366	Shewanella oneidensis MR-1	WP_136799525.1, WP_136799524.1, WP_136795920.1	WP_011072246.1
OG0000366	Desulfocapsa sulfexigens DSM 10523	WP_136799525.1, WP_136799524.1, WP_136795920.1	WP_015402662.1
OG0000366	Desulfocapsa_06_corrosive	WP_136799525.1, WP_136799524.1, WP_136795920.1	Utg323180_120
OG0000366	Desulfocapsa_13_biocide	WP_136799525.1, WP_136799524.1, WP_136795920.1	Utg857152_194
OG0000366	Desulfotalea psychrophila LSv54	WP_136799525.1, WP_136799524.1, WP_136795920.1	WP_041278090.1
OG0000366	Geobacter sulfurreducens PCA	WP_136799525.1, WP_136799524.1, WP_136795920.1	WP_010941660.1
OG0000366	Desulforhopalus vacuolatus DSM 9700	WP_136799525.1, WP_136799524.1, WP_136795920.1	WP_275888945.1
OG0000366	Desulfovibrio vulgaris DP4	WP_136799525.1	WP_011791409.1
OG0000366	Desulfovibrio ferrophilus IS5	WP_136799525.1	WP_126376476.1
OG0000366	Desulfovibrio ferrophilus IS5	WP_136799524.1	WP_126376478.1
OG0000366	Desulfovibrio vulgaris DP4	WP_136799524.1	WP_011791408.1
OG0000366	Desulfosediminicola flagellatus IMCC35005	WP_136795920.1	WP_136806144.1
OG0000367	Desulfovibrio ferrophilus IS5	WP_167495620.1, WP_136797141.1	WP_126380006.1
OG0000367	Desulfovibrio vulgaris DP4	WP_167495620.1, WP_136797141.1	WP_011791636.1
OG0000367	Desulfosediminicola flagellatus IMCC35005	WP_167495620.1, WP_136797141.1	WP_136808894.1
OG0000367	Desulfovibrio vulgaris DP4	WP_136795270.1	WP_011791518.1
OG0000367	Desulfovibrio ferrophilus IS5	WP_136795270.1	WP_126379291.1
OG0000367	Desulfocapsa sulfexigens DSM 10523	WP_136795270.1	WP_015402768.1
OG0000367	Desulfocapsa_06_corrosive	WP_136795270.1	Utg323140_73
OG0000367	Desulfocapsa_13_biocide	WP_136795270.1	Utg864866_81, Utg864866_80
OG0000367	Desulforhopalus vacuolatus DSM 9700	WP_136795270.1	WP_240191917.1
OG0000367	Desulfotalea psychrophila LSv54	WP_136795270.1	WP_011187535.1
OG0000367	Desulfosediminicola flagellatus IMCC35005	WP_136795270.1	WP_136808096.1
OG0000369	Desulfovibrio vulgaris DP4	WP_136795951.1, WP_167495667.1, WP_167495760.1, WP_136799363.1	WP_010940010.1
OG0000369	Desulfovibrio ferrophilus IS5	WP_136795951.1, WP_167495667.1, WP_167495760.1, WP_136799363.1	WP_126379783.1
OG0000369	Desulfocapsa sulfexigens DSM 10523	WP_136795951.1, WP_167495667.1, WP_167495760.1, WP_136799363.1	WP_015402969.1
OG0000369	Desulforhopalus vacuolatus DSM 9700	WP_136795951.1, WP_167495667.1, WP_167495760.1, WP_136799363.1	WP_205218202.1, WP_205218200.1, WP_205218199.1, WP_205218201.1
OG0000369	Desulfosediminicola flagellatus IMCC35005	WP_136795951.1, WP_167495667.1	WP_136806108.1
OG0000369	Desulfosediminicola flagellatus IMCC35005	WP_167495760.1	WP_136808637.1, WP_136809272.1
OG0000369	Desulfosediminicola flagellatus IMCC35005	WP_136799363.1	WP_136809943.1
OG0000370	Geobacter sulfurreducens PCA	WP_136796262.1	WP_010940937.1
OG0000370	Shewanella oneidensis MR-1	WP_136796262.1	WP_011072355.1, WP_011073328.1, WP_011072369.1, WP_011073742.1, WP_011074161.1, WP_011072290.1
OG0000370	Desulfovibrio ferrophilus IS5	WP_136796262.1	WP_126380722.1
OG0000370	Desulfocapsa sulfexigens DSM 10523	WP_136796262.1	WP_015402991.1
OG0000370	Desulforhopalus vacuolatus DSM 9700	WP_136796262.1	WP_205217374.1
OG0000370	Desulfosediminicola flagellatus IMCC35005	WP_136796262.1	WP_136809893.1
OG0000370	Desulfocapsa_06_corrosive	WP_136796262.1	Utg323074_44
OG0000370	Desulfocapsa_13_biocide	WP_136796262.1	Utg857994_37
OG0000372	Shewanella oneidensis MR-1	WP_136796218.1	WP_011070445.1
OG0000372	Desulfovibrio ferrophilus IS5	WP_136796218.1	WP_126376919.1
OG0000372	Desulfocapsa_06_corrosive	WP_136796218.1	Utg323316_334
OG0000372	Desulfocapsa_13_biocide	WP_136796218.1	Utg857046_248
OG0000372	Desulfocapsa sulfexigens DSM 10523	WP_136796218.1	WP_015403993.1
OG0000372	Desulforhopalus vacuolatus DSM 9700	WP_136796218.1	WP_205218561.1
OG0000372	Desulfotalea psychrophila LSv54	WP_136796218.1	WP_011187969.1
OG0000372	Desulfosediminicola flagellatus IMCC35005	WP_136796218.1	WP_136809308.1
OG0000373	Shewanella oneidensis MR-1	WP_136796172.1	WP_011070440.1
OG0000373	Desulfovibrio ferrophilus IS5	WP_136796172.1	WP_126377043.1, WP_126376917.1
OG0000373	Desulfocapsa sulfexigens DSM 10523	WP_136796172.1	WP_015403994.1
OG0000373	Desulfocapsa_13_biocide	WP_136796172.1	Utg857046_230
OG0000373	Desulfocapsa_06_corrosive	WP_136796172.1	Utg323316_333
OG0000373	Desulfotalea psychrophila LSv54	WP_136796172.1	WP_011187968.1
OG0000373	Desulforhopalus vacuolatus DSM 9700	WP_136796172.1	WP_205218559.1
OG0000373	Desulfosediminicola flagellatus IMCC35005	WP_136796172.1	WP_136809242.1
OG0000374	Shewanella oneidensis MR-1	WP_136797097.1, WP_136795485.1, WP_136798325.1	WP_011071852.1
OG0000374	Desulfocapsa sulfexigens DSM 10523	WP_136797097.1	WP_015404823.1
OG0000374	Desulfocapsa_13_biocide	WP_136797097.1	Utg859982_53
OG0000374	Desulfocapsa_06_corrosive	WP_136797097.1	Utg323152_495
OG0000374	Desulfotalea psychrophila LSv54	WP_136797097.1	WP_041278286.1
OG0000374	Desulfosediminicola flagellatus IMCC35005	WP_136797097.1	WP_136808943.1
OG0000374	Desulfocapsa_13_biocide	WP_136795485.1, WP_136798325.1	Utg857994_113
OG0000374	Desulfocapsa sulfexigens DSM 10523	WP_136795485.1, WP_136798325.1	WP_015403387.1
OG0000374	Desulforhopalus vacuolatus DSM 9700	WP_136795485.1, WP_136798325.1	WP_205217711.1
OG0000374	Desulfosediminicola flagellatus IMCC35005	WP_136795485.1	WP_136809402.1
OG0000374	Desulfosediminicola flagellatus IMCC35005	WP_136798325.1	WP_136807793.1
OG0000375	Shewanella oneidensis MR-1	WP_136796820.1, WP_136798986.1	WP_011073160.1
OG0000375	Desulfovibrio vulgaris DP4	WP_136796820.1	WP_011791652.1
OG0000375	Desulfocapsa sulfexigens DSM 10523	WP_136796820.1	WP_015403480.1, WP_015403509.1
OG0000375	Desulfovibrio ferrophilus IS5	WP_136796820.1	WP_172961745.1, WP_126381106.1
OG0000375	Desulfocapsa_06_corrosive	WP_136796820.1	Utg323300_400
OG0000375	Desulfocapsa_13_biocide	WP_136796820.1	Utg857152_124
OG0000375	Desulfosediminicola flagellatus IMCC35005	WP_136796820.1	WP_167505818.1
OG0000375	Geobacter sulfurreducens PCA	WP_136798986.1	WP_010943304.1
OG0000375	Desulfosediminicola flagellatus IMCC35005	WP_136798986.1	WP_136806553.1
OG0000376	Desulfovibrio ferrophilus IS5	WP_136796253.1	WP_126378812.1
OG0000376	Desulfosediminicola flagellatus IMCC35005	WP_136796253.1	WP_136808968.1
OG0000376	Desulfocapsa sulfexigens DSM 10523	WP_136798340.1	WP_015403572.1
OG0000376	Desulfosediminicola flagellatus IMCC35005	WP_136798340.1	WP_217909584.1
OG0000376	Desulfocapsa sulfexigens DSM 10523	WP_136797126.1	WP_015405664.1
OG0000376	Desulfovibrio ferrophilus IS5	WP_136797126.1	WP_126375867.1, WP_126377201.1
OG0000376	Desulfovibrio vulgaris DP4	WP_136797126.1	WP_011792547.1
OG0000376	Desulforhopalus vacuolatus DSM 9700	WP_136797126.1	WP_240192120.1
OG0000376	Desulfotalea psychrophila LSv54	WP_136797126.1	WP_011187926.1
OG0000376	Desulfosediminicola flagellatus IMCC35005	WP_136797126.1	WP_136808897.1
OG0000377	Geobacter sulfurreducens PCA	WP_136799543.1, WP_167495625.1	WP_010941622.1
OG0000377	Desulfocapsa_13_biocide	WP_136799543.1	Utg858494_33, Utg858494_29, Utg859098_387
OG0000377	Desulfosediminicola flagellatus IMCC35005	WP_167495625.1	WP_167506061.1, WP_228723246.1
OG0000377	Desulfocapsa_13_biocide	WP_167495625.1	Utg857682_114, Utg857994_251, Utg857682_132, Utg857682_112
OG0000377	Desulfocapsa sulfexigens DSM 10523	WP_167495625.1	WP_015403734.1
OG0000378	Shewanella oneidensis MR-1	WP_136798369.1, WP_136798498.1, WP_136795265.1, WP_136799368.1	WP_011072003.1
OG0000378	Geobacter sulfurreducens PCA	WP_136798369.1, WP_136798498.1, WP_136795265.1	WP_275450045.1
OG0000378	Desulforhopalus vacuolatus DSM 9700	WP_136798369.1	WP_205217728.1
OG0000378	Desulfosediminicola flagellatus IMCC35005	WP_136798369.1	WP_136807106.1
OG0000378	Desulforhopalus vacuolatus DSM 9700	WP_136798498.1, WP_136795265.1	WP_205217714.1
OG0000378	Desulfocapsa sulfexigens DSM 10523	WP_136798498.1, WP_136795265.1	WP_015403825.1
OG0000378	Desulfocapsa_06_corrosive	WP_136798498.1, WP_136795265.1	Utg323300_225
OG0000378	Desulfosediminicola flagellatus IMCC35005	WP_136798498.1	WP_136806996.1
OG0000378	Desulfosediminicola flagellatus IMCC35005	WP_136795265.1	WP_136808088.1
OG0000378	Desulfocapsa_06_corrosive	WP_136799368.1	Utg323180_281
OG0000378	Desulfosediminicola flagellatus IMCC35005	WP_136799368.1	WP_136809950.1
OG0000379	Geobacter sulfurreducens PCA	WP_136797796.1	WP_010941568.1
OG0000379	Desulfovibrio ferrophilus IS5	WP_136797796.1	WP_126380632.1
OG0000379	Geobacter sulfurreducens PCA	WP_136796120.1, WP_136798265.1	WP_010941941.1
OG0000379	Desulfovibrio ferrophilus IS5	WP_136796120.1, WP_136798265.1	WP_126378328.1, WP_126378217.1
OG0000379	Desulfovibrio vulgaris DP4	WP_136796120.1, WP_136798265.1	WP_010938720.1, WP_010940036.1
OG0000379	Desulfocapsa_13_biocide	WP_136796120.1, WP_136798265.1	Utg859076_60
OG0000379	Desulfocapsa sulfexigens DSM 10523	WP_136796120.1, WP_136798265.1	WP_015404447.1
OG0000379	Desulfocapsa_06_corrosive	WP_136796120.1, WP_136798265.1	Utg324548_30
OG0000379	Desulfosediminicola flagellatus IMCC35005	WP_136796120.1	WP_136809157.1
OG0000379	Desulfosediminicola flagellatus IMCC35005	WP_136798265.1	WP_167505933.1
OG0000380	Desulforhopalus vacuolatus DSM 9700	WP_167495861.1, WP_136795812.1	WP_205220206.1
OG0000380	Desulfovibrio vulgaris DP4	WP_167495861.1, WP_136795812.1	WP_010939093.1
OG0000380	Desulfovibrio ferrophilus IS5	WP_167495861.1, WP_136795812.1	WP_126377282.1
OG0000380	Shewanella oneidensis MR-1	WP_167495861.1	WP_011071378.1
OG0000380	Desulfotalea psychrophila LSv54	WP_136795812.1	WP_011189781.1
OG0000380	Desulfocapsa sulfexigens DSM 10523	WP_136795812.1	WP_041916449.1
OG0000380	Desulfocapsa_13_biocide	WP_136795812.1	Utg858498_7
OG0000380	Desulfocapsa_06_corrosive	WP_136795812.1	Utg323392_22
OG0000380	Desulfosediminicola flagellatus IMCC35005	WP_136795812.1	WP_136806321.1
OG0000381	Shewanella oneidensis MR-1	WP_228721444.1	WP_011070926.1
OG0000381	Desulforhopalus vacuolatus DSM 9700	WP_228721444.1	WP_205217576.1
OG0000381	Geobacter sulfurreducens PCA	WP_228721444.1	WP_010943166.1
OG0000381	Desulfovibrio vulgaris DP4	WP_228721444.1	WP_011791991.1
OG0000381	Desulfotalea psychrophila LSv54	WP_228721444.1	WP_011188623.1
OG0000381	Desulfovibrio ferrophilus IS5	WP_228721444.1	WP_126376913.1
OG0000381	Desulfosediminicola flagellatus IMCC35005	WP_228721444.1	WP_136809206.1
OG0000381	Desulfocapsa_06_corrosive	WP_228721444.1	Utg323262_166
OG0000381	Desulfocapsa_13_biocide	WP_228721444.1	Utg858432_57
OG0000383	Shewanella oneidensis MR-1	WP_136795342.1, WP_136799135.1	WP_011070809.1
OG0000383	Desulfocapsa_13_biocide	WP_136795342.1	Utg857994_131
OG0000383	Desulfocapsa_06_corrosive	WP_136795342.1	Utg323074_113
OG0000383	Desulfocapsa sulfexigens DSM 10523	WP_136795342.1	WP_015405487.1
OG0000383	Desulforhopalus vacuolatus DSM 9700	WP_136795342.1	WP_240191982.1, WP_205219660.1
OG0000383	Desulfovibrio ferrophilus IS5	WP_136795342.1	WP_126376204.1, WP_126375889.1
OG0000383	Desulfosediminicola flagellatus IMCC35005	WP_136795342.1	WP_136809878.1
OG0000383	Desulforhopalus vacuolatus DSM 9700	WP_136799135.1	WP_205219427.1
OG0000383	Desulfovibrio ferrophilus IS5	WP_136799135.1	WP_126378000.1
OG0000383	Desulfotalea psychrophila LSv54	WP_136799135.1	WP_011187989.1
OG0000383	Desulfosediminicola flagellatus IMCC35005	WP_136799135.1	WP_136808822.1
OG0000384	Desulfovibrio vulgaris DP4	WP_136797954.1, WP_136795632.1	WP_010937551.1
OG0000384	Desulfovibrio ferrophilus IS5	WP_136797954.1, WP_136795632.1	WP_126379878.1
OG0000384	Geobacter sulfurreducens PCA	WP_136797954.1, WP_136795632.1	WP_010942061.1, WP_010943430.1
OG0000384	Desulforhopalus vacuolatus DSM 9700	WP_136797954.1, WP_136795632.1	WP_205218413.1
OG0000384	Desulfotalea psychrophila LSv54	WP_136797954.1, WP_136795632.1	WP_011187586.1
OG0000384	Desulfocapsa_06_corrosive	WP_136797954.1	Utg323632_224
OG0000384	Desulfocapsa_13_biocide	WP_136797954.1	Utg858432_115
OG0000384	Desulfocapsa sulfexigens DSM 10523	WP_136797954.1	WP_015405623.1
OG0000384	Desulfosediminicola flagellatus IMCC35005	WP_136797954.1	WP_136805247.1
OG0000384	Desulfocapsa_06_corrosive	WP_136795632.1	Utg323392_7
OG0000384	Desulfocapsa_13_biocide	WP_136795632.1	Utg859098_420
OG0000384	Desulfosediminicola flagellatus IMCC35005	WP_136795632.1	WP_136809760.1
OG0000385	Shewanella oneidensis MR-1	WP_136796607.1, WP_136795722.1	WP_164925904.1
OG0000385	Geobacter sulfurreducens PCA	WP_136796607.1, WP_136795722.1	WP_235044980.1
OG0000385	Desulfotalea psychrophila LSv54	WP_136796607.1, WP_136795722.1	WP_011188700.1
OG0000385	Desulfocapsa_13_biocide	WP_136796607.1, WP_136795722.1	Utg860006_15
OG0000385	Desulforhopalus vacuolatus DSM 9700	WP_136796607.1, WP_136795722.1	WP_205220324.1
OG0000385	Desulfocapsa_06_corrosive	WP_136796607.1	Utg323990_182
OG0000385	Desulfosediminicola flagellatus IMCC35005	WP_136796607.1	WP_167505852.1
OG0000386	Shewanella oneidensis MR-1	WP_136797084.1, WP_136799332.1, WP_136799313.1, WP_167495663.1	WP_011071344.1
OG0000386	Desulfovibrio ferrophilus IS5	WP_136797084.1, WP_136799332.1, WP_136799313.1, WP_167495663.1	WP_126379713.1
OG0000386	Desulforhopalus vacuolatus DSM 9700	WP_136797084.1, WP_136799332.1	WP_205219719.1
OG0000386	Desulfosediminicola flagellatus IMCC35005	WP_136797084.1	WP_136808946.1
OG0000386	Desulfosediminicola flagellatus IMCC35005	WP_136799332.1	WP_136808783.1
OG0000386	Desulforhopalus vacuolatus DSM 9700	WP_136799313.1, WP_167495663.1	WP_205218041.1
OG0000386	Desulfocapsa_13_biocide	WP_136799313.1, WP_167495663.1	Utg859982_125
OG0000386	Desulfosediminicola flagellatus IMCC35005	WP_136799313.1	WP_136808748.1, WP_136809062.1, WP_136805061.1
OG0000386	Desulfosediminicola flagellatus IMCC35005	WP_167495663.1	WP_136805979.1
OG0000387	Acidithiobacillus ferrooxidans YNTRS-40	WP_136798995.1	WP_009560939.1
OG0000387	Desulfocapsa_13_biocide	WP_136798995.1	Utg857046_158
OG0000387	Desulfosediminicola flagellatus IMCC35005	WP_136798995.1	WP_136810174.1
OG0000387	Acidithiobacillus ferrooxidans YNTRS-40	WP_136799716.1, WP_275942960.1	WP_012536014.1
OG0000387	Geobacter sulfurreducens PCA	WP_136799716.1, WP_275942960.1	WP_010940853.1
OG0000387	Desulfotalea psychrophila LSv54	WP_136799716.1	WP_011189949.1
OG0000387	Desulforhopalus vacuolatus DSM 9700	WP_136799716.1	WP_275888961.1
OG0000387	Desulfovibrio vulgaris DP4	WP_275942960.1	WP_010939695.1
OG0000387	Desulfovibrio ferrophilus IS5	WP_275942960.1	WP_126377103.1, WP_126379591.1
OG0000387	Desulfosediminicola flagellatus IMCC35005	WP_275942960.1	WP_136808564.1
OG0000388	Acidithiobacillus ferrooxidans YNTRS-40	WP_136798003.1	WP_054608986.1, WP_054608972.1, WP_009561355.1
OG0000388	Geobacter sulfurreducens PCA	WP_136798003.1	WP_010942249.1
OG0000388	Shewanella oneidensis MR-1	WP_136798003.1	WP_006081231.1
OG0000388	Desulfovibrio vulgaris DP4	WP_136798003.1	WP_010938501.1
OG0000388	Desulfovibrio ferrophilus IS5	WP_136798003.1	WP_126379499.1
OG0000388	Desulfotalea psychrophila LSv54	WP_136798003.1	WP_011190030.1
OG0000388	Desulfocapsa sulfexigens DSM 10523	WP_136798003.1	WP_015404792.1
OG0000388	Desulfocapsa_13_biocide	WP_136798003.1	Utg859388_69
OG0000388	Desulfocapsa_06_corrosive	WP_136798003.1	Utg323392_149
OG0000388	Desulforhopalus vacuolatus DSM 9700	WP_136798003.1	WP_205217746.1
OG0000388	Desulfosediminicola flagellatus IMCC35005	WP_136798003.1	WP_136805296.1
OG0000389	Geobacter sulfurreducens PCA	WP_136799133.1	WP_010944066.1, WP_010940805.1
OG0000389	Acidithiobacillus ferrooxidans YNTRS-40	WP_136799133.1	WP_009566266.1, WP_009562205.1
OG0000389	Shewanella oneidensis MR-1	WP_136799133.1	WP_011072489.1, WP_011070448.1
OG0000389	Desulfovibrio vulgaris DP4	WP_136799133.1	WP_010940621.1
OG0000389	Desulfovibrio ferrophilus IS5	WP_136799133.1	WP_126380280.1
OG0000389	Desulfocapsa sulfexigens DSM 10523	WP_136799133.1	WP_015403093.1
OG0000389	Desulfocapsa_06_corrosive	WP_136799133.1	Utg325220_115
OG0000389	Desulforhopalus vacuolatus DSM 9700	WP_136799133.1	WP_205217531.1
OG0000389	Desulfotalea psychrophila LSv54	WP_136799133.1	WP_011187991.1
OG0000389	Desulfosediminicola flagellatus IMCC35005	WP_136799133.1	WP_136808820.1
OG0000390	Acidithiobacillus ferrooxidans YNTRS-40	WP_136799223.1	WP_012537476.1, WP_009562421.1
OG0000390	Desulfovibrio vulgaris DP4	WP_136799223.1	WP_010937704.1, WP_010937714.1
OG0000390	Desulfovibrio ferrophilus IS5	WP_136799223.1	WP_126380496.1
OG0000390	Geobacter sulfurreducens PCA	WP_136799223.1	WP_010941122.1
OG0000390	Shewanella oneidensis MR-1	WP_136799223.1	WP_011071396.1
OG0000390	Desulfotalea psychrophila LSv54	WP_136799223.1	WP_011189231.1
OG0000390	Desulfocapsa sulfexigens DSM 10523	WP_136799223.1	WP_015405129.1
OG0000390	Desulfocapsa_13_biocide	WP_136799223.1	Utg859098_259
OG0000390	Desulfocapsa_06_corrosive	WP_136799223.1	Utg323152_156
OG0000390	Desulforhopalus vacuolatus DSM 9700	WP_136799223.1	WP_240192167.1
OG0000390	Desulfosediminicola flagellatus IMCC35005	WP_136799223.1	WP_167505877.1
OG0000391	Geobacter sulfurreducens PCA	WP_136798011.1	WP_010942461.1
OG0000391	Desulfovibrio vulgaris DP4	WP_136798011.1	WP_010939193.1
OG0000391	Desulfovibrio ferrophilus IS5	WP_136798011.1	WP_126377020.1
OG0000391	Acidithiobacillus ferrooxidans YNTRS-40	WP_136798011.1	WP_009562662.1, WP_012607056.1
OG0000391	Shewanella oneidensis MR-1	WP_136798011.1	WP_011074277.1
OG0000391	Desulforhopalus vacuolatus DSM 9700	WP_136798011.1	WP_205219766.1
OG0000391	Desulfotalea psychrophila LSv54	WP_136798011.1	WP_011190429.1, WP_011187259.1
OG0000391	Desulfocapsa sulfexigens DSM 10523	WP_136798011.1	WP_015405595.1
OG0000391	Desulfocapsa_13_biocide	WP_136798011.1	Utg859388_80
OG0000391	Desulfocapsa_06_corrosive	WP_136798011.1	Utg323392_139
OG0000391	Desulfosediminicola flagellatus IMCC35005	WP_136798011.1	WP_136805305.1
OG0000392	Desulfotalea psychrophila LSv54	WP_136796053.1	WP_011187683.1
OG0000392	Desulfovibrio ferrophilus IS5	WP_136796053.1	WP_126377803.1
OG0000392	Desulfovibrio vulgaris DP4	WP_136796053.1	WP_011791927.1
OG0000392	Acidithiobacillus ferrooxidans YNTRS-40	WP_136796053.1	WP_009562813.1
OG0000392	Desulforhopalus vacuolatus DSM 9700	WP_136796053.1	WP_275889000.1
OG0000392	Desulfocapsa sulfexigens DSM 10523	WP_136796053.1	WP_015402960.1
OG0000392	Desulfocapsa_06_corrosive	WP_136796053.1	Utg323140_187
OG0000392	Desulfocapsa_13_biocide	WP_136796053.1	Utg859432_48
OG0000392	Desulfosediminicola flagellatus IMCC35005	WP_136796053.1	WP_136810637.1
OG0000393	Geobacter sulfurreducens PCA	WP_217907665.1, WP_136799201.1	WP_010943825.1
OG0000393	Desulfovibrio vulgaris DP4	WP_217907665.1, WP_136799201.1	WP_011792321.1
OG0000393	Desulfovibrio ferrophilus IS5	WP_217907665.1, WP_136799201.1	WP_126377464.1
OG0000393	Acidithiobacillus ferrooxidans YNTRS-40	WP_217907665.1, WP_136799201.1	WP_012536777.1, WP_009563800.1
OG0000393	Shewanella oneidensis MR-1	WP_217907665.1, WP_136799201.1	WP_011070464.1
OG0000393	Desulfocapsa_06_corrosive	WP_217907665.1, WP_136799201.1	Utg323392_115
OG0000393	Desulfocapsa_13_biocide	WP_217907665.1, WP_136799201.1	Utg859388_122
OG0000393	Desulfocapsa sulfexigens DSM 10523	WP_217907665.1, WP_136799201.1	WP_015405397.1
OG0000393	Desulforhopalus vacuolatus DSM 9700	WP_217907665.1, WP_136799201.1	WP_205218954.1
OG0000393	Desulfotalea psychrophila LSv54	WP_217907665.1, WP_136799201.1	WP_011189713.1
OG0000393	Desulfosediminicola flagellatus IMCC35005	WP_217907665.1, WP_136799201.1	WP_136807487.1
OG0000394	Desulforhopalus vacuolatus DSM 9700	WP_136797957.1	WP_205218909.1
OG0000394	Desulfovibrio ferrophilus IS5	WP_136797957.1	WP_126376132.1
OG0000394	Desulfovibrio vulgaris DP4	WP_136797957.1	WP_011792428.1
OG0000394	Acidithiobacillus ferrooxidans YNTRS-40	WP_136797957.1	WP_009566268.1
OG0000394	Geobacter sulfurreducens PCA	WP_136797957.1	WP_010943002.1
OG0000394	Desulfocapsa_06_corrosive	WP_136797957.1	Utg323632_227
OG0000394	Desulfocapsa_13_biocide	WP_136797957.1	Utg858432_118
OG0000394	Desulfocapsa sulfexigens DSM 10523	WP_136797957.1	WP_015405620.1
OG0000394	Desulfosediminicola flagellatus IMCC35005	WP_136797957.1	WP_136805250.1
OG0000395	Acidithiobacillus ferrooxidans YNTRS-40	WP_136795845.1	WP_009566884.1
OG0000395	Geobacter sulfurreducens PCA	WP_136795845.1	WP_010942541.1
OG0000395	Shewanella oneidensis MR-1	WP_136795845.1	WP_011072444.1
OG0000395	Desulforhopalus vacuolatus DSM 9700	WP_136795845.1	WP_205218155.1
OG0000395	Desulfocapsa sulfexigens DSM 10523	WP_136795845.1	WP_015405385.1
OG0000395	Desulfocapsa_13_biocide	WP_136795845.1	Utg859388_134
