Orthogroup	Species	Desulfotalea psychrophila LSv54	Orthologs
OG0000553	Geobacter sulfurreducens PCA	WP_011187439.1	WP_010943440.1
OG0000553	Desulfovibrio vulgaris DP4	WP_011187439.1	WP_010940353.1
OG0000553	Desulfosediminicola ganghwensis IMCC35004	WP_011187439.1	WP_136799145.1
OG0000553	Desulfosediminicola flagellatus IMCC35005	WP_011187439.1	WP_136808834.1, WP_136808169.1
OG0000553	Desulfocapsa_06_corrosive	WP_011187439.1	Utg323300_184, Utg325220_97
OG0000553	Desulfocapsa sulfexigens DSM 10523	WP_011187439.1	WP_015403748.1, WP_015402607.1, WP_015403152.1
OG0000553	Desulfocapsa_13_biocide	WP_011187439.1	Utg857682_87
OG0000553	Desulfovibrio ferrophilus IS5	WP_011187439.1	WP_126380678.1
OG0000555	Shewanella oneidensis MR-1	WP_011188911.1	WP_011070543.1
OG0000555	Geobacter sulfurreducens PCA	WP_011188911.1	WP_010941961.1
OG0000555	Desulfovibrio vulgaris DP4	WP_011188911.1	WP_010938859.1
OG0000555	Desulfovibrio ferrophilus IS5	WP_011188911.1	WP_126377511.1
OG0000555	Desulfocapsa_06_corrosive	WP_011188911.1	Utg323180_103
OG0000555	Desulfocapsa_13_biocide	WP_011188911.1	Utg857152_177, Utg857152_176
OG0000555	Desulfocapsa sulfexigens DSM 10523	WP_011188911.1	WP_015402671.1
OG0000555	Desulforhopalus vacuolatus DSM 9700	WP_011188911.1	WP_205219625.1
OG0000555	Desulfosediminicola ganghwensis IMCC35004	WP_011188911.1	WP_136795929.1
OG0000555	Desulfosediminicola flagellatus IMCC35005	WP_011188911.1	WP_136806134.1
OG0000556	Desulfovibrio ferrophilus IS5	WP_041278827.1	WP_126380804.1
OG0000556	Desulfovibrio vulgaris DP4	WP_041278827.1	WP_010940534.1
OG0000556	Desulfocapsa_13_biocide	WP_041278827.1	Utg859982_140
OG0000556	Desulfocapsa_06_corrosive	WP_041278827.1	Utg323152_446
OG0000556	Desulfocapsa sulfexigens DSM 10523	WP_041278827.1	WP_015405411.1, WP_015404875.1
OG0000556	Desulfosediminicola ganghwensis IMCC35004	WP_041278827.1	WP_136797680.1
OG0000556	Desulfosediminicola flagellatus IMCC35005	WP_041278827.1	WP_136797680.1
OG0000558	Desulfovibrio vulgaris DP4	WP_011188479.1	WP_010938694.1
OG0000558	Desulfovibrio ferrophilus IS5	WP_011188479.1	WP_232034822.1
OG0000558	Desulforhopalus vacuolatus DSM 9700	WP_011188479.1	WP_205219892.1
OG0000558	Desulfocapsa sulfexigens DSM 10523	WP_011188479.1	WP_015402992.1
OG0000558	Desulfocapsa_06_corrosive	WP_011188479.1	Utg323152_97
OG0000558	Desulfosediminicola ganghwensis IMCC35004	WP_011188479.1	WP_136798715.1, WP_136798780.1
OG0000558	Shewanella oneidensis MR-1	WP_011188479.1	WP_011072569.1, WP_011073308.1
OG0000558	Desulfosediminicola flagellatus IMCC35005	WP_011188479.1	WP_136810656.1, WP_136805995.1
OG0000558	Desulfocapsa_13_biocide	WP_011188479.1	Utg859236_71
OG0000559	Desulfosediminicola ganghwensis IMCC35004	WP_041277917.1	WP_136795425.1, WP_136796497.1
OG0000559	Desulfosediminicola flagellatus IMCC35005	WP_041277917.1	WP_136806562.1, WP_228723366.1, WP_228723232.1, WP_136806660.1
OG0000559	Desulfocapsa_13_biocide	WP_041277917.1	Utg861448_61
OG0000559	Desulfocapsa sulfexigens DSM 10523	WP_041277917.1	WP_015403185.1, WP_015403179.1
OG0000559	Desulfocapsa_06_corrosive	WP_041277917.1	Utg323300_249, Utg323632_385, Utg323074_34
OG0000561	Desulforhopalus vacuolatus DSM 9700	WP_011188001.1	WP_205219465.1
OG0000561	Geobacter sulfurreducens PCA	WP_011188001.1	WP_010941936.1
OG0000561	Desulfovibrio vulgaris DP4	WP_011188001.1	WP_011792559.1
OG0000561	Desulfosediminicola ganghwensis IMCC35004	WP_011188001.1	WP_136795477.1
OG0000561	Desulfosediminicola flagellatus IMCC35005	WP_011188001.1	WP_136809395.1
OG0000561	Desulfovibrio ferrophilus IS5	WP_011188001.1	WP_126377792.1
OG0000561	Desulfocapsa sulfexigens DSM 10523	WP_011188001.1	WP_015403206.1
OG0000561	Desulfocapsa_06_corrosive	WP_011188001.1	Utg323266_17
OG0000561	Desulfocapsa_13_biocide	WP_011188001.1	Utg865370_11
OG0000562	Geobacter sulfurreducens PCA	WP_011187743.1	WP_010942208.1
OG0000562	Desulfosediminicola flagellatus IMCC35005	WP_011187743.1	WP_267313713.1
OG0000562	Desulfosediminicola ganghwensis IMCC35004	WP_011187743.1	WP_136797843.1
OG0000562	Desulfocapsa_06_corrosive	WP_011187743.1	Utg323160_42
OG0000562	Desulfocapsa_13_biocide	WP_011187743.1	Utg861744_43
OG0000562	Desulfocapsa sulfexigens DSM 10523	WP_011187743.1	WP_015405527.1, WP_015403366.1, WP_041916336.1, WP_052326966.1
OG0000562	Desulfovibrio ferrophilus IS5	WP_011187743.1	WP_126375568.1
OG0000562	Desulfovibrio vulgaris DP4	WP_011187743.1	WP_011792500.1
OG0000562	Desulforhopalus vacuolatus DSM 9700	WP_011187743.1	WP_205217553.1
OG0000563	Geobacter sulfurreducens PCA	WP_011187488.1, WP_041278028.1	WP_010940852.1
OG0000563	Desulfosediminicola ganghwensis IMCC35004	WP_011187488.1, WP_041278028.1	WP_136796986.1
OG0000563	Desulfocapsa sulfexigens DSM 10523	WP_011187488.1, WP_041278028.1	WP_015403725.1
OG0000563	Desulfovibrio vulgaris DP4	WP_011187488.1, WP_041278028.1	WP_223294661.1
OG0000563	Desulfosediminicola flagellatus IMCC35005	WP_011187488.1	WP_136809205.1
OG0000563	Desulfocapsa_13_biocide	WP_011187488.1	Utg857682_124
OG0000563	Desulfocapsa_06_corrosive	WP_011187488.1	Utg323262_167, Utg323266_71
OG0000563	Desulfosediminicola flagellatus IMCC35005	WP_041278028.1	WP_136807213.1
OG0000564	Desulfocapsa_13_biocide	WP_041278003.1, WP_041277731.1	Utg859750_48
OG0000564	Desulfosediminicola ganghwensis IMCC35004	WP_041278003.1, WP_041277731.1	WP_136798827.1
OG0000564	Desulfocapsa_06_corrosive	WP_041278003.1	Utg323392_207
OG0000564	Desulfocapsa sulfexigens DSM 10523	WP_041278003.1	WP_015403905.1
OG0000564	Geobacter sulfurreducens PCA	WP_041278003.1	WP_010943575.1
OG0000564	Desulfovibrio ferrophilus IS5	WP_041278003.1	WP_126379555.1
OG0000564	Desulforhopalus vacuolatus DSM 9700	WP_041278003.1	WP_205218994.1
OG0000564	Geobacter sulfurreducens PCA	WP_041277731.1	WP_010943156.1
OG0000564	Desulfosediminicola flagellatus IMCC35005	WP_041277731.1	WP_136810818.1, WP_136806065.1
OG0000564	Desulfovibrio vulgaris DP4	WP_041277731.1	WP_010939810.1
OG0000565	Desulfocapsa_06_corrosive	WP_041278002.1	Utg323392_208
OG0000565	Desulfocapsa sulfexigens DSM 10523	WP_041278002.1	WP_015403906.1
OG0000565	Geobacter sulfurreducens PCA	WP_041278002.1	WP_010943576.1
OG0000565	Desulfovibrio ferrophilus IS5	WP_041278002.1	WP_126381437.1
OG0000565	Desulforhopalus vacuolatus DSM 9700	WP_041278002.1	WP_205218993.1
OG0000565	Desulfosediminicola flagellatus IMCC35005	WP_041278002.1	WP_136806064.1
OG0000565	Desulfosediminicola ganghwensis IMCC35004	WP_041278002.1	WP_136798828.1
OG0000566	Shewanella oneidensis MR-1	WP_011189759.1, WP_011188209.1	WP_011072774.1
OG0000566	Desulfocapsa sulfexigens DSM 10523	WP_011189759.1, WP_011188209.1	WP_015403945.1
OG0000566	Desulfocapsa_06_corrosive	WP_011189759.1, WP_011188209.1	Utg323300_374
OG0000566	Desulfocapsa_13_biocide	WP_011189759.1, WP_011188209.1	Utg857152_97
OG0000566	Desulfovibrio ferrophilus IS5	WP_011189759.1, WP_011188209.1	WP_126380739.1
OG0000566	Geobacter sulfurreducens PCA	WP_011189759.1, WP_011188209.1	WP_010941728.1, WP_010941185.1
OG0000566	Desulfovibrio vulgaris DP4	WP_011189759.1, WP_011188209.1	WP_011792887.1, WP_011792888.1
OG0000566	Desulfosediminicola ganghwensis IMCC35004	WP_011189759.1, WP_011188209.1	WP_136799976.1
OG0000566	Desulfosediminicola flagellatus IMCC35005	WP_011189759.1	WP_136807802.1
OG0000568	Geobacter sulfurreducens PCA	WP_011188858.1	WP_010943959.1
OG0000568	Desulfovibrio ferrophilus IS5	WP_011188858.1	WP_126381234.1
OG0000568	Desulfovibrio vulgaris DP4	WP_011188858.1	WP_010940570.1
OG0000568	Desulfocapsa_13_biocide	WP_011188858.1	Utg859388_45, Utg859098_267
OG0000568	Desulfocapsa_06_corrosive	WP_011188858.1	Utg323392_178, Utg323152_148
OG0000568	Desulfocapsa sulfexigens DSM 10523	WP_011188858.1	WP_041916977.1, WP_015405137.1
OG0000568	Desulforhopalus vacuolatus DSM 9700	WP_011188858.1	WP_205219610.1
OG0000568	Desulfosediminicola ganghwensis IMCC35004	WP_011188858.1	WP_136799215.1
OG0000568	Desulfosediminicola flagellatus IMCC35005	WP_011188858.1	WP_136807547.1
OG0000569	Shewanella oneidensis MR-1	WP_265588590.1, WP_011187919.1	WP_011072791.1
OG0000569	Geobacter sulfurreducens PCA	WP_265588590.1, WP_011187919.1	WP_010941600.1
OG0000569	Desulfovibrio ferrophilus IS5	WP_265588590.1, WP_011187919.1	WP_126378372.1
OG0000569	Desulfocapsa_06_corrosive	WP_265588590.1, WP_011187919.1	Utg323632_362
OG0000569	Desulfocapsa_13_biocide	WP_265588590.1, WP_011187919.1	Utg857992_12
OG0000569	Desulfocapsa sulfexigens DSM 10523	WP_265588590.1, WP_011187919.1	WP_015405528.1
OG0000569	Desulfosediminicola ganghwensis IMCC35004	WP_265588590.1, WP_011187919.1	WP_136799166.1
OG0000569	Desulforhopalus vacuolatus DSM 9700	WP_265588590.1, WP_011187919.1	WP_205219985.1
OG0000569	Desulfosediminicola flagellatus IMCC35005	WP_265588590.1	WP_136808852.1
OG0000569	Desulfovibrio vulgaris DP4	WP_011187919.1	WP_010938457.1
OG0000570	Shewanella oneidensis MR-1	WP_011188250.1, WP_011190423.1, WP_011187271.1	WP_011071815.1
OG0000570	Desulfovibrio ferrophilus IS5	WP_011188250.1, WP_011190423.1, WP_011187271.1	WP_126377743.1
OG0000570	Geobacter sulfurreducens PCA	WP_011188250.1, WP_011190423.1, WP_011187271.1	WP_010942880.1
OG0000570	Desulfovibrio vulgaris DP4	WP_011188250.1, WP_011190423.1, WP_011187271.1	WP_011792432.1
OG0000570	Desulfocapsa_13_biocide	WP_011188250.1, WP_011190423.1, WP_011187271.1	Utg857046_194
OG0000570	Desulfocapsa_06_corrosive	WP_011188250.1, WP_011190423.1, WP_011187271.1	Utg323316_297
OG0000570	Desulfocapsa sulfexigens DSM 10523	WP_011188250.1, WP_011190423.1, WP_011187271.1	WP_015405597.1
OG0000570	Desulforhopalus vacuolatus DSM 9700	WP_011188250.1, WP_011190423.1, WP_011187271.1	WP_205217437.1
OG0000570	Desulfosediminicola ganghwensis IMCC35004	WP_011188250.1, WP_011190423.1, WP_011187271.1	WP_136799900.1
OG0000570	Desulfosediminicola flagellatus IMCC35005	WP_011188250.1, WP_011190423.1, WP_011187271.1	WP_136805794.1
OG0000571	Shewanella oneidensis MR-1	WP_083818934.1	WP_011070592.1
OG0000571	Geobacter sulfurreducens PCA	WP_083818934.1	WP_010941269.1
OG0000571	Desulfovibrio ferrophilus IS5	WP_083818934.1	WP_126376091.1
OG0000571	Desulfovibrio vulgaris DP4	WP_083818934.1	WP_011792452.1
OG0000571	Desulfocapsa sulfexigens DSM 10523	WP_083818934.1	WP_083907217.1
OG0000571	Desulfocapsa_13_biocide	WP_083818934.1	Utg857300_49
OG0000571	Desulfocapsa_06_corrosive	WP_083818934.1	Utg323300_101
OG0000571	Desulfosediminicola ganghwensis IMCC35004	WP_083818934.1	WP_136796999.1, WP_136799243.1
OG0000571	Desulfosediminicola flagellatus IMCC35005	WP_083818934.1	WP_267313669.1, WP_136809735.1
OG0000571	Desulforhopalus vacuolatus DSM 9700	WP_083818934.1	WP_205217567.1
OG0000572	Shewanella oneidensis MR-1	WP_011188021.1	WP_011071622.1, WP_011072167.1, WP_011073947.1, WP_011071353.1
OG0000572	Desulfosediminicola flagellatus IMCC35005	WP_011188021.1	WP_136805751.1, WP_167505942.1
OG0000572	Desulfovibrio vulgaris DP4	WP_011188021.1	WP_011791668.1
OG0000572	Desulfovibrio ferrophilus IS5	WP_011188021.1	WP_172961619.1
OG0000572	Desulfocapsa_13_biocide	WP_011188021.1	Utg859982_161
OG0000572	Desulfocapsa_06_corrosive	WP_011188021.1	Utg323152_431
OG0000572	Desulfosediminicola ganghwensis IMCC35004	WP_011188021.1	WP_136795412.1
OG0000575	Acidithiobacillus ferrooxidans YNTRS-40	WP_011187685.1	WP_009560683.1
OG0000575	Desulfovibrio vulgaris DP4	WP_011187685.1	WP_011792315.1
OG0000575	Desulfovibrio ferrophilus IS5	WP_011187685.1	WP_126376941.1
OG0000575	Geobacter sulfurreducens PCA	WP_011187685.1	WP_010942534.1
OG0000575	Desulforhopalus vacuolatus DSM 9700	WP_011187685.1	WP_205219319.1
OG0000575	Desulfocapsa_06_corrosive	WP_011187685.1	Utg323140_189
OG0000575	Desulfocapsa_13_biocide	WP_011187685.1	Utg859432_50
OG0000575	Desulfocapsa sulfexigens DSM 10523	WP_011187685.1	WP_015402962.1
OG0000575	Desulfosediminicola flagellatus IMCC35005	WP_011187685.1	WP_136810635.1
OG0000575	Desulfosediminicola ganghwensis IMCC35004	WP_011187685.1	WP_136796055.1
OG0000576	Acidithiobacillus ferrooxidans YNTRS-40	WP_156792204.1	WP_009560685.1
OG0000576	Geobacter sulfurreducens PCA	WP_156792204.1	WP_010942537.1
OG0000576	Desulfovibrio vulgaris DP4	WP_156792204.1	WP_010938916.1
OG0000576	Desulfovibrio ferrophilus IS5	WP_156792204.1	WP_126376937.1
OG0000576	Shewanella oneidensis MR-1	WP_156792204.1	WP_011073695.1
OG0000576	Desulforhopalus vacuolatus DSM 9700	WP_156792204.1	WP_205220238.1
OG0000576	Desulfosediminicola ganghwensis IMCC35004	WP_156792204.1	WP_228721434.1
OG0000576	Desulfosediminicola flagellatus IMCC35005	WP_156792204.1	WP_228723278.1
OG0000576	Desulfocapsa_06_corrosive	WP_156792204.1	Utg323266_35
OG0000576	Desulfocapsa_13_biocide	WP_156792204.1	Utg865370_28
OG0000576	Desulfocapsa sulfexigens DSM 10523	WP_156792204.1	WP_015403169.1
OG0000577	Shewanella oneidensis MR-1	WP_041277922.1	WP_011071502.1
OG0000577	Acidithiobacillus ferrooxidans YNTRS-40	WP_041277922.1	WP_009560747.1
OG0000577	Desulfovibrio ferrophilus IS5	WP_041277922.1	WP_126377364.1
OG0000577	Desulfovibrio vulgaris DP4	WP_041277922.1	WP_010939126.1
OG0000577	Geobacter sulfurreducens PCA	WP_041277922.1	WP_010942510.1
OG0000577	Desulforhopalus vacuolatus DSM 9700	WP_041277922.1	WP_205219226.1
OG0000577	Desulfocapsa_06_corrosive	WP_041277922.1	Utg323074_28
OG0000577	Desulfocapsa_13_biocide	WP_041277922.1	Utg857994_20
OG0000577	Desulfocapsa sulfexigens DSM 10523	WP_041277922.1	WP_041916988.1
OG0000577	Desulfosediminicola flagellatus IMCC35005	WP_041277922.1	WP_136808317.1
OG0000577	Desulfosediminicola ganghwensis IMCC35004	WP_041277922.1	WP_136796694.1
OG0000578	Acidithiobacillus ferrooxidans YNTRS-40	WP_265588588.1	WP_009560802.1
OG0000578	Shewanella oneidensis MR-1	WP_265588588.1	WP_011070425.1
OG0000578	Desulfovibrio ferrophilus IS5	WP_265588588.1	WP_126380394.1
OG0000578	Desulfovibrio vulgaris DP4	WP_265588588.1	WP_011791317.1
OG0000578	Geobacter sulfurreducens PCA	WP_265588588.1	WP_010940679.1
OG0000578	Desulforhopalus vacuolatus DSM 9700	WP_265588588.1	WP_205218542.1
OG0000578	Desulfocapsa_06_corrosive	WP_265588588.1	Utg323160_67
OG0000578	Desulfocapsa_13_biocide	WP_265588588.1	Utg861744_32
OG0000578	Desulfocapsa sulfexigens DSM 10523	WP_265588588.1	WP_015403356.1
OG0000578	Desulfosediminicola flagellatus IMCC35005	WP_265588588.1	WP_136809143.1
OG0000578	Desulfosediminicola ganghwensis IMCC35004	WP_265588588.1	WP_136796106.1
OG0000579	Acidithiobacillus ferrooxidans YNTRS-40	WP_041277577.1	WP_009560813.1
OG0000579	Shewanella oneidensis MR-1	WP_041277577.1	WP_011072382.1
OG0000579	Geobacter sulfurreducens PCA	WP_041277577.1	WP_010943242.1
OG0000579	Desulfovibrio ferrophilus IS5	WP_041277577.1	WP_126380745.1
OG0000579	Desulfovibrio vulgaris DP4	WP_041277577.1	WP_011792576.1
OG0000579	Desulforhopalus vacuolatus DSM 9700	WP_041277577.1	WP_205218548.1
OG0000579	Desulfosediminicola flagellatus IMCC35005	WP_041277577.1	WP_136809153.1
OG0000579	Desulfosediminicola ganghwensis IMCC35004	WP_041277577.1	WP_136796116.1
OG0000579	Desulfocapsa_06_corrosive	WP_041277577.1	Utg323160_81
OG0000579	Desulfocapsa_13_biocide	WP_041277577.1	Utg861744_19
OG0000579	Desulfocapsa sulfexigens DSM 10523	WP_041277577.1	WP_015403343.1
OG0000580	Shewanella oneidensis MR-1	WP_011189859.1	WP_011071401.1
OG0000580	Acidithiobacillus ferrooxidans YNTRS-40	WP_011189859.1	WP_009560843.1
OG0000580	Desulfovibrio ferrophilus IS5	WP_011189859.1	WP_232034916.1
OG0000580	Desulfovibrio vulgaris DP4	WP_011189859.1	WP_010938909.1
OG0000580	Geobacter sulfurreducens PCA	WP_011189859.1	WP_010943827.1
OG0000580	Desulforhopalus vacuolatus DSM 9700	WP_011189859.1	WP_205219652.1
OG0000580	Desulfocapsa sulfexigens DSM 10523	WP_011189859.1	WP_015402309.1
OG0000580	Desulfocapsa_06_corrosive	WP_011189859.1	Utg323180_689
OG0000580	Desulfocapsa_13_biocide	WP_011189859.1	Utg860814_282
OG0000580	Desulfosediminicola flagellatus IMCC35005	WP_011189859.1	WP_136805517.1
OG0000580	Desulfosediminicola ganghwensis IMCC35004	WP_011189859.1	WP_136797869.1
OG0000581	Acidithiobacillus ferrooxidans YNTRS-40	WP_011188354.1	WP_009560851.1
OG0000581	Shewanella oneidensis MR-1	WP_011188354.1	WP_011070605.1
OG0000581	Geobacter sulfurreducens PCA	WP_011188354.1	WP_010943499.1
OG0000581	Desulfovibrio vulgaris DP4	WP_011188354.1	WP_010940182.1
OG0000581	Desulfovibrio ferrophilus IS5	WP_011188354.1	WP_126376006.1
OG0000581	Desulforhopalus vacuolatus DSM 9700	WP_011188354.1	WP_205217953.1
OG0000581	Desulfocapsa_13_biocide	WP_011188354.1	Utg858494_143
OG0000581	Desulfocapsa_06_corrosive	WP_011188354.1	Utg323448_49
OG0000581	Desulfocapsa sulfexigens DSM 10523	WP_011188354.1	WP_015404269.1
OG0000581	Desulfosediminicola ganghwensis IMCC35004	WP_011188354.1	WP_136798094.1
OG0000581	Desulfosediminicola flagellatus IMCC35005	WP_011188354.1	WP_136810562.1
OG0000582	Acidithiobacillus ferrooxidans YNTRS-40	WP_011188971.1	WP_009560861.1
OG0000582	Shewanella oneidensis MR-1	WP_011188971.1	WP_011072691.1
OG0000582	Geobacter sulfurreducens PCA	WP_011188971.1	WP_010944070.1
OG0000582	Desulfovibrio vulgaris DP4	WP_011188971.1	WP_010938185.1
OG0000582	Desulfovibrio ferrophilus IS5	WP_011188971.1	WP_126375633.1
OG0000582	Desulforhopalus vacuolatus DSM 9700	WP_011188971.1	WP_205217424.1
OG0000582	Desulfosediminicola ganghwensis IMCC35004	WP_011188971.1	WP_136799881.1
OG0000582	Desulfosediminicola flagellatus IMCC35005	WP_011188971.1	WP_136805821.1
OG0000582	Desulfocapsa_06_corrosive	WP_011188971.1	Utg323140_12
OG0000582	Desulfocapsa_13_biocide	WP_011188971.1	Utg859750_11
OG0000582	Desulfocapsa sulfexigens DSM 10523	WP_011188971.1	WP_015402739.1
OG0000583	Acidithiobacillus ferrooxidans YNTRS-40	WP_041277672.1	WP_009560911.1
OG0000583	Shewanella oneidensis MR-1	WP_041277672.1	WP_011072298.1, WP_011073315.1
OG0000583	Geobacter sulfurreducens PCA	WP_041277672.1	WP_010942332.1
OG0000583	Desulfovibrio vulgaris DP4	WP_041277672.1	WP_011792506.1
OG0000583	Desulfovibrio ferrophilus IS5	WP_041277672.1	WP_126379507.1
OG0000583	Desulfocapsa_06_corrosive	WP_041277672.1	Utg323448_37
OG0000583	Desulfocapsa_13_biocide	WP_041277672.1	Utg857490_11
OG0000583	Desulfocapsa sulfexigens DSM 10523	WP_041277672.1	WP_015404258.1
OG0000583	Desulfosediminicola flagellatus IMCC35005	WP_041277672.1	WP_136810551.1
OG0000583	Desulfosediminicola ganghwensis IMCC35004	WP_041277672.1	WP_136798106.1
OG0000584	Shewanella oneidensis MR-1	WP_011188100.1	WP_011070420.1
OG0000584	Acidithiobacillus ferrooxidans YNTRS-40	WP_011188100.1	WP_009560912.1
OG0000584	Desulfovibrio ferrophilus IS5	WP_011188100.1	WP_126379759.1
OG0000584	Desulfovibrio vulgaris DP4	WP_011188100.1	WP_010938376.1
OG0000584	Geobacter sulfurreducens PCA	WP_011188100.1	WP_010944075.1
OG0000584	Desulforhopalus vacuolatus DSM 9700	WP_011188100.1	WP_205218446.1
OG0000584	Desulfocapsa sulfexigens DSM 10523	WP_011188100.1	WP_015403998.1
OG0000584	Desulfocapsa_06_corrosive	WP_011188100.1	Utg323316_328
OG0000584	Desulfocapsa_13_biocide	WP_011188100.1	Utg857046_225
OG0000584	Desulfosediminicola ganghwensis IMCC35004	WP_011188100.1	WP_136795130.1
OG0000584	Desulfosediminicola flagellatus IMCC35005	WP_011188100.1	WP_136807969.1
OG0000585	Shewanella oneidensis MR-1	WP_083818932.1	WP_011070421.1
OG0000585	Geobacter sulfurreducens PCA	WP_083818932.1	WP_010944076.1
OG0000585	Acidithiobacillus ferrooxidans YNTRS-40	WP_083818932.1	WP_009560913.1
OG0000585	Desulfovibrio vulgaris DP4	WP_083818932.1	WP_010938375.1
OG0000585	Desulfovibrio ferrophilus IS5	WP_083818932.1	WP_126379757.1
OG0000585	Desulfocapsa_13_biocide	WP_083818932.1	Utg857046_226
OG0000585	Desulfocapsa_06_corrosive	WP_083818932.1	Utg323316_329
OG0000585	Desulfocapsa sulfexigens DSM 10523	WP_083818932.1	WP_015403997.1
OG0000585	Desulforhopalus vacuolatus DSM 9700	WP_083818932.1	WP_205218445.1
OG0000585	Desulfosediminicola ganghwensis IMCC35004	WP_083818932.1	WP_267314034.1
OG0000585	Desulfosediminicola flagellatus IMCC35005	WP_083818932.1	WP_136808212.1
OG0000586	Acidithiobacillus ferrooxidans YNTRS-40	WP_041277613.1	WP_009560916.1
OG0000586	Geobacter sulfurreducens PCA	WP_041277613.1	WP_010944078.1
OG0000586	Desulfovibrio ferrophilus IS5	WP_041277613.1	WP_126381445.1
OG0000586	Desulfovibrio vulgaris DP4	WP_041277613.1	WP_010938373.1
OG0000586	Shewanella oneidensis MR-1	WP_041277613.1	WP_011070423.1
OG0000586	Desulforhopalus vacuolatus DSM 9700	WP_041277613.1	WP_205218444.1
OG0000586	Desulfocapsa sulfexigens DSM 10523	WP_041277613.1	WP_083907252.1
OG0000586	Desulfocapsa_13_biocide	WP_041277613.1	Utg857046_228
OG0000586	Desulfocapsa_06_corrosive	WP_041277613.1	Utg323316_331
OG0000586	Desulfosediminicola flagellatus IMCC35005	WP_041277613.1	WP_136807971.1
OG0000586	Desulfosediminicola ganghwensis IMCC35004	WP_041277613.1	WP_136795133.1
OG0000587	Shewanella oneidensis MR-1	WP_011189426.1	WP_011073319.1
OG0000587	Acidithiobacillus ferrooxidans YNTRS-40	WP_011189426.1	WP_009560917.1
OG0000587	Desulfovibrio ferrophilus IS5	WP_011189426.1	WP_126376883.1
OG0000587	Desulfovibrio vulgaris DP4	WP_011189426.1	WP_011791757.1
OG0000587	Geobacter sulfurreducens PCA	WP_011189426.1	WP_010942289.1
OG0000587	Desulfosediminicola flagellatus IMCC35005	WP_011189426.1	WP_136808336.1
OG0000587	Desulfosediminicola ganghwensis IMCC35004	WP_011189426.1	WP_136796681.1
OG0000587	Desulfocapsa sulfexigens DSM 10523	WP_011189426.1	WP_015405003.1
OG0000587	Desulfocapsa_13_biocide	WP_011189426.1	Utg859098_170
OG0000587	Desulfocapsa_06_corrosive	WP_011189426.1	Utg323152_245
OG0000587	Desulforhopalus vacuolatus DSM 9700	WP_011189426.1	WP_205219068.1
OG0000588	Desulfovibrio ferrophilus IS5	WP_011188096.1	WP_126379697.1
